,ner,url
67,"Woodfordia Inc, Australia, Enga Province, Papua New Guinea",https://www.postcourier.com.pg/woodford-folk-festival-partners-with-enga-for-cultural-exchange/
68,Gulf,https://www.postcourier.com.pg/malalaua-cell-break-out/
69,"Kikori, Gulf, the Medium Term Development Plan IV",https://www.postcourier.com.pg/governments-role-emphasised/
70,"Baimuru, Gulf province, the Pie River, Gaure village, Paia, Kikori",https://www.postcourier.com.pg/crocodile-attacks-12-year-old-boy-in-baimuru/
71,"Wau Waria, Morobe, Nemnem, Mumeng, Menyamya, Matawan",https://www.postcourier.com.pg/wau-waria-lights-up/
72,"Wampar LLG, Huon Gulf, Ginug, Omsiss, Correctional Service, Buimo",https://www.postcourier.com.pg/ginug-youths-host-reconciliation-ceremony/
73,"Papua New Guineans, Koroba-Kopiago, Hela Province, the Mt Hagen, Porgera, the National Elections, the Tambul-Nebilyer Open, PhD",https://www.postcourier.com.pg/anyone-can-be-a-millionaire-minister/
74,"the Wesleyan Methodist Church, Bougainville, Australia, SPC, the South Pacific, Brisbane, Bougainville Regional, Port Moresby, the Haku Wesleyan Church",https://www.postcourier.com.pg/church-elders-attend-south-pacific-conference-in-australia/
75,"Yama Group of Companies against, Bank South Pacific, the Supreme Court, Waigani, BSP",https://www.postcourier.com.pg/higher-court-remits-yamas-case-against-bsp/
76,"Port Moresby, Police, the Royal PNG Constabulary, Jiwaka, Mount Hagen",https://www.postcourier.com.pg/the-passion-to-serve-my-country/
77,"Ela Beach, NCD, Lampflaps Market, Badili",https://www.postcourier.com.pg/new-year-quiet-in-ncd/
78,"Elauru, Morobe, Ward, K28,350, Hidden Valley, Evangelical Lutheran Church, Yawadibu Parish and Association of Local Churches, LLG, Wandumi village, Biawen village ward",https://www.postcourier.com.pg/solar-lights-up-elauru-village/
79,"Telikom, Port Moresby, NCD, Gereka, the Moresby South MP",https://www.postcourier.com.pg/community-policing-for-a-safer-community/
80,"the National Capital District Commission, NCDC Revenue, The Post-Courier, Operations",https://www.postcourier.com.pg/ncdc-team-gives-out-incentives/
81,"NCD, K9 Dog Unit, Lampflaps Market, Post-Courier",https://www.postcourier.com.pg/four-men-caught-with-alcohol/
82,Badili,https://www.postcourier.com.pg/quiet-night-for-ncd-leading-up-to-new-year/
83,"Western Province, Aiambak, Kiunga, Ningerum, Tabubil, Western province, Western Provincial Police, the North Fly Command, Middle and",https://www.postcourier.com.pg/peaceful-celebrations-in-western-province/
84,"Show of Strength, Rabaul, the University of Natural Resources and Environment, Kokopo Police, the National Fisheries Authority, NFA, Mobile Squad, McGregor, Bomana",https://www.postcourier.com.pg/enb-ppc-addresses-police-for-new-years-operations/
85,"Port Moresby, National General Elections, NCD, Powes Parkop, Post-Courier’s, the National Capital District Commission Act, the Goods and Services Tax, the Motu Koita Assembly, Angau Drive, Pacific Adventist University, NCDC, the Ombudsman Commission, NCD Education, the Post-Courier, Philip Aravure Primary School, Gerehu, THE Post-Courier, the NCD Provincial Health Authority, NCDPHA, the Gerehu General Hospital, the Port Moresby General Hospital, Koki, the NCD Provincial Hospital, Feasibility Study Report, the Ministry for Health, NCD/Central Command, ACP Wagambie, Road Traffic Authority, Motor Vehicle Insurance Limited, K20, THE National Capital District Commission, Port Moresby’s, China, Guangzhou, Guangdong, Puma Energy, the Bank of Papua New Guinea",https://www.postcourier.com.pg/a-defining-year-for-port-moresby/
86,"Western Province, Kiunga, Aiambak, Ningerum, Tabubil, Western Provincial Police, North Fly Command, Post Courier",https://www.postcourier.com.pg/western-provincial-police-urge-public-to-celebrate-responsibly/
87,"PAPUA New Guinea’s, the National Superannuation Fund (Nasfund, FX, BSP Financial Group Ltd., Oracle Flexcube, Easter, Foreign Direct Investments, FDI, Investment Promotion Authority, Australia, China, Sydney, IPA, Papua New Guinea, Hong Kong, the PNG Chamber of Resources and Energy, Extractive industryThe Mining, Papua LNG, Front End Engineering and Design, TotalEnergies E&P PNG Ltd, Construction, EPC, Vince Construction Terrassement SpieCapag Niugini Limited, VCTSC, Porgera, Newmont Corporation, Newcrest, Lihir, Wafi-Golpu, Morobe, Canconex, Lae, the Bank of Papua New Guinea, BPNG, the Credit Corporation, Principle, Tisa, Tisa Community Finance, Tisa Bank Limited, The Peoples Micro Bank Limited, PMBL, the bank of China, Port Moresby, the Bank of China, Philippines, Bangladesh, UnionPay, Bank of China Ctrip, bank of China Amway, Kokopo, Hagen",https://www.postcourier.com.pg/businesses-pull-through-despite-challenging-year/
88,"the District and Committal Courts, the District Court, the Committal Court, Commission, the Union Bank of Switzerland, UBS, the National Court, National Airports Corporation, NAC MD, the Department of Justice, Motor Vehicle Insurance Limited (MVIL, Niusky Pacific Ltd, Huon Gulf MP",https://www.postcourier.com.pg/a-hectic-year-for-the-lower-courts/
89,"the National and Supreme Courts, Papua New Guinea, Northwest MP Lohia Boe Samuel, the National Court, Parliament, Facebook, Supreme Court Reference, PNC Party, Ialibu-Pangia, the Electoral Commission, General Elections, the Supreme Court, Waigani, The National Court, NEC, Paul Paraka, State, the Department of Finance",https://www.postcourier.com.pg/cases-determined-by-higher-courts/
90,"GBV, SARV, Community Development and Religion, Civil Society Organization (CSO, PNG Counselors Association, Private Public Media, Child Fund, Lifeline, GBV Advisory Committee, highlands, Lae, Kimbe, Bougainville, Port Moresby, Baiyer district, Western Highlands, Hela, Pomio, East New Britain, West New Britain, Post-Courier’s, PNG Tribal Foundation, Special Parliamentary Committee, GBV Summit, APEC Haus, Australia, AUD, the Pacific Women Programme, European Union, K82, United States, UN Programs, Spotlight Initiative, Parkop, GBV Committee, National GBV Secretariat, Porgera, Enga, Mumeng, Morobe, Laiagam district, Kondo",https://www.postcourier.com.pg/govt-putting-up-a-good-fight-on-sorcery-violence/
91,"the United Kingdom, Commonwealth, Westminster Abbey, Holy Communion, Representatives of the Church of England, UK, the Accession Council of the United Kingdom, MMXXIII",https://www.postcourier.com.pg/coronation-of-king-charles-iii/
92,"National Government, Bougainville, Parliament, Waigani, the National Government, Papua New Guinea, the National Government for a, the National Government’s",https://www.postcourier.com.pg/bville-independence-long-long-road-ahead/
93,"The Ministry of Education, the Ministry of Higher Education Research Science and Technology and Sports, PCG Academia, DHERST, N’DoE, the National Examination, TESAS, K20, Higher Education Loan Program, Papua New Guinea University of Technology, Divine Word University, University of Goroka, University of Natural Resource Science, Pacific Adventist University, Western Pacific University, IBS University, Coronation Primary School, Post-Courier, Port Moresby, the University of Natural and Physical Sciences, East New Britain, the Students’ Representative Council, this Central Integrated Management System, Council Manual Guide, SEOC, centennials, the Education Department, the Teaching Service Commission, the Office of Library and Archives, Conference, Papua New Guineans",https://www.postcourier.com.pg/digitalising-education-sector-amidst-challenges/
94,"GBV, the Department of Health, the Permanent Parliamentary Committee on Gender Equality and Women’s Empowerment, NCD, Our Constitution, SARV, GEWE, Department for Community Development and Religion, the National Government, the Parliamentary Committee’s, the International Foundation for Electoral Systems, the PNG Legal Reform Commission, FPA, FSVU, Human Rights Watch, the Special Parliamentary Committee, Port Moresby, the United Nations, The National Strategy to Prevent and Respond",https://www.postcourier.com.pg/png-women-beaten-every-30-seconds/
95,"the Parliamentary Committee on Gender Based Violence, Inquiry, the Post-Courier, Northern Province, Mumeng, bible, Christianity, Port Moresby",https://www.postcourier.com.pg/christianity-used-in-sorcery-accusations/
96,"Lufa, Eastern Highlands Province, Beha, Mt Michael, Unavi, The Lufa District Development Authority, the National Government, the Department of Works and National Highway, the Eastern Highlands Provincial Government, K500,000, Karamu",https://www.postcourier.com.pg/lufa-celebrates-new-kukunu-bridge/
97,"Jiwaka Province, North Waghi, Banz, Coffee, Defence, Moresby North-east, DDA, Jiwaka Teachers College, Kaming, Lutheran University, Mul Secondary School, K250,000, Bung Primary School, Kendu, Norba, Nondugl, the North Waghi DDA, Waigani, K20",https://www.postcourier.com.pg/pm-launches-north-waghi-development-projections/
98,"Government, Papua New Guinea, Pacific, the Nogat Marasin Campaign, the Lae Residents, Morobe Citizens, ICT, National Health Plan, PMGH, Provincial Health Authorities, Parliament, the National Health Plan and National Health Service Standards, the Health Department, Provincial Health Authority, PHA, the Health Department of",https://www.postcourier.com.pg/challenges-in-the-health-sector/
99,"the Hulukumaya Haus, Technical Vocational Education Training, Flexible Open Distance Education, FODE, the University of Goroka, the Hela Provincial Government, UoG, Huli, Nipa, Kutubu, Enga, the Melpas of Western Highlands, the Tari Pori DDA, ExxonMobil, the Tax Credit Scheme, K20",https://www.postcourier.com.pg/marape-opens-hulukumaya-haus-in-tari/
100,"Port Moresby, the NCD Technical Vocational Education Training and School Fee Assistance Program, NCDC, Post-Courier",https://www.postcourier.com.pg/all-ncd-school-fee-and-scholarships-now-online/
101,"the Innovative University of Enga, the Enga Teachers College, University of Goroka Enga Campus, Wabag, Enga Innovative University, Higher Education Research Science and Technology",https://www.postcourier.com.pg/university-a-one-stop-shop-for-teacher-training/
102,"Timini, the district development authority, DDA, Bulolo, Zenag",https://www.postcourier.com.pg/basil-make-peace-this-christmas/
103,"The National Court, Masum Mozumder, Immigrations, the Post-Courier, Papua New Guinea, Australia, Bangladesh, Immigrations Minster",https://www.postcourier.com.pg/bangladeshi-wins-case-against-immigration/
104,"West Papuan, Port Moresby, the Catholic Bishop’s Conference of PNG, Refugee Camp, Water Health and Sanitation",https://www.postcourier.com.pg/west-papua-community-now-have-proper-toilet-facilities/
105,"Papua New Guinea, Mt Ulawun, India, Port Moresby, MEA, Humanitarian Assistance and Disaster Relief, HADR, the Forum for India-Pacific Islands Cooperation, Indian High Commission",https://www.postcourier.com.pg/government-of-india-delivers-aid/
106,"THE Bougainville Independence Leaders Consultative Forum, the National Government, Koma, Tonsu, the ABG National Government, the ABG House of Representative, the Veterans’ Federation, the Veterans Federation, Bougainville,”he, the Ombudsman Commission, BIMAT, OC, BPA, Parliament, the Bougainville Peace Agreement, this National Parliament, the Bougainville Referendum",https://www.postcourier.com.pg/bougainville-leaders-frustrated-over-delay-in-ratification-process/
107,"Lontis, Lemanmanu, Haku Community Police, Buka, Lemankoa village, Eltupan, Hanpan",https://www.postcourier.com.pg/chiefs-commend-haku-community-police/
108,"Enga, Enga Provincial Heath Authority",https://www.postcourier.com.pg/enga-gives-doctors-incentives/
109,"Belifu Canyon, Kavieng District, New Ireland Province, PNG, Papua New Guinea",https://www.postcourier.com.pg/merry-christmas-2023-a-time-to-celebrate-beauty/
110,"Enga, the Revival Centres of PNG church, Wabag Primary School, Bible, the Holy of Spirit, Highlands Regional, Jiwaka",https://www.postcourier.com.pg/revival-church-runs-christmas-camp-in-wabag/
111,"Daru, Western Province, South Fly, the Post-Courier, DSIP, “A, the South-Fly District",https://www.postcourier.com.pg/locals-call-for-help-as-roads-in-daru-continue-to-deteriorate/
112,"Huon Gulf District, the District Business Development, the Huon Gulf District, The Huon Gulf District Administration, K500,000, SME, Salamaua LLG, the National Youth Authority, Raumai 18, Community Development, Religion",https://www.postcourier.com.pg/over-900-certified-under-sme-program/
113,"the National Research Institute Council, the Ministry and Department for Higher Education, Research and Science and Technology (DHERST, DHERT, the NRI Council, Public Finances (Management) Act, Thompson, Parliament, the Annual Report",https://www.postcourier.com.pg/institute-submits-report/
114,"the Media Council of Papua, MCPNG, Honiara, Solomon Islands, Fiji, Australia, Media Development Initiative, MDI",https://www.postcourier.com.pg/women-in-media-initiative-to-promote-empowerment/
115,"the United States, the Transportation Command, Japan, US, Digital Press Briefing, Post-Courier, Reuters, the Ring of Fire, U.S., Papua New Guinea, the Defence Cooperation Agreement",https://www.postcourier.com.pg/us-defence-agreement-to-enhance-png-security-requirements/
116,"Auddilliah, the Institute of Business Studies College of Technical Vocational Education and Training, the Institute of Business Studies University, Okapa, Eastern Highlands, Certificate 4, Bachelor in Accounting and Finance",https://www.postcourier.com.pg/double-blessing-for-graduate/
117,"ROYAL PNG Constabulary, the National Polytechnic Institute of Papua, the Lae Metropolitan Command",https://www.postcourier.com.pg/going-back-to-school-pays-off-for-young-cop/
118,"Unggai-Bena, Unggai-Bena Feo Kinoka, Sogomi, Lower Bena, Eastern Highlands Province",https://www.postcourier.com.pg/beautification-empowerment-program-set/
119,"the Catholic Church, the Highlands Region, FSM, Sisters, the Lagaip District Development Authority, MP, the Franciscan Sisters of Mary, Mendi, the Southern Highlands Province",https://www.postcourier.com.pg/lagaip-mp-commends-role-of-franciscan-sisters-of-mary/
120,"PMV, the Western Highlands Provincial Government, Western Highlands Province, WHP, the Motor Vehicle Insurance Limited, the PMV Subsidy Program",https://www.postcourier.com.pg/subsidy-program-to-assist-whp-bus-operators/
121,"Papua New Guinea, Inter Ministry Inc, Jiwaka, Ulyia, Western Highlands Province, Uganda, Africa, Pakistan",https://www.postcourier.com.pg/ministry-takes-the-word-of-god-out-to-the-unreached-overseas/
122,"POMIO, East New Britain, the Works and Highways, Pomio, South Coast, Central Pomio, East Pomio, Sinivit LLG, Kokopo, South Coast Pomio, Merai to Illi, Karong, Marunga, Illi village, Merai River, Bailey, Kilak River, Nongia, the South Coast, ENB, K10, Kokopo Plant Hire",https://www.postcourier.com.pg/pomio-breaches-missing-link/
123,"the National Court, Waigani, the Waigani National Court, State, the Special Mining Lease (SML, Wafi-Golpu, the Mining Development Contract, MDC, Newmont, Post-Courier",https://www.postcourier.com.pg/wafi-golpu-project-negotiations-can-resume-unhindered/
124,"Rangada United Church, Gospel, the Provincial Government, Kokopo",https://www.postcourier.com.pg/raburua-united-church-opens-new-building/
125,"The Eastern Highlands Cultural Centre, Kainantu, New Zealand, Papua New Guinea, the Highlands Farmers and Settlers Association Inc",https://www.postcourier.com.pg/kainantus-cultural-centre-continues-to-be-neglected-lacks-govt-support/
126,"Ramu NiCo Management, MCC), RNML, the Madang Police Force, Corporate Office, Madang Provincial Police, One Ramu NiCo, RNML Corporate Office, Papua, New Guinea, the Police Force, Madang Province",https://www.postcourier.com.pg/ramu-nico-assist-police-in-madang/
127,"Deka Circuit of Lutheran Church, Nawaeb",https://www.postcourier.com.pg/sme-start-up-kit-for-mothers-in-nawaeb-district/
128,"FINSCHHAFEN, Morobe Province, the China Railway Engineering Corporation, the Kuat River, Gagidu, Hube School, Bailey, T44",https://www.postcourier.com.pg/new-kuat-bridge-opens/
129,"Gulf Police, The Police Operation Order, Operation Sapea, PPC, The Operation Order, Southern Division Headquarters, the Provincial Government of Governor, K600,000, Lakekamu",https://www.postcourier.com.pg/launch-of-police-operation-in-gulf-province/
130,"Enga Teacher’s College and University of Goroka Enga, Wabag Primary School, the University of Goroka, Bachelor of Arts, Bachelor Science in Biology, Bachelor of science Physics, UOG Enga",https://www.postcourier.com.pg/uog-enga-campus-and-enga-teachers-college-students-graduate/
131,"West Papua, Port Moresby, the West Papuan, PNG, Papua New Guineans",https://www.postcourier.com.pg/children-from-refugees-find-it-hard-to-complete-formal-education/
132,"Wasu, Morobe’s Tewae-Siassi, the Tewae-Siassi, DDA, The Wasu-Sialum road, Belombibi, Karangan, Wasu LLG, the Tewae-Siassi DDA",https://www.postcourier.com.pg/new-trucks-to-help-farmers-transport-produce-to-markets/
133,"Outpatient, OPD, North Fly, Western Province, Amoxicillin, Panadol, Kiunga, the Fly River, Post-Courier, North Fly District, Tabubil, Kiunga District Hospital",https://www.postcourier.com.pg/patients-demand-better-health-services/
134,"THE Bougainville Police Service, Arawa, Central Police",https://www.postcourier.com.pg/arawa-police-launch-festive-season-operation-in-arawa/
135,"Lae, the Morobe Provincial Government, Nabak, Tutumang",https://www.postcourier.com.pg/morobe-locals-denied-entry-into-government-office-premises/
136,"Morobe Water Police, Lae, Salamaua, Finschhafen, Morobe Patrol Post, Morobe Province, NMSA, Small Craft Registry",https://www.postcourier.com.pg/water-police-start-christmas-operations/
137,"Agriculture and Livestock Department, Jiwaka Province, Livestock Development Corporation, the National Government, the National Government’s Price Support Strategy, Dove Inc., the National Government through its Livestock Development Corporation, The Dove Sanctuary Women’s Home Incorporated",https://www.postcourier.com.pg/jiwaka-women-get-k100000-meaty-deal/
138,"New Guinea Islands, ACP, East New Britain Province",https://www.postcourier.com.pg/acp-ndranou-celebrate-quietlyresponsibly/
139,"The National Capital District Commission, NCD, GBV, NCDCGender Equality and Women’s Empowerment Strategy",https://www.postcourier.com.pg/ncdc-launch-first-womens-empowerment-strategy-plan/
140,"BoM, Umi-Atzera, Markham, Morobe, BoMs, Wantoat, Onga-Waffa",https://www.postcourier.com.pg/school-board-calls-on-authorities-for-recognition-for-selfless-work/
141,"The Lae SME Info Market, Lislet Tailoring, Darituma’s Delights & Accessories, the Lae SME Incubator Hub",https://www.postcourier.com.pg/lae-sme-market-hosts-mini-fashion-show/
142,"the Health, Education and Agriculture sectors, Epo, Murat, Mussau and Emirau Islands, Lomaku village, PKP, Boliu High School, the Kavieng MP, Governors, KDDA",https://www.postcourier.com.pg/murat-llg-k3-million-infrastructure-projects/
143,"Carols by the Sea event, Port Moresby, the National Capital District Commission, Sheii, Kronos",https://www.postcourier.com.pg/carols-by-the-sea-underway/
144,"THE Waigani National Court, Adventure Kokoda Tour Operator’s License, KTA, the Commercial Tour Operator’s, The National Court, DFAT, Kokoda Initiative, The Kokoda Trail",https://www.postcourier.com.pg/adventure-kokoda-tour-license-restored/
