,title,date,url,news
72,Melanesian Update for 3 Julty 2023,3 Jul 2023,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018896922/melanesian-update-for-3-julty-2023,False
73,Call to establish fund to help PNG's sorcery victims,30 Jun 2023,https://www.rnz.co.nz/international/pacific-news/492910/call-to-establish-fund-to-help-png-s-sorcery-victims,True
74,Melanesian Update for 29 June 2023,29 Jun 2023,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018896472/melanesian-update-for-29-june-2023,False
75,Woman kidnapped in PNG earlier this year speaks out,29 Jun 2023,https://www.rnz.co.nz/international/programmes/datelinepacific/audio/2018896309/woman-kidnapped-in-png-earlier-this-year-speaks-out,False
76,Melanesian Update for 28 June 2023,28 Jun 2023,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018896296/melanesian-update-for-28-june-2023,False
77,Melanesian Update for 27 June 2023,27 Jun 2023,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018896129/melanesian-update-for-27-june-2023,False
78,Melanesian Update for 27 June 2023,27 Jun 2023,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018896130/melanesian-update-for-27-june-2023,False
79,Melanesian Update for 26 June 2023,26 Jun 2023,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018895972/melanesian-update-for-26-june-2023,False
80,Bougainville anger over PNG Government unilateral action,24 Jun 2023,https://www.rnz.co.nz/international/programmes/datelinepacific/audio/2018895682/bougainville-anger-over-png-government-unilateral-action,False
81,Melanesian Update for 22 June 2023,22 Jun 2023,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018895512/melanesian-update-for-22-june-2023,False
82,Melanesian Update for 21 June 2023,21 Jun 2023,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018895348/melanesian-update-for-21-june-2023,False
83,Academic looks at what US security deals might mean for PNG,21 Jun 2023,https://www.rnz.co.nz/international/programmes/datelinepacific/audio/2018895170/academic-looks-at-what-us-security-deals-might-mean-for-png,False
84,Melanesian Update for 20 June 2023,20 Jun 2023,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018895148/melanesian-update-for-20-june-2023,False
85,PNG police say net is closing in on kidnappers,19 Jun 2023,https://www.rnz.co.nz/international/pacific-news/492244/png-police-say-net-is-closing-in-on-kidnappers,True
86,Melanesian Update for 16 June 2023,16 Jun 2023,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018894730/melanesian-update-for-16-june-2023,False
87,‘Nuclear not allowed’: PNG’s Marape backtracks on comments,16 Jun 2023,https://www.rnz.co.nz/international/pacific-news/492109/nuclear-not-allowed-png-s-marape-backtracks-on-comments,True
88,PNG MPs now being asked to ratify US security deals,16 Jun 2023,https://www.rnz.co.nz/international/programmes/datelinepacific/audio/2018894549/png-mps-now-being-asked-to-ratify-us-security-deals,False
89,Melanesian Update for 15 June 2023,15 Jun 2023,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018894546/melanesian-update-for-15-june-2023,False
90,PNG Minister commits to tabling Bougainville referendum,15 Jun 2023,https://www.rnz.co.nz/international/programmes/datelinepacific/audio/2018894401/png-minister-commits-to-tabling-bougainville-referendum,False
91,Melanesian Update for 14 June 2023,14 Jun 2023,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018894397/melanesian-update-for-14-june-2023,False
92,Melanesian Update for 13 June 2023.,13 Jun 2023,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018894239/melanesian-update-for-13-june-2023,False
93,Marape supports Japan's nuclear wastewater dump,13 Jun 2023,https://www.rnz.co.nz/international/pacific-news/491877/marape-supports-japan-s-nuclear-wastewater-dump,True
94,Melanesian Update for 12 June 2023,12 Jun 2023,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018894068/melanesian-update-for-12-june-2023,False
95,Peter O'Neill charged for giving false evidence in UBS inquiry,12 Jun 2023,https://www.rnz.co.nz/international/pacific-news/491842/peter-o-neill-charged-for-giving-false-evidence-in-ubs-inquiry,True
96,"Armed gunmen reportedly kidnap several girls from remote PNG village, demand ransom",12 Jun 2023,https://www.rnz.co.nz/international/pacific-news/491822/armed-gunmen-reportedly-kidnap-several-girls-from-remote-png-village-demand-ransom,True
97,PNG govt plans to 'build new airline',12 Jun 2023,https://www.rnz.co.nz/international/pacific-news/491823/png-govt-plans-to-build-new-airline,True
98,Melanesian Update for 9 June 2023,9 Jun 2023,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018893779/melanesian-update-for-9-june-2023,False
99,Melanesian Update for 8 June 2023,8 Jun 2023,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018893610/melanesian-update-for-8-june-2023,False
100,Australia urged to help refugees experiencing 'life and death' situation in PNG,7 Jun 2023,https://www.rnz.co.nz/international/pacific-news/491502/australia-urged-to-help-refugees-experiencing-life-and-death-situation-in-png,True
101,Bougainville independence may be on PNG parliament agenda,7 Jun 2023,https://www.rnz.co.nz/international/programmes/datelinepacific/audio/2018893277/bougainville-independence-may-be-on-png-parliament-agenda,False
102,Melanesian Update for 6 June 2023,6 Jun 2023,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018893271/melanesian-update-for-6-june-2023,False
103,Melanesian Update for 6 June 2023,6 Jun 2023,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018893274/melanesian-update-for-6-june-2023,False
104,Melanesian Update for 5 June 2023,5 Jun 2023,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018893117/melanesian-update-for-5-june-2023,False
105,Transparency PNG welcomes Paraka conviction,3 Jun 2023,https://www.rnz.co.nz/international/programmes/datelinepacific/audio/2018892901/transparency-png-welcomes-paraka-conviction,False
106,Melanesian Update for 2 June 2023,2 Jun 2023,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018892907/melanesian-update-for-2-june-2023,False
107,Melanesian Update for 1 June 2023,1 Jun 2023,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018892724/melanesian-update-for-1-june-2023,False
108,Marape tells Australia new security pact is delayed,1 Jun 2023,https://www.rnz.co.nz/international/pacific-news/491105/marape-tells-australia-new-security-pact-is-delayed,True
109,Melanesian Update for 31 May 2023,31 May 2023,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018892559/melanesian-update-for-31-may-2023,False
110,Melanesian Update for 30 May 2023,30 May 2023,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018892362/melanesian-update-for-30-may-2023,False
111,Paraka found guilty of misappropriating govt funds,30 May 2023,https://www.rnz.co.nz/international/pacific-news/490986/png-lawyer-and-businessman-paraka-found-guilty-of-misappropriating-govt-funds,True
112,Melanesian Update for 25 May 2023,25 May 2023,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018891718/melanesian-update-for-25-may-2023,False
113,Melanesian Update for 24 May 2023,24 May 2023,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018891574/melanesian-update-for-24-may-2023,False
114,Melanesian Update for 23 May 2023,23 May 2023,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018891394/melanesian-update-for-23-may-2023,False
115,'Two-way highway': PNG-US defence pact signed,23 May 2023,https://www.rnz.co.nz/international/pacific-news/490459/two-way-highway-png-us-defence-pact-signed,True
116,Papua New Guinea and United States to sign security pact today,22 May 2023,https://www.rnz.co.nz/international/pacific-news/490375/security-pact-png-expects-more-us-military-boots-on-ground,True
117,Melanesian Update for 17 May 2023,17 May 2023,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018890590/melanesian-update-for-17-may-2023,False
118,PNG Police ramp up operations ahead of planned march against minister’s comments,17 May 2023,https://www.rnz.co.nz/international/pacific-news/490075/png-police-ramp-up-operations-ahead-of-planned-march-against-minister-s-comments,True
119,Melanesian Update for 16 May 2023,16 May 2023,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018890411/melanesian-update-for-16-may-2023,False
120,Melanesian Update for 15 May 2023,15 May 2023,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018890226/melanesian-update-for-15-may-2023,False
121,"'Elitist, insensitive, blatant abuse of taxpayer money': The story of PNG's Coronation trip",15 May 2023,https://www.rnz.co.nz/international/pacific-news/489925/elitist-insensitive-blatant-abuse-of-taxpayer-money-the-story-of-png-s-coronation-trip,True
122,Melanesian Update for 12 May 2023,12 May 2023,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018889924/melanesian-update-for-12-may-2023,False
123,UPNG students protest over offensive comments,12 May 2023,https://www.rnz.co.nz/international/pacific-news/489778/upng-students-protest-over-offensive-comments,True
124,PNG minister told to resign over 'primitive animals' slur,12 May 2023,https://www.rnz.co.nz/international/pacific-news/489754/png-minister-told-to-resign-over-primitive-animals-slur,True
125,Melanesian Update for 11 May 2023,11 May 2023,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018889761/melanesian-update-for-11-may-2023,False
126,Melanesian Update for 10 May 2023,10 May 2023,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018889597/melanesian-update-for-10-may-2023,False
127,Melanesian Update for 9 May 2023,9 May 2023,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018889427/melanesian-update-for-9-may-2023,False
128,Melanesian Update for 5 May 2023,5 May 2023,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018888949/melanesian-update-for-5-may-2023,False
129,Melanesian Update for 4 May 2023,4 May 2023,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018888754/melanesian-update-for-4-may-2023,False
130,PNG Police are still searching for seven inmates,4 May 2023,https://www.rnz.co.nz/international/programmes/datelinepacific/audio/2018888596/png-police-are-still-searching-for-seven-inmates,False
131,Hopes mining in Papua New Guinea's Porgera Mine will start soon,4 May 2023,https://www.rnz.co.nz/international/programmes/datelinepacific/audio/2018888598/hopes-mining-in-papua-new-guinea-s-porgera-mine-will-start-soon,False
132,Melanesian Update for 3 May 2023,3 May 2023,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018888595/melanesian-update-for-3-may-2023,False
133,Work at PNG mine set to restart after deal reached,3 May 2023,https://www.rnz.co.nz/international/pacific-news/489198/work-at-png-mine-set-to-restart-after-deal-reached,True
134,PNG's suspended Immigration Minister dismissed from office,3 May 2023,https://www.rnz.co.nz/international/programmes/datelinepacific/audio/2018888404/png-s-suspended-immigration-minister-dismissed-from-office,False
135,An academic calls for wise spending,3 May 2023,https://www.rnz.co.nz/international/programmes/datelinepacific/audio/2018898899/an-academic-calls-for-wise-spending,False
136,Melanesian Update for 2 May 2023,2 May 2023,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018888501/melanesian-update-for-2-may-2023,False
137,US negotiator says Biden would be warmly welcomed in Pacific,30 Apr 2023,https://www.rnz.co.nz/international/pacific-news/488932/us-negotiator-says-biden-would-be-warmly-welcomed-in-pacific,True
138,Deaths in tribal fighting in PNG's Porgera district,30 Apr 2023,https://www.rnz.co.nz/international/pacific-news/488883/deaths-in-tribal-fighting-in-png-s-porgera-district,True
139,Melanesian Update for 28 April 2023,28 Apr 2023,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018887952/melanesian-update-for-28-april-2023,False
140,Discovery of Montevideo Maru called tremendous,28 Apr 2023,https://www.rnz.co.nz/international/programmes/datelinepacific/audio/2018887783/discovery-of-montevideo-maru-called-tremendous,False
141,Melanesian Update for 27 April 2023,27 Apr 2023,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018887787/melanesian-update-for-27-april-2023,False
142,Authorities trying to contain unrest triggered by shooting dead of PNG prisoners,27 Apr 2023,https://www.rnz.co.nz/international/pacific-news/488767/authorities-trying-to-contain-unrest-triggered-by-shooting-dead-of-png-prisoners,True
143,Seven prisoners on the run in PNG,27 Apr 2023,https://www.rnz.co.nz/international/programmes/datelinepacific/audio/2018887632/seven-prisoners-on-the-run-in-png,False
144,Melanesian Update for 26 April 2023,26 Apr 2023,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018887630/melanesian-update-for-26-april-2023,False
145,Melanesian Update for 25 April 2023,25 Apr 2023,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018887485/melanesian-update-for-25-april-2023,False
146,Melanesian Update for 24 April 2023,24 Apr 2023,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018887401/melanesian-update-for-24-april-2023,False
147,Melanesian Update for 20 April 2023,20 Apr 2023,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018886935/melanesian-update-for-20-april-2023,False
148,Melanesian Update for 19 April 2023,19 Apr 2023,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018886777/melanesian-update-for-19-april-2023,False
149,ABC Wantok Program for 18 April 2023,18 Apr 2023,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018886619/abc-wantok-program-for-18-april-2023,False
150,Melanesian Update for 18 April 2023,18 Apr 2023,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018886623/melanesian-update-for-18-april-2023,False
151,Melanesian Update for 17 April 2023,17 Apr 2023,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018886464/melanesian-update-for-17-april-2023,False
152,Earthquake in East Sepik PNG claims eight lives,13 Apr 2023,https://www.rnz.co.nz/international/programmes/datelinepacific/audio/2018885852/earthquake-in-east-sepik-png-claims-eight-lives,False
153,PNG Treasurer praises country's state of economy,12 Apr 2023,https://www.rnz.co.nz/international/programmes/datelinepacific/audio/2018885690/png-treasurer-praises-country-s-state-of-economy,False
154,Melanesian Update for 11 April 2023,11 Apr 2023,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018885681/melanesian-update-for-11-april-2023,False
155,PNG's BSP back online after 'technical error' over Easter weekend,11 Apr 2023,https://www.rnz.co.nz/international/pacific-news/487712/png-s-bsp-back-online-after-technical-error-over-weekend,True
156,Melanesian Update for 5 April 2023,5 Apr 2023,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018884852/melanesian-update-for-5-april-2023,False
157,Papua New Guinea's Porgera goldmine to reopen 'at the earliest',5 Apr 2023,https://www.rnz.co.nz/international/pacific-news/487336/papua-new-guinea-s-porgera-goldmine-to-reopen-at-the-earliest,True
158,Former PNG Prime Minister Sir Rabbie Namaliu passes away,5 Apr 2023,https://www.rnz.co.nz/international/programmes/datelinepacific/audio/2018884656/former-png-prime-minister-sir-rabbie-namaliu-passes-away,False
159,Melanesian Update for 4 April 2023,4 Apr 2023,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018884662/melanesian-update-for-4-april-2023,False
160,"Sir Rabbie Namaliu: A close friend, wan wok and trailblazer",4 Apr 2023,https://www.rnz.co.nz/international/pacific-news/487295/sir-rabbie-namaliu-a-close-friend-wan-wok-and-trailblazer,True
