,url,news,date
297,https://www.rnz.co.nz/international/pacific-news/416539/new-covid-19-regulations-for-solomon-islands,"The Solomon Islands government has introduced new Covid-19 emergency regulations.Gazetted on Friday last week and now in effect the 2020 Covid-19 Regulation 2 gives the government new powers and addresses gaps it identified in the original regulation.
Solomon Islands prime minister Manasseh Sogavare 
Photo: SIG News Service
In a national address last week the prime minister Manasseh Sogavare explained some of the new powers available to the government.These include being able to close a business if it fails to comply with emergency orders and exempting foreign sea vessels from the border closure.The new regulations also allow the government to destroy illegal properties such as betelnut stalls erected in public places.""The new regulation will also include new authorized officers such as National Disaster Council officers, health inspectors, nurses, and also provide more clarity on powers of the authorized officers,"" Manasseh Sogavare said.The prime minister said he would be issuing more emergency orders in the days ahead.",13 May 2020
298,https://www.rnz.co.nz/international/pacific-news/416125/embattled-solomons-premier-refuses-to-be-muzzled-by-govt,"The embattled premier of Malaita Province in Solomon Islands says he will continue to voice and stand up for the concerns of his constituents even when they irk the national government.Daniel Suidani has been one of the loudest critics of the national government's decision to cut diplomatic ties with Taiwan in favour of China, going as far as refusing development assistance from Beijing.On 30 April Mr Suidani received a letter from the minister of Provincial Government, Rolland Seleso, warning him to toe the line.It listed several procedural breaches such as unsanctioned overseas trips and failure to personally attend a Covid-19 strategy meeting in the capital that could be used as grounds for his suspension, if he did not comply.
The premier of Malaita Province Daniel Suidani. 
Photo: Daniel Suidani/ Official Facebook
Mr Suidani told RNZ Pacific he was surprised such minor issues would warrant the suspension of his executive and believed the province's pro-Taiwan stance and its crackdown on illegal logging operations were contributing factors.""They asked me to stop talking so much about those things. But I think as an elected leader it is my democratic right to talk to people,"" Mr Suidani said, speaking Solomon Islands Pijin.""If they stop me from speaking to people then what is the purpose of them electing me?""Mr Suidani said his administration had done a lot of work to restore public trust in the executive by improving services, enforcing provincial ordinances and including communities more in decision-making.He urged the national government not to ""kill the mustard seed"" that had been planted so it could grow and benefit the whole province.He said he would be conveying these sentiments to the minister in writing this week and would also respond to the allegations made against him and his executive in the warning letter.",7 May 2020
299,https://www.rnz.co.nz/international/pacific-news/416171/solomons-curfew-case-to-be-ruled-on-at-magistrates-court,"The Solomon Islands' Chief Magistrate, Emma Garo, has ruled that a challenge to the legality of an Easter weekend curfew will not go to the High Court.
Photo: 123RF
Last month the counsel for three people charged for breaching the curfew, Howard Lawry, argued there was no justification for it.Mr Lawry said there was no public disorder issue and no curfews had been ordered since so it could not have been to prevent the spread of Covid-19. Solomon Islands has no confirmed case of the coronavirus.The question was raised whether the magistrates court had the jurisdiction to decide on the matter or whether it should be referred to the High Court.Ms Garo however ruled today that the matter would stay in her court and the case has been set down for a pre-trial conference on 14 May.More than 60 people were arrested for breaching the Easter weekend curfews, which were imposed between 8pm and 5am on Friday and Saturday nights.The maximum penalty is a $US1200 fine and or 5 years imprisonment.",8 May 2020
300,https://www.rnz.co.nz/international/pacific-news/416543/solomons-govt-accused-of-abusing-emergency-powers,"The Solomon Islands government has been accused of using its emergency powers to attack its opponents.
Photo: RNZ Pacific/ Koroi Hawkins
The premier of Malaita, Daniel Suidani, has called for an emergency sitting of parliament to review the powers.Mr Suidani wrote an open letter to all national and provincial leaders on Monday, which has also been seen by RNZ Pacific.He said recent government threats to suspend him and his administration for questioning the national Covid-19 response is a politicisation of the state of emergency.He said the government was being selective in its application of the powers, which he said were being used to harass and oppress opponents.""The action I seek is your co-operation on is a joint call for the urgent convening of Parliament to debate safeguards around the Emergency Powers Act and Emergency Powers (Covid-19) Regulations 2020,"" Mr Suidani wrote.The government said its has resolved its differences with the premier since the letter was published.
The premier of Malaita Province Daniel Suidani. 
Photo: Daniel Suidani/ Official Facebook
",13 May 2020
301,https://www.rnz.co.nz/international/pacific-news/416119/central-bank-of-solomons-to-establish-export-credit-facility,"The Central Bank of Solomon Islands is working on establishing an export credit facility to support the country's exporters.This was revealed by the prime minister Manasseh Sogavare at the launch of his government's US$37.5 million economic stimulus package on Monday.It comes under the immediate or ""soft term"" part of the package which aims to help the country's economy to weather the impacts of the Covid-19 pandemic.The Central Bank has also indicated it will support the government's bond issue.Some of the standout features of the stimulus package included a five-year tax holiday for tourism operators in the country, loan holidays and US$8.5 million worth of subsidies for copra and cocoa export products.Mr Sogavare said funding for the Economic Stimulus Package was being sourced through government bonds and overseas concessional loans as well as direct budgetary support from donors.",7 May 2020
302,https://www.rnz.co.nz/international/pacific-news/415804/health-authority-in-solomons-threatens-strike-over-lack-of-ppe,"A provincial health authority in Solomon Islands is threatening strike action if the national government does not provide its workers with Personal Protective Equipment.Solomon Islands had no cases of Covid-19 but was in a State of Public Emergency as the government tried to shore up the country's already stretched health system for a potential outbreak.
A village on the beach near Auki, the capital of Malaita. 
Photo: Supplied
The Solomon Star newspaper reported the Malaita provincial health director, Henry Kako, saying the province had not received any of the equipment necessary for frontline staff to safely deal with the coronavirus.Dr Kako said he would not risk the lives of his staff.""I want to make it clear that without PPE my staff will not attend to any COVID-19 suspect,"" Dr Kako said.""If we put our lives at risk and attend to COVID-19 suspects without the PPEs and we get sick, the whole Island will be in danger.""Dr Kako said he was also aware of strong public opposition to having PPE sent from China brought into the province.But he said whatever was allocated to the province by the government would be used to save lives.",4 May 2020
303,https://www.rnz.co.nz/international/pacific-news/415646/solomons-govt-says-visiting-ship-clear-of-covid-19,"The Solomon Islands government has responded to concern over a visiting ship from China, saying it did not breach any Covid-19 measures.Earlier the Leader of the Opposition had called for the government to explain how a ship dropped off cargo from China in Honiara last week without port approval.
Photo: RNZ Pacific/ Koroi Hawkins
The Panama flagged vessel, MV Worship Light, travelled from China reportedly with a consignment of medical equipment to assist with the country's Covid-19 preparedness.But it failed to comply with maritime requirements on arrival and was denied entry by local authorities on 17 April.However the vessel docked at a privately-owned jetty in Honiara and unloaded its cargo, later travelling to two different locations in the country before departing.But in a statement the Office of the Prime Minister and Cabinet said the MV Worship Light was fully compliant with Covid-19 entry protocols.The statement said necessary approvals were also granted by Customs for the clearing of and discharging of cargo.The government said the issue with the vessel was not Covid-19 related but a matter under the Solomon Islands Maritime Safety Administration Act 2009.There were no details of why exactly the MV Worship Light was sent a letter denying it entry into the port of Honiara.However the government statement said the letter issued by the Maritime Authority was not related to the State of Public Emergency in any way.The government moved to assure the public that it was taking all necessary measures to avoid the potential entry or spread of the coronavirus into the country.It also accused Matthew Wale of political point-scoring.""The Office of the Prime Minister and Cabinet is only a call or email away so the Leader of Official Opposition could have asked to get the correct information before making any statement.""""At this critical time, the Leader of Official Opposition should not be engaging in political point scoring but as a responsible leader, Matthew Wale should be endeavouring to provide the public with correct facts and not mislead the public,"" the statement added.
The MV Worship Light vessel at the centre of a maritime controversy in Solomon Islands. 
Photo: Marine Traffic
",2 May 2020
304,https://www.rnz.co.nz/international/pacific-news/415823/details-of-solomon-islands-economic-package-revealed-by-pm,"The Solomon Islands prime minister, Manasseh Sogavare, has revealed the details of a $US37.5 million economic stimulus package.Speaking on Monday at an official launch event, Mr Sogavare said the package was an initial response to the negative impacts of the Covid-19 pandemic on Solomon Islands' economy and society.""It is more sensible to prevent people losing their jobs now rather than trying to get them back into work once the pandemic has receded,"" Mr Sogavare said.
Prime Minister Manasseh Sogavare (right) hands the Economic Stimulus Package document over to the Minister of Finance and Treasury, Harry Kuma. 
Photo: Solomon Islands Government
The Central Bank of the Solomon Islands said the country's economy is already heading into a recession with GDP growth for 2020 forecast to further decline to minus 4.9 percent.Manasseh Sogavare said the package focussed on two broad areas; addressing the immediate impacts of the pandemic and building the capacity of the economy to recover from those impacts.The package is divided into five parts:Soft Measures (dealing with the crisis)Immediate Recovery 1(investing in productive and resource sectors)Immediate Recovery 2 (equity injection into public and public/private companies)Medium Term Support ( Focus on support to stimulate and build the capacity of the economy to develop and grow)Medium to Long-term Measures (donor funded development projects)Some of the standout features of the package included a five year tax holiday for tourism operators in the country, loan holidays and $US8.5 million worth of subsidies for copra and cocoa export products.There's also $US9.1 million in grants and concessional loans for large private companies to go along with equity injection into public and public/private companies, and the ramping up of donor funded infrastructure projects in the country with an emphasis on employing local workers.Mr Sogavare said funding for the Economic Stimulus Package was being sourced through government bonds and overseas concessional loans as well as direct budgetary support from donors.""On this regard, I wish to thank our partners for the valuable partnership with the Solomon Islands Government to help mitigate the economic fall out of the Covid-19 in Solomon Islands,"" Mr Sogavare said.The prime minister said the challenge now was to implement the package and he said this would be the responsibility of a committee led by the Ministry of Finance and Treasury.""It is the duty of my Government to ensure that enterprises and businesses that receive support under the package pass on the benefits to households and consumers,"" Mr Sogavare said.""Potential areas for abuse of the support provided under the package will be identified early and addressed quickly to ensure the integrity and reputation of the program is maintained,"" he said.",5 May 2020
305,https://www.rnz.co.nz/international/pacific-news/416021/board-of-marine-inquiry-into-fatal-solomons-ferry-incident-completed,"The Board of Marine inquiry into a fatal ferry incident in Solomon Islands has been completed.The inquiry investigated the maritime safety issues surrounding the voyage of the MV Taimareho on 2 April during which 27 people lost their lives in extremely rough seas associated with Cyclone Harold.
The management, captain and crew of the MV Taimareho are at the centre of two investigations into a tragic incident at sea during which 27 people died after being swept overboard. 
Photo: WAC Shipping Community Company Ltd
The director of the Solomon Islands Maritime Rescue Coordination Centre, Jonah Mitau, said the inquiry was completed yesterday.Mr Mitau said the board is in the process of compiling its findings and recommendations into a report to be submitted to the Minister of Infrastructure Development.He said once the government has approved the report, its recommendations to improve maritime safety will be implemented.Mr Mitau said it will be good if the findings are made public but there is no guarantee that they will be.A separate criminal investigation into the incident is still being carried out by police.",6 May 2020
306,https://www.rnz.co.nz/international/pacific-news/415946/outspoken-solomons-provincial-head-threatened-with-suspension,"The Solomon Islands government has threatened to suspend the outspoken premier of Malaita Province and his executive.Daniel Suidani has been one of the loudest critics of the national government's decision to cut diplomatic ties with Taiwan in favour of China, going as far as refusing any development assistance from Beijing in his province.
The premier of Malaita Province Daniel Suidani. 
Photo: Daniel Suidani/ Official Facebook
The Island Sun newspaper published the contents of a letter, dated 30 April, from the provincial government Minister, Rollen Seleso, to Malaita's premier. The letter accused Mr Suidani of embarking on unsanctioned overseas travel and wilfully disobeying a directive to attend a Covid-19 strategy meeting in the capital Honiara.In the letter, Rollen Seleso was quoted warning Mr Suidani that these actions, as well as previous and ongoing breaches of protocol, contradicted the role of a provincial administration as an agent of the state.""This gives rise to a security issue for Solomon Islands,"" Mr Seleso said.""In light of the above and if in the event that this does not cease, I will be recommending to the Hon Prime Minister to exercise his powers to suspend the Malaita Provincial Government during the State of Public Emergency,"" he said.Opposition urges cautionThe leader of the opposition Matthew Wale urged the government to exercise caution and to refrain from suspending the Malaita premier, who enjoys strong support from local chiefs and communities in the province.
Matthew Wale is the Leader of Opposition  in Solomon Islands. 
Photo: Office of the Leader of Opposition
Mr Wale said suspending the Malaita provincial executive risked undesirable outcomes.""I strongly urge the Sogavare government to refrain from taking any decision that is likely to incite social disharmony at a time when the country needs to be united in the face of covid-19"", Mr Wale said.The MP said any move against the premier was especially risky when the grounds for the suspension appeared to be a selective enforcement of the law.Mr Wale said while reasons were given for the potential suspension it was hard to separate it from the stance taken by Malaita Province against the government's decision to enter into diplomatic ties with China.According to Mr Wale, in 2017 under the tenure of Manasseh Sogavare in his previous stint as prime minister, three Premiers from Malaita, Guadalcanal and Western Provinces took a trip to China, with which there were no diplomatic ties at the time, without the approval of the responsible ministry.""The travel by those three Premiers to China did not attract the same punishment that is now being threatened against Malaita Premier and Executive,"" Mr Wale said.",6 May 2020
307,https://www.rnz.co.nz/international/pacific-news/415615/solomons-govt-urged-to-explain-visiting-ship,"
The Solomon Islands Maritime Safety Administration letter denying MV Worship Light entry to Solomon Islands. 
Photo: SIMSA
The Solomon Islands government is being urged to explain how a ship dropped off cargo from China in Honiara last week without the approval of port authorities.The Panama flagged vessel, MV Worship Light, travelled to Solomon Islands from Zhangjiagang in China, reportedly with a consignment of medical equipment to assist with the country's Covid-19 preparedness.But it failed to comply with maritime requirements on arrival in Solomon Islands and despite political pressure, was denied entry by local authorities on the 17 April.In spite of the ban, the vessel docked at a privately-owned jetty in Honiara and unloaded its cargo.After four days in the capital it travelled to two different locations in the country before departing.In a statement, the Leader of the Opposition Matthew Wale, called on the government to explain why the vessel could continue to operate in the country after being denied entry by the relevant authorities.""Both international and domestic maritime laws apply systems compatible with those of other countries and in times like these, it is of paramount importance that these systems are adhered are not comprised,"" Mr Wale said.""Failure to do so can mean, blacklisting of Solomon Islands, something we do not want to happen in our preparedness plans. The decision taken to allow the vessel to enter does not make sense, so I question the government on the rationale of this decision and any ramifications expected?'Mr Wale said information received by the opposition also suggested the vessel did not undergo the 14-day quarantine period set for foreigners or travellers entering the country during the ongoing State of Public Emergency.
The MV Worship Light vessel at the centre of a maritime controversy in Solomon Islands. 
Photo: Marine Traffic
""Again, this also casts serious doubts on the government's seriousness in enforcing the emergency regulations to safeguard the interest of our people,"" he said.Mr Wale also claimed it was not an isolated incident and similar breaches had recently occurred.He said while medical equipment was important for preparedness plans and activities, it was no excuse for allowing a vessel coming from China to enter the country unchecked.""The public are entitled to know, the legal authority upon which the vessel was allowed to enter and off load cargo without the responsible authorities, and any steps taken to ensure that the crew and cargo were properly checked before unloading,"" he said.RNZ Pacific has been told the government is preparing an official response to Mr Wale's questions and public concerns on the matter.
Matthew Wale is the Leader of Opposition  in Solomon Islands. 
Photo: Office of the Leader of Opposition
",1 May 2020
308,https://www.rnz.co.nz/international/pacific-news/415630/solomons-stimulus-package-to-be-worth-us37-point-5m,"The Solomon Islands Prime Minister has announced that the government's economic stimulus package is worth $US37.5 million to deal with the economic fallout of Covid-19 pandemic.
Solomon Islands' prime minister Manasseh Sogavare. 
Photo: Supplied
Manasseh Sogavare told listeners to his nationwide address that the Cabinet had approved the package on Thursday.""This is a historical package and demonstration of the government's commitment to address the negative fallout of the unprecedented and unique situation that affects all level of our societies and our economy.""According to Mr Sogavare, there are four key components to the package; shock measures, immediate recovery measure one, immediate recovery two, and medium to long-term measures.He said the details of the package would be revealed during an official launch next week.",1 May 2020
309,https://www.rnz.co.nz/international/pacific-news/415521/solomon-airlines-completes-one-off-flight-to-australia,"The national carrier of Solomon Islands has completed a one-off commercial flight to Australia for foreigners who have been trying to return home since the government closed the borders in March.
Solomon Airlines 
Photo: Supplied
The Solomon Airlines flight departed Honiara early this morning and made a stop in Sydney before reaching its destination in Brisbane.A statement from the airline did not disclose the number passengers on the flight but said their final destinations were in the UK, Europe, USA, Japan, the Philippines, New Zealand and Australia.The chief executive of Solomon Airlines Brett Gebers said the special flight was operated after consultation with the Solomon Islands government and High Commissions in the country.""This was a special flight to support passengers currently in the Solomon Islands who wished to return to their home countries,"" said Mr Gebers.""While Solomon Islands' borders remain closed and inbound passengers are currently not permitted to enter the country in accordance with Solomon Islands Government directions, all stakeholders conferred and agreed to operate this outbound flight,"" he said.The service was operated in line with Ministry of Health and Solomon Airlines safety requirements.",30 Apr 2020
310,https://www.rnz.co.nz/international/pacific-news/415510/solomons-opposition-calls-for-broader-consideration-for-govt-stimulus,"The leader of the opposition in Solomon Islands is calling on the government to waive school fees and broaden considerations for its proposed economic stimulus package.
Matthew Wale the MP for Aoke Langa Langa, who is one of the two candidates contesting the prime ministerial election in Solomon Islands on Wednesday 24 April. 
Photo: Island Sun/Charles Kadamana
The country's central bank earlier this month declared the economy was entering a recession and the government had promised to cushion the blow.Matthew Wale said although economic stimulus packages usually focused on helping businesses, in the Solomon Islands context most people were engaged in the informal sector.Mr Wale said he was calling on the government to take a broader approach in its assessment of beneficiaries under its proposed package.Matthew Wale's call came as cabinet sat today to deliberate on the much-anticipated package.""The government must consider liaise with the responsible ministry with the view to foregoing all schools for 2020.""While such a gesture may not directly trigger ongoing economic activities, it is a noble thing for the government to do for our people in these trying times,"" he said.",30 Apr 2020
311,https://www.rnz.co.nz/international/pacific-news/415642/png-and-solomons-citizens-still-stuck-overseas,"Hundreds of Papua New Guineans remain stranded abroad, awaiting repatriation while restrictions on border entry remain in place.
International airport in Port Moresby 
Photo: Supplied
It's around a month since PNG closed its international borders except for authorised entry, as a response to the Covid-19 pandemic.Last month the government announced plans to repatriate a number of citizens, but there had been delays in the organisation of flights.EMTV reported Foreign Minister Patrick Pruaitch as saying government was yet to repatriate 781 citizens who remained stranded in 25 countries.He said the government was working closely with its diplomatic missions and consular posts abroad to make arrangements with PNG citizens in those countries.Mr Pruaitch said there were still many PNG citizens overseas who had not made contact with the Department of Foreign Affairs regarding repatriation.The minister said he would seek approval from Cabinet for a budget provision for the repatriation of stranded PNG citizens abroad.
Patrick Pruaitch 
Photo: Loop PNG
Solomons to start repatriating citizens once Covid-19 testing fully operationalMeanwhile the Solomon Islands government will start looking to repatriate its citizens stuck overseas once in-country testing is fully operational.The Island Sun newspaper reported the Secretary to the Prime Minister Jimmie Rodgers as saying limited testing capacity was expected to begin next week in Honiara with 20 people.Dr Rodgers said within three weeks testing capabilities should be at a high enough level to start taking back Solomon Islanders stranded overseas.He said this would also determine when they could reopen schools within the country's emergency zones.For now, the Solomons borders remain closed and Jimmie Rodgers said if and when people were let back in they would be strictly monitored.
Photo: RNZI
",2 May 2020
312,https://www.rnz.co.nz/international/pacific-news/415455/legality-of-solomon-islands-curfews-challenged,"The legality of a curfew imposed by the Solomon Islands prime minister over Easter weekend is being challenged in court.More than 60 people were arrested for breaching the curfews, which were imposed between 8pm and 5am on Friday and Saturday nights.The maximum penalty is a $US1200 fine and or 5 years imprisonment.The Solomon Star reports the lawyer for three of the five people who have been charged so far, Howard Lawry, argues there was no public disorder issue going into the weekend.He said the justification that it was to prevent Covid-19 doesn't make sense, as there's been no curfew on any days except Easter weekend.The matter has been adjourned, as chief magistrate Emma Garo awaits clarification on whether she can rule on the it.",30 Apr 2020
313,https://www.rnz.co.nz/international/pacific-news/415394/solomon-islands-govt-hoping-to-boost-agriculture-and-other-sectors,"The Solomon Islands government is hoping a re-prioritisation of agriculture and other sectors will create rural jobs.According to the government, all ministries overseeing resources and productive sectors are reprioritising in response to economic strains caused by the Covid-19 pandemic.Ministries are re-allocating funds to selected priority areas and related projects.The government said these projects are those that will result in quick economic returns, have significant impact to the economy and create national employment, especially rurally.The Manasseh Sogavare-led government has promised an economic stimulus package which it said will boost agriculture, fisheries and tourism, a well as Small-Medium Enterprises.It said this includes efforts to grow the country's kava exports to the US and other overseas markets.""Other efforts include fast tracking the development of the Noni industry, increase kava production and export, subsidize copra and cocoa, engage public and private institutes to mass produce root crops both for domestic consumption and export, involve private sector to develop and increase livestock production in-country, develop much needed infrastructure such as abattoirs and slaughter houses,"" a government release said.The government said it would announce its stimulus package soon.",29 Apr 2020
314,https://www.rnz.co.nz/international/pacific-news/415411/two-ministers-sacked-in-solomons-cabinet-reshuffle,"Solomon Islands Prime Minister Manasseh Sogavare has sacked two ministers and reshuffled two others in a major shake-up of his cabinet.
Photo: RNZ/Koroi Hawkins
The prime minister's office confirmed the agriculture minister Augustine Auga had been ""relieved of his duties"" and replaced by backbencher and MP for North Malaita, Senley Filualea.The lands minister William Marau has also been demoted and replaced by Ishmael Avui, who moves across from the ministry of forestry.His former portfolio is taken up by Commins Mewa who has been moved across from the education portfolio.Lanelle Tanangada takes up the vacated education ministry marking a return to cabinet from the backbench, after falling out of favour last year when he refused to take part in the vote on whether or not to cut ties with Taiwan in favour of China.
Solomon Islands prime minister Manasseh Sogavare (centre front) flanked by newly sworn in ministers and other members of his cabinet. April 2020 
Photo: SIG News Service
The four ministers were sworn-in before the Governor General, Sir David Vunagi at Government House this morning.In a statement, the government said the changes or reshuffling of the ministers was done in the collective best interest to ensure effective implementation and delivery of priorities during challenging times.It said the changes were made by Manasseh Sogavare following internal consultations with the respective ministers.The government claims the changes have no political implications on its solidarity.",29 Apr 2020
315,https://www.rnz.co.nz/international/pacific-news/415391/china-offers-academic-scholarships-for-solomon-islanders,China is offering 20 academic scholarships for Solomon Islanders as it moves to strengthen its budding diplomatic relationship with the country.The Solomon Star newspaper reports the advertisements for the scholarships indicate half will be for bachelor degree programmes and the other half for masters starting this year.More than 100 Solomon students had their Taiwanese scholarships cancelled last year when Taipei cut its diplomatic ties with Honiara after finding out about the government's plans to switch its allegiance to Beijing.Some of those students have already been transferred and are now studying in China although it is unclear how many.Online applications for the new scholarships are encouraged however hard copy applications can be submitted to the National Training Unit in the Solomon Islands education ministry.,29 Apr 2020
316,https://www.rnz.co.nz/international/pacific-news/415197/solomons-has-capability-to-test-for-covid-19-in-country,"Solomon Islands now has the capability to test for Covid-19 in the country.This was announced by the prime minister Manasseh Sogavare on Friday.Mr Sogavare said the new capability was made possible through the donation of medical equipment from China that arrived last Wednesday.
Photo: RNZI/ Koroi Hawkins
""We received and welcomed the arrival of a QPRC machine, testing kits and laboratory equipment that were donated by the people's republic of China.""""The arrival of the QPRC machine means that we will no longer have to send our test samples overseas.""Manasseh Sogavare however, did not specify when the first in-country tests would begin.Mr Sogavare said as well as China, Australia and New Zealand have also made significant donations of medical equipment including a new X-ray machine for the country's main National Referral hospital which puts the country in a better position to deal with any potential outbreak of the coronavirus.Solomon Islands still has no confirmed cases of the virus.",27 Apr 2020
317,https://www.rnz.co.nz/international/pacific-news/415101/solomons-province-halts-all-logging,"The premier of Malaita in Solomon Islands has called a halt to all logging operations in the province.
Logging tracks run like scars across the face of a tropical rainforest on Malaita in Solomon Islands. 
Photo: Photo supplied/Edgar Pollard - Patrick Pikacha - Felix Naitoro
Daniel Suidani posted on his facebook page that the provincial government had notified the forestry commissioner not to issue any export permits for logs harvested there.Mr Suidani said the halt was being called because none of the loggers in the province had paid the new business fees for the 2020/2021 financial year which were over $US60,000.The premier said all operators had been issued a 14 day notice to pay up before 30 April and failure to do so would result in immediate termination for their licenses.Mr Suidani said the drastic action was decided on after only two loggers turned up to a consultation meeting organised by the province earlier this month.He said the province could no longer tolerate those that keep disobeying its laws.",24 Apr 2020
318,https://www.rnz.co.nz/international/pacific-news/415253/solomons-announces-us14-point-5m-bond-to-help-fund-stimulus-package,"The Solomon Islands government has announced a domestic development bond worth over $US14.5 million.
Manasseh Sogavare 
Photo: RNZ/ Koroi Hawkins
Prime Minister Manasseh Sogavare said the terms of the bond were up for negotiation and so far five buyers had shown an interest although only three would be chosen.Mr Sogavare said the bonds were being issued to try and mobilise resources to fund the government's Covid-19 economic stimulus package.The prime minister said the bulk of the bonds would go towards major infrastructure projects with some of it to be used as equity injections into the country's major public and public/private companies namely; Soltuna, Solomon Airlines and Kolombangara Forest Products Ltd.Mr Sogavare said he hoped the bond transactions would also send a positive signal to international investors that Solomon Islands' financial and economic environment remained resilient despite Covid-19.",27 Apr 2020
319,https://www.rnz.co.nz/international/pacific-news/414976/inquiry-into-solomons-ferry-tragedy-to-begin-next-week,"An inquiry into this month's ferry tragedy in Solomon Islands, which resulted in 27 people dying, is set to begin on Monday.
The management, captain and crew of the MV Taimareho are at the centre of two investigations into a tragic incident at sea during which 27 people died after being swept overboard. 
Photo: WAC Shipping Community Company Ltd
This week the Solomon Islands Maritime Safety Association submitted its report into the incident for a Board of Marine inquiry.On 2 April the MV Taimahero embarked on an inter-island crossing despite maritime warnings advising vessels not to take to sea because Cyclone Harold was in the area.The ferry hit very rough weather and in the early hours of the morning of the third 27 people were swept overboard by the heavy swells.All perished at sea with only some of the bodies recovered.Shipping information published by the WAC Community Company Ltd advertising their ferry's ill-fated journey ended ""Safe travelling and God bless"".The director of the maritime rescue coordination centre, Jonah Mitau, confirmed their report was submitted on Tuesday and a two-week Board of Marine inquiry will begin on 27 April.Mr Mitau declined to comment on the contents of the report but pointed out that it looked specifically at the maritime safety aspects of the tragedy.Police investigationMeanwhile police are preparing to travel to Malaita Province to speak with the survivors of the MV Taimareho ordeal as part of a criminal investigation.The acting Police Commissioner, Mostyn Mangau, said while good progress was being made he felt it was important for people to understand that determining who was liable for the deaths would take longer than the maritime inquiry.""We are progressing very well with our investigations here in Honiara with the avenues we are looking at in our investigation.""Right now we are waiting for finances to be made available so that officers can travel over to Malaita to get statements from people who travelled on the boat,"" Mr Mangau said.The government was preparing to send a team of professional counsellors to help the provincial government and local churches who were supporting victims' families.This was part of a pledge made by the prime minister Manasseh Sogavare in a national address last week.""The Government is committed to provide humanitarian assistance to families of the victims and to meet cultural obligations and proper burials for those who lost their lives,"" Mr Sogavare said.Shortly after the tragic incident occurred the MP for West Are Are, John Maneniaru, criticised local search and rescue capabilities saying people could have been saved if they were better resourced and prepared.But his comments backfired with hundreds of locals on social media questioning why the ferry was allowed to leave port in the first place given other shipping companies had cancelled their trips in accordance with maritime safety warnings at the time.
Solomon Islanders observe the MV Taimareho 
Photo: Police Media
",23 Apr 2020
320,https://www.rnz.co.nz/international/pacific-news/414820/solomon-islands-final-suspected-covid-19-cases-cleared,"The final two tests for people suspected of having Covid-19 in Solomon Islands have come back negative.The Ministry of Health has announced the outcome saying all 13 suspected cases in the country have now been cleared and the government's strategy remains focussed on prevention.Yesterday the Prime Minister Manasseh Sogavare visited the country's main hospital where he thanked frontline medical workers for their dedication and service.Earlier Mr Sogavare announced that Solomon Islands would soon have the capability to carry out in-country-testing, which is one of the biggest gaps in its Covid-19 preparedness.The prime minister said this was thanks to the support of donor partners particularly Australia, New Zealand and China who had donated the medical and personal protective equipment required.",22 Apr 2020
321,https://www.rnz.co.nz/international/pacific-news/414413/solomons-among-25-countries-given-debt-service-relief-by-the-imf,"Solomon Islands is the only Pacific country named by the International Monetary Fund among 25 nations approved for immediate debt service relief to help address the impact of the Covid-19 pandemic.This week, the IMF's managing director, Kristalina Georgieva, announced six months of debt service relief for 19 African countries as well as Afghanistan, Haiti, Nepal, Tajikistan, Yemen and Solomon Islands.
The IMF's Kristalina Georgieva 
Photo: IMF
""This provides grants to our poorest and most vulnerable members to cover their IMF debt obligations for an initial phase over the next six months and will help them channel more of their scarce financial resources towards vital emergency medical and other relief efforts,"" Ms Georgieva said.The relief is being provided through the IMF's revamped Catastrophe Containment and Relief Trust which could currently provide about $US500 million in grant-based debt service relief thanks to recent pledges from countries like the United Kingdom, ($US185 million), and Japan ($US100 million).""Others, including China and the Netherlands, are also stepping forward with important contributions,"" Ms Georgieva said.""I urge other donors to help us replenish the Trust's resources and boost further our ability to provide additional debt service relief for a full two years to our poorest member countries.""",16 Apr 2020
322,https://www.rnz.co.nz/international/pacific-news/414901/solomon-islands-high-schools-to-resume-some-classes-next-week,"The Solomon Islands ministry of education has announced a resumption of some high school classes next week.In a statement on Tuesday the permanent secretary of the ministry of education Franco Rodie said this includes students, preparing to sit external exams, in forms three, five and six, whose schools are not located within government designated emergency zones.
Students at the farewell RAMSI parade 
Photo: RNZI - Koroi Hawkins
The emergency zones are areas deemed a high risk for a potential outbreak of Covid-19.Most are in and around the country's international air and sea ports and close to the country's shared maritime border with Papua New Guinea.They include the capital Honiara and parts of Guadalcanal, Western and Choiseul Provinces.Mr Rodie said children in all other high school years, primary schools and early childhood centres are expected to remain at home until further notice.The permanent secretary said start dates for universities and rural training centres will be announced by their respective senior management teams in due course.",22 Apr 2020
