,url,title,date
35,https://www.solomonstarnews.com/sir-david-acknowledges-saudi-support/,Sir David acknowledges Saudi support,2023-07-30
36,https://www.solomonstarnews.com/siup-supporters-welcome-tuasulias-membership-of-the-party/,SIUP supporters welcome Tuasulia’s membership of the party,2023-07-29
37,https://www.solomonstarnews.com/premier-gailegu-appreciates-cmt-visit-to-cip/,Premier Gailegu appreciates CMT visit to CIP,2023-07-29
38,https://www.solomonstarnews.com/afp-delivers-sbd7-5m-support-package-to-rsipf/,AFP delivers SBD$7.5m support package to RSIPF,2023-07-29
39,https://www.solomonstarnews.com/weight-limit-imposed-on-australian-bound-mustard-packages/,Weight limit imposed on Australian-bound mustard packages,2023-07-29
40,https://www.solomonstarnews.com/hms-tamar-here/,HMS TAMAR HERE,2023-07-16
41,https://www.solomonstarnews.com/busu-shell-money-festival-back-in-august/,Busu shell-money festival back in August,2023-07-15
42,https://www.solomonstarnews.com/respect-our-sovereignty/,RESPECT OUR SOVEREIGNTY:,2023-07-15
43,https://www.solomonstarnews.com/sogavares-china-visit-takes-relations-to-new-height-fm-spokesman/,Sogavare’s China visit takes relations to new height: FM spokesman,2023-07-15
44,https://www.solomonstarnews.com/why-png-supports-nuclear-dumping-in-the-pacific/,Why PNG supports nuclear dumping in the Pacific,2023-07-15
45,https://www.solomonstarnews.com/naha-health-centre-construction-to-begin-sept-oct/,Naha Health Centre construction to begin Sept/Oct,2023-07-15
46,https://www.solomonstarnews.com/defence-to-make-no-case-to-answer/,Defence to make ‘No Case to Answer’,2023-07-15
47,https://www.solomonstarnews.com/young-people-are-the-future-of-a-country-minister-counsellor-ding/,Young people are the future of a country – Minister Counsellor Ding,2023-07-15
48,https://www.solomonstarnews.com/malaita-health-authority-delivers-support-to-laugwata/,Malaita Health Authority delivers support to Laugwata,2023-07-15
49,https://www.solomonstarnews.com/inmate-released-on-parole-orders/,Inmate released on Parole Orders,2023-07-15
50,https://www.solomonstarnews.com/plans-to-improve-street-lights/,Plans to improve street lights,2023-07-24
51,https://www.solomonstarnews.com/sig-thank-ramsi-for-restoration-of-peace/,SIG thank RAMSI for restoration of peace,2023-07-24
52,https://www.solomonstarnews.com/new-treaty-sealed/,NEW TREATY SEALED:,2023-07-22
53,https://www.solomonstarnews.com/si-citizenship-cheaply-granted-to-undeserving-candidates-wale/,SI citizenship cheaply granted to undeserving candidates: Wale,2023-07-21
54,https://www.solomonstarnews.com/wale-slams-pms-drop-in-the-ocean/,Wale slams PM’s ‘Drop in the Ocean’,2023-07-20
55,https://www.solomonstarnews.com/no-wrongdoing/,NO WRONGDOING:,2023-07-20
56,https://www.solomonstarnews.com/barrett-salato-is-our-new-ambassador-to-china/,Barrett Salato is our new ambassador to China,2023-07-20
57,https://www.solomonstarnews.com/ppc-kili-calls-on-landowners-to-act-lawfully/,PPC Kili calls on landowners to act lawfully,2023-07-19
58,https://www.solomonstarnews.com/pm-strikes-9-deals/,PM STRIKES 9 DEALS,2023-07-18
59,https://www.solomonstarnews.com/police-children-learn-basic-kung-fu-martial-art/,Police children learn basic Kung Fu martial art,2023-07-17
60,https://www.solomonstarnews.com/police-cooperation-plan-is-to-improve-royal-solomon-islands-police-force/,POLICE COOPERATION PLAN IS TO IMPROVE ROYAL SOLOMON ISLANDS POLICE FORCE,2023-07-14
61,https://www.solomonstarnews.com/university-of-queensland-reps-visit-si/,University of Queensland reps visit SI,2023-07-13
62,https://www.solomonstarnews.com/former-wp-premier-gina-concerned-over-creation-of-new-committee/,Former WP premier Gina concerned over creation of new committee,2023-07-13
63,https://www.solomonstarnews.com/western-donors-accused-of-using-lqbtiqa-as-weapon-to-access-their-funding-assistance/,Western donors accused of using LQBTIQA+ as weapon to access their funding assistance,2023-07-13
64,https://www.solomonstarnews.com/in-court-with-assumpta-39/,In court with Assumpta,2023-07-13
65,https://www.solomonstarnews.com/policing-treaty-could-undermine-peace-and-security-in-si-region-wale/,Policing treaty could undermine peace and security in SI & region: Wale,2023-07-13
66,https://www.solomonstarnews.com/acting-pm-encourages-innovation-in-maritime-development/,Acting PM encourages innovation in maritime development,2023-07-12
67,https://www.solomonstarnews.com/who-is-the-higher-authority-wale-probes-logging-shipment-directive/,Who is the ‘higher authority’? Wale probes logging shipment directive,2023-07-12
68,https://www.solomonstarnews.com/prime-minister-officially-opens-solomon-islands-embassy-in-beijing/,Prime Minister officially opens Solomon Islands Embassy in Beijing,2023-07-12
69,https://www.solomonstarnews.com/china-deepens-partnership-with-si/,China deepens partnership with SI,2023-07-11
70,https://www.solomonstarnews.com/pm-sogavare-meets-saudi-arabia-ambassador/,PM SOGAVARE MEETS SAUDI ARABIA AMBASSADOR,2023-07-28
71,https://www.solomonstarnews.com/hearing-begins/,HEARING BEGINS,2023-07-28
72,https://www.solomonstarnews.com/sinu-vc-gets-a-salute/,SINU VC gets a salute,2023-07-27
73,https://www.solomonstarnews.com/trial-looms/,TRIAL LOOMS:,2023-07-27
74,https://www.solomonstarnews.com/business-as-usual-in-honiara-commissioner-mangau/,Business as usual in Honiara: Commissioner Mangau,2023-07-26
75,https://www.solomonstarnews.com/in-court-with-assumpta-40/,In court with Assumpta,2023-07-26
76,https://www.solomonstarnews.com/pm-sogavare-receives-first-14-of-40-vehicles-from-republic-of-korea-for-the-pacific-games/,PM Sogavare receives first 14 of 40 vehicles from Republic of Korea for the Pacific Games,2023-07-26
77,https://www.solomonstarnews.com/father-questions-police-over-sons-petrol-bombing/,FATHER QUESTIONS POLICE OVER SON’S PETROL BOMBING,2023-07-25
78,https://www.solomonstarnews.com/australian-minister-visits-si/,Australian Minister visits SI,2023-07-24
79,https://www.solomonstarnews.com/beulah-school-taken-action-to-rectify-water-problem/,Beulah School taken action to rectify water problem,2023-07-24
80,https://www.solomonstarnews.com/seven-new-vehicles-handed-over-to-rsipf/,Seven new vehicles handed over to RSIPF,2023-07-07
81,https://www.solomonstarnews.com/sinu-charges-five-staff-for-gross-misconduct/,SINU charges five staff for gross misconduct,2023-07-06
82,https://www.solomonstarnews.com/french-seeks-to-deepen-ties-with-si/,FRENCH SEEKS TO DEEPEN TIES WITH SI,2023-07-06
83,https://www.solomonstarnews.com/solomon-islanders-celebrate-language-week-in-nz/,Solomon Islanders celebrate language week in NZ,2023-07-06
84,https://www.solomonstarnews.com/election-petition-looms/,ELECTION PETITION LOOMS,2023-07-05
85,https://www.solomonstarnews.com/jica-donates-x-ray-machine-to-hgh/,JICA donates x-ray machine to HGH,2023-07-05
86,https://www.solomonstarnews.com/sir-john-assists-sick-childs-fiji-travel/,Sir John assists sick child’s Fiji travel,2023-07-05
87,https://www.solomonstarnews.com/public-symposium-on-new-cdf-law-set-6-july/,"Public symposium on new CDF law set, 6 July",2023-07-05
88,https://www.solomonstarnews.com/widespread-opposition/,WIDESPREAD OPPOSITION,2023-07-04
89,https://www.solomonstarnews.com/wale-calls-for-investigation-into-beulah-school-closure-because-of-logging/,Wale calls for investigation into Beulah School closure because of logging,2023-07-04
90,https://www.solomonstarnews.com/ughele-clinic-in-need-of-registered-nurse/,Ughele clinic in need of registered nurse,2023-06-20
91,https://www.solomonstarnews.com/underage-abuser-sentenced-for-nine-years/,Underage abuser sentenced for nine years,2023-06-20
92,https://www.solomonstarnews.com/pau-offers-collaboration-and-partnership-with-sig/,PAU offers collaboration and partnership with SIG,2023-06-19
93,https://www.solomonstarnews.com/logging-affects-school/,LOGGING AFFECTS SCHOOL,2023-06-19
94,https://www.solomonstarnews.com/masi-mourns-unexpected-loss-of-media-colleague/,MASI mourns unexpected loss of media colleague,2023-06-19
95,https://www.solomonstarnews.com/kings-birthday-celebrated-with-recaps-of-kings-words-to-solomon-islanders/,King’s birthday celebrated with recaps of King’s words to Solomon Islanders,2023-06-18
96,https://www.solomonstarnews.com/the-royal-pomp/,THE ROYAL POMP,2023-06-18
97,https://www.solomonstarnews.com/mpa-wants-responsible-authorities-find-safe-berthing-site-for-boat-commuters/,MPA wants responsible authorities find safe berthing site for boat commuters,2023-06-18
98,https://www.solomonstarnews.com/former-pff-militant-pardoned/,"Former PFF, militant pardoned",2023-06-17
99,https://www.solomonstarnews.com/men-to-plea-to-firearm-charge/,Men to plea to firearm charge,2023-06-17
100,https://www.solomonstarnews.com/new-mobile-x-ray-installed-at-kiluufi-hospital/,New mobile X-ray installed at Kilu’ufi Hospital,2023-07-02
101,https://www.solomonstarnews.com/malaitans-learn-about-west-papuans-struggle-for-self-determination/,Malaitans learn about West Papuans’ struggle for self-determination,2023-07-02
102,https://www.solomonstarnews.com/trochus-seized/,TROCHUS SEIZED,2023-07-02
103,https://www.solomonstarnews.com/not-the-fini-govt/,NOT THE FINI GOV’T:,2023-07-01
104,https://www.solomonstarnews.com/is-it-time-that-melanesian-leaders-allow-west-papua-to-sit-at-the-msg-table/,Is it time that Melanesian leaders allow West Papua to sit at the MSG table?,2023-07-01
105,https://www.solomonstarnews.com/soaring-gizo-market-prices-leaves-consumers-struggling/,Soaring Gizo Market prices leaves consumers struggling,2023-07-01
106,https://www.solomonstarnews.com/two-child-abusers-in-temotu-jailed/,Two child-abusers in Temotu jailed,2023-07-01
107,https://www.solomonstarnews.com/cj-to-hear-constitutional-challenge-on-july-27/,CJ to hear constitutional challenge on July 27,2023-06-30
108,https://www.solomonstarnews.com/independence-anniversary-theme-endorsed/,Independence Anniversary Theme endorsed,2023-06-30
109,https://www.solomonstarnews.com/munda-international-airport-terminal-nears-completion/,Munda international airport terminal nears completion,2023-06-30
110,https://www.solomonstarnews.com/in-court-with-assumpta-38/,In court with Assumpta,2023-07-04
111,https://www.solomonstarnews.com/5-unidentified-masked-men-use-petrol-bomb-attacked-couple-in-honiara/,5 unidentified masked men use petrol bombs and attacked couple in Honiara,2023-07-04
112,https://www.solomonstarnews.com/mara-denies-granting-licence/,MARA DENIES GRANTING LICENCE,2023-07-03
113,https://www.solomonstarnews.com/copen-awareness-proven-positive/,Copen Awareness Proven Positive,2023-07-03
114,https://www.solomonstarnews.com/wale-acknowledge-govt-move-to-ban-plastic/,Wale acknowledge gov’t move to ban plastic,2023-07-03
115,https://www.solomonstarnews.com/safety-concerns-over-speeding-boats-in-noro/,Safety concerns over speeding boats in Noro,2023-07-03
116,https://www.solomonstarnews.com/supervising-foreign-minister-held-a-fruitful-bilateral-meeting-with-australias-deputy-pm/,Supervising Foreign Minister held a fruitful bilateral meeting with Australia’s Deputy PM,2023-07-03
117,https://www.solomonstarnews.com/farewell-event-for-local-employees-of-the-stadium/,Farewell Event for Local Employees of The Stadium,2023-07-03
118,https://www.solomonstarnews.com/student-hopes-to-complete-studies-in-the-philippines/,Student hopes to complete studies in the Philippines,2023-07-03
119,https://www.solomonstarnews.com/marles-praises-australia-solomon-islands-partnership/,Marles praises Australia-Solomon Islands partnership,2023-07-02
120,https://www.solomonstarnews.com/australia-to-support-solomon-islands-elections/,Australia to support Solomon Islands elections,2023-06-29
121,https://www.solomonstarnews.com/blank-e-passport-books-running-out-fast/,Blank e-passport books running out fast,2023-06-29
122,https://www.solomonstarnews.com/australia-announces-maritime-support-for-si/,Australia announces maritime support for SI,2023-06-29
123,https://www.solomonstarnews.com/single-use-plastic-products-to-be-banned-in-solomon-islands/,SINGLE USE PLASTIC PRODUCTS TO BE BANNED IN SOLOMON ISLANDS,2023-06-29
124,https://www.solomonstarnews.com/dad-jailed-for-sexually-abusing-own-daughter/,Dad jailed for sexually abusing own daughter,2023-06-29
125,https://www.solomonstarnews.com/mhms-responds-to-blood-supply-in-crisis-article/,MHMS responds to ‘blood Supply in Crisis’ article,2023-06-29
126,https://www.solomonstarnews.com/more-negative-reactions-to-mineral-prospecting-in-malaita/,More negative reactions to mineral prospecting in Malaita,2023-06-29
127,https://www.solomonstarnews.com/speaker-pm-and-gg-named-in-constitutional-challenge/,"Speaker, PM and GG named in constitutional challenge",2023-06-29
128,https://www.solomonstarnews.com/senator-marles-here/,SENATOR MARLES HERE,2023-06-29
129,https://www.solomonstarnews.com/suspect-arrested-in-gizo-church-break-in-incident/,Suspect arrested in Gizo church break-in incident,2023-06-29
130,https://www.solomonstarnews.com/grants-uncertain-as-govt-focuses-on-games/,Grants uncertain as gov’t focuses on games,2023-06-24
131,https://www.solomonstarnews.com/illegal-pacific-games-logo-mascot-merchandise-probe-continues/,"Illegal Pacific Games logo, mascot merchandise probe continues",2023-06-24
132,https://www.solomonstarnews.com/minister-togamana-ps-mcneil-urged-to-resign/,"Minister Togamana, PS McNeil urged to resign",2023-06-24
133,https://www.solomonstarnews.com/new-peo-appointed-for-malaitas-central-region/,New PEO appointed for Malaita’s central region,2023-06-24
134,https://www.solomonstarnews.com/solomon-islands-marks-labour-mobility-milestone/,Solomon Islands marks Labour Mobility milestone,2023-06-23
135,https://www.solomonstarnews.com/mrd-officials-pay-courtesy-call-on-central-province-premier/,MRD officials pay courtesy call on Central Province Premier,2023-06-23
136,https://www.solomonstarnews.com/police-rescue-six-drifters-between-kolombangara-choiseul/,"Police rescue six drifters between Kolombangara, Choiseul",2023-06-23
137,https://www.solomonstarnews.com/bail-varied-forau-to-travel-to-indonesia/,"Bail varied, Forau to travel to Indonesia   ",2023-06-23
138,https://www.solomonstarnews.com/hes-back/,HE’S BACK,2023-06-23
139,https://www.solomonstarnews.com/marijuana-cigarette-smoking-top-suspension-cases/,"Marijuana, cigarette smoking top suspension cases",2023-06-22
140,https://www.solomonstarnews.com/hcc-awaits-funds-before-building-toilets/,HCC awaits funds before building toilets ,2023-06-27
141,https://www.solomonstarnews.com/ministry-of-land-delegation-to-makira-ulawa-province/,MINISTRY OF LAND DELEGATION TO MAKIRA ULAWA PROVINCE,2023-06-27
142,https://www.solomonstarnews.com/wale-welcomes-police-investigation-into-covid-funds/,Wale welcomes police investigation into Covid funds,2023-06-26
143,https://www.solomonstarnews.com/gp-to-celebrate-second-appointed-day-with-mini-trade-show/,GP to celebrate Second Appointed Day with mini trade show,2023-06-26
144,https://www.solomonstarnews.com/international-day-of-seafarers-celebrated-in-honiara-today/,International Day of Seafarers celebrated in Honiara today,2023-06-26
145,https://www.solomonstarnews.com/solomon-islands-and-japan-signs-grant-assistance-for-improvement-of-kiluufi-hospital/,Solomon Islands and Japan signs grant assistance for Improvement of Kiluúfi Hospital,2023-06-26
146,https://www.solomonstarnews.com/former-student-hails-tech-school/,Former student hails tech school,2023-06-26
147,https://www.solomonstarnews.com/solomon-islands-ratifies-the-convention-on-the-rights-of-persons-with-disabilities/,Solomon Islands Ratifies the Convention on the Rights of Persons with Disabilities,2023-06-25
148,https://www.solomonstarnews.com/saa-process-hijacked/,SAA PROCESS HIJACKED?,2023-06-24
149,https://www.solomonstarnews.com/student-calls-for-climate-action-as-sea-levels-keep-rising/,Student calls for climate action as sea-levels keep rising,2023-06-24
150,https://www.solomonstarnews.com/concerns-over-use-of-dirty-salt-water-to-wash-fish-in-auki/,Concerns over use of dirty salt water to wash fish in Auki,2023-06-28
151,https://www.solomonstarnews.com/hospital-calls-for-support-towards-bill/,Hospital calls for support towards bill,2023-06-28
152,https://www.solomonstarnews.com/lack-of-manpower-affects-policing-in-wp/,Lack of manpower affects policing in WP,2023-06-28
153,https://www.solomonstarnews.com/life-saving-call/,LIFE-SAVING CALL,2023-06-28
154,https://www.solomonstarnews.com/pm-sogavare-in-high-level-meeting-with-australias-dpm/,PM SOGAVARE IN HIGH LEVEL MEETING WITH AUSTRALIA’S DPM,2023-06-28
155,https://www.solomonstarnews.com/deep-wounds-found-on-novices-dead-body-police-investigate/,"Deep wounds found on Novice’s dead body, police investigate",2023-06-28
156,https://www.solomonstarnews.com/4-year-jail-term-for-b-garden-manslaughter/,4-year jail term for B/Garden manslaughter,2023-06-28
157,https://www.solomonstarnews.com/church-clarifies-storage-of-offerings-tithes/,"Church clarifies storage of offerings, tithes",2023-06-28
158,https://www.solomonstarnews.com/govt-committed-to-support-seafarers/,Gov’t committed to support seafarers,2023-06-27
159,https://www.solomonstarnews.com/50000-stolen-from-church/,"$50,000 stolen from church",2023-06-27
160,https://www.solomonstarnews.com/in-court-with-assumpta-37/,In court with Assumpta,2023-06-22
161,https://www.solomonstarnews.com/work-on-damage-marara-culvert-starts/,Work on damage Marara culvert starts,2023-06-22
162,https://www.solomonstarnews.com/trial-dates-for-forau-to-be-confirmed-today/,"Trial dates for Forau to be confirmed, today",2023-06-22
163,https://www.solomonstarnews.com/blood-supply-in-crisis/,BLOOD SUPPLY IN CRISIS,2023-06-22
164,https://www.solomonstarnews.com/land-board-approves-south-honiara-land-allocations/,Land Board approves South Honiara land allocations,2023-06-21
165,https://www.solomonstarnews.com/man-receives-6-month-jail-term-for-swearing-at-own-father/,Man receives 6-month jail term for swearing at own father,2023-06-21
166,https://www.solomonstarnews.com/thumbs-up/,THUMBS UP,2023-06-20
167,https://www.solomonstarnews.com/veke-invest-1-2m-in-cdf-to-boost-transport-services-economic-activities-in-west-guadalcanal-constituency/,Veke invest 1.2m in CDF to boost transport services & economic activities in West Guadalcanal Constituency,2023-06-20
168,https://www.solomonstarnews.com/solomon-islands-represented-at-asia-clean-energy-forum-acef-in-manila/,Solomon Islands represented at Asia Clean Energy Forum (ACEF) in Manila,2023-06-20
169,https://www.solomonstarnews.com/kwarea-chs-resumed-classes/,Kwarea CHS resumed classes,2023-06-20
170,https://www.solomonstarnews.com/rsipf-participate-at-the-commemoration-of-his-majesty-king-charles-iii/,RSIPF Participate at the commemoration of His Majesty King Charles III,2023-06-16
171,https://www.solomonstarnews.com/walekoro-rebuffs-statement-by-ps-maesiola-calling-him-a-political-puppet/,WALEKORO REBUFFS STATEMENT BY PS MAESIOLA CALLING HIM A POLITICAL PUPPET,2023-06-16
172,https://www.solomonstarnews.com/no-geopolitics-pm/,NO GEOPOLITICS: PM,2023-06-16
173,https://www.solomonstarnews.com/australian-employer-raises-concern-over-betelnut-chewing-habit-of-si-workers/,Australian employer raises concern over betelnut chewing habit of SI workers,2023-06-16
174,https://www.solomonstarnews.com/rare-insects-destroy-potato-gardens-along-kwaiafa/,Rare insects destroy potato gardens along Kwaiafa,2023-06-16
175,https://www.solomonstarnews.com/new-projects-delivered-in-malaitas-ward-29/,New projects delivered in Malaita’s Ward 29,2023-06-16
176,https://www.solomonstarnews.com/mp-auga-reconciles-with-two-constituents/,MP Auga reconciles with two constituents,2023-06-16
177,https://www.solomonstarnews.com/prt-complete-two-weeks-intensive-training-in-honiara/,PRT complete two weeks intensive training in Honiara,2023-06-16
178,https://www.solomonstarnews.com/sogavare-commends-pna-for-sustainable-management-of-tuna-fisheries/,Sogavare commends PNA for sustainable management of Tuna Fisheries,2023-06-15
179,https://www.solomonstarnews.com/father-of-four-children-die-after-a-croc-attack-in-central-province/,Father of four children die after a croc attack in Central Province,2023-06-15
180,https://www.solomonstarnews.com/unod-supports-si-to-protect-wildlife/,UNOD supports SI to protect wildlife,2023-06-15
181,https://www.solomonstarnews.com/new-project-launched-to-empower-youth-not-engaged-in-education-employment-or-training-in-the-solomon-islands/,"New project launched to empower youth not engaged in education, employment or training in the Solomon Islands",2023-06-15
182,https://www.solomonstarnews.com/sentencing-submissions-for-land-corruption-case-today/,Sentencing submissions for land corruption case today,2023-06-15
183,https://www.solomonstarnews.com/surge-in-demand-for-public-transport-bus-service/,Surge in demand for public transport bus service,2023-06-15
184,https://www.solomonstarnews.com/malaita-looks-to-china-to-fulfill-11th-hour-policy/,Malaita looks to China to fulfill 11th hour policy,2023-06-15
185,https://www.solomonstarnews.com/fisheries-minister-congratulates-soltuna-and-nfd-on-50th-anniversary/,FISHERIES MINISTER CONGRATULATES SOLTUNA AND NFD ON 50TH ANNIVERSARY,2023-06-14
186,https://www.solomonstarnews.com/northwest-choiseul-invests-cdf-into-rural-livelihood-initiatives/,Northwest Choiseul invests CDF into rural livelihood initiatives,2023-06-14
187,https://www.solomonstarnews.com/solomon-ports-provides-new-water-tanks-to-wagina-community/,Solomon Ports provides new water tanks to Wagina Community,2023-06-14
188,https://www.solomonstarnews.com/australian-high-commissioner-hands-over-water-supply-visits-communities-in-makira/,"AUSTRALIAN HIGH COMMISSIONER HANDS OVER WATER SUPPLY, VISITS COMMUNITIES IN MAKIRA",2023-06-14
189,https://www.solomonstarnews.com/alleged-militia-leader-released-on-3k-bail/,Alleged Militia leader released on $3k bail,2023-06-14
190,https://www.solomonstarnews.com/australias-largest-meat-manufacturer-in-solomon-islands-to-recruit-workers/,Australia’s largest meat manufacturer in Solomon Islands to recruit workers,2023-06-13
191,https://www.solomonstarnews.com/creating-an-inclusive-society-for-the-deaf-in-si/,Creating an inclusive society for the deaf in SI,2023-06-13
192,https://www.solomonstarnews.com/solomon-islands-to-celebrate-historic-kings-birthday/,SOLOMON ISLANDS TO CELEBRATE HISTORIC KING’S BIRTHDAY,2023-06-13
193,https://www.solomonstarnews.com/acting-pm-welcomes-pna-family-to-the-happy-isles/,ACTING PM WELCOMES PNA FAMILY TO THE HAPPY ISLES,2023-06-13
194,https://www.solomonstarnews.com/rsipf-farewell-late-police-constable-thomas-kalola/,RSIPF farewell late Police Constable Thomas Kalola,2023-06-13
195,https://www.solomonstarnews.com/outgoing-e-u-ambassador-pays-visit-to-supervising-minister-of-foreign-affairs-and-external-trade/,Outgoing E.U Ambassador pays visit to Supervising Minister of Foreign Affairs and External Trade,2023-06-13
196,https://www.solomonstarnews.com/solomon-islands-pursues-co-prosperity-opportunities-with-the-league-of-arab-states/,Solomon Islands pursues co-prosperity opportunities with the League of Arab States,2023-06-13
197,https://www.solomonstarnews.com/solomon-islands-saudi-arabia-engage-in-tourism-dialogue/,Solomon Islands- Saudi Arabia engage in Tourism dialogue,2023-06-13
198,https://www.solomonstarnews.com/acting-pm-applauded-si-red-cross-for-its-40-years-of-service/,ACTING PM APPLAUDED SI RED CROSS FOR ITS 40 YEARS OF SERVICE,2023-06-12
199,https://www.solomonstarnews.com/eu-and-world-vision-solomon-islands-visit-projects-in-central-province/,EU and World Vision Solomon Islands visit projects in Central province,2023-06-12
200,https://www.solomonstarnews.com/logging-operation-contaminates-beulah-pss-water-source/,Logging operation contaminates Beulah PSS water source,2023-06-12
201,https://www.solomonstarnews.com/mhms-updates-on-stock-level-of-medical-drugs-and-consumables/,MHMS updates on stock level of medical drugs and consumables,2023-06-12
202,https://www.solomonstarnews.com/saudi-arabia-injects-sbd58-million-towards-pg-2023/,Saudi Arabia injects SBD$58 million towards PG 2023,2023-06-12
203,https://www.solomonstarnews.com/west-kwaraae-candidates-calls-to-submit-their-election-campaign-expenses/,West Kwara’ae candidates calls to submit their election campaign expenses,2023-06-12
204,https://www.solomonstarnews.com/going-going-gone/,"Going, going, gone",2023-06-11
205,https://www.solomonstarnews.com/tim-successfully-holds-8th-graduation-ceremony/,TIM successfully holds 8th graduation ceremony,2023-06-10
206,https://www.solomonstarnews.com/si-saudi-arabia-discuss-collaboration-on-addressing-climate-change-impacts-support-for-national-relocation-programme/,"SI & Saudi Arabia discuss collaboration on addressing climate change impacts, & support for national relocation programme",2023-06-10
207,https://www.solomonstarnews.com/pm-sogavare-on-high-level-introductory-visit-to-the-kingdom-of-saudi-arabia/,PM Sogavare on high level introductory visit to the Kingdom of Saudi Arabia,2023-06-10
208,https://www.solomonstarnews.com/sircs-celebrates-40th-anniversary/,SIRCS celebrates 40th anniversary,2023-06-10
209,https://www.solomonstarnews.com/australian-high-commissioner-looks-forward-to-listen-learn-in-mup/,"Australian High Commissioner looks forward to listen, learn in MUP",2023-06-10
