FID,adm1_id,adm1_src,adm1_name,adm1_name1,adm1_name2,adm0_id,adm0_src,adm0_name,adm0_name1,adm0_name2,src_lvl,src_lang,src_lang1,src_lang2,src_date,src_update,src_name,src_name1,src_lic,src_url,src_grp,iso_cd,iso_2,iso_3,iso_3_grp,region3_cd,region3_nm,region2_cd,region2_nm,region1_cd,region1_nm,status_cd,status_nm,wld_date,wld_update,wld_view,wld_notes,SqKM,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
10,KIR-20200925-1,KIR-ADM1-97431129B64900294,Gilbert Islands, , ,KIR-20220801,KIR,Kiribati,Kiribati,0,2,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/KIR/ALL/,geoBoundaries,296,KI,KIR,KIR,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,351.88131,556.633122259,1488.86457936,3820.994444,1840.30840103,2378.87908928,1816.78425117,1507.91471725,1348.19564338,515.17001654,1869.96557834,1688.85767023,771.871377756,1729.94863617,1195.94470562,1704.66607914,3534.61477399,2376.9568076,768.497310364,802.371606443,2764.07796375,1397.09158259,545.70967915,411.357359941
11,KIR-20200925-2,KIR-ADM1-97431129B95465246,Line Islands, , ,KIR-20220801,KIR,Kiribati,Kiribati,0,2,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/KIR/ALL/,geoBoundaries,296,KI,KIR,KIR,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,675.68246,261.392880594,473.834786163,1105.00588533,797.678971016,665.268735561,570.989237578,547.277086098,393.80620909,330.163369649,888.200908746,1563.72073378,474.066148144,529.733349936,431.418560018,517.378273523,1851.50887524,1617.9841636,314.503918555,292.263284446,657.863625573,275.799962717,309.793745494,161.864377269
12,KIR-20200925-3,KIR-ADM1-97431129B92433757,Phoenix Islands, , ,KIR-20220801,KIR,Kiribati,Kiribati,0,2,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/KIR/ALL/,geoBoundaries,296,KI,KIR,KIR,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,79.47373,585.942082819,1626.33443337,3580.07824365,1750.78848167,2005.32524732,1684.23905004,1565.63311661,1264.04461948,596.577461087,1870.82497607,1557.52097879,596.734274077,1424.34477881,1005.69656698,1937.16065406,3107.85085266,2117.08559415,707.11800215,737.90805572,2277.37442111,1444.61671097,429.938812233,365.342791588
13,MHL-20200925-01,MHL-ADM1-77969171B78439827,Ailinglaplap, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,15.96907,2749.19244682,2359.87251562,3605.62792329,2664.24310463,3925.84288499,2543.86445898,2791.44129835,2249.51501968,2733.99612027,2528.53662292,3066.23523452,4015.8513083,2414.71167449,2016.1410319,3785.16560507,3676.15893646,2692.48852265,2421.68560631,3123.54224547,2366.95130172,3346.60035368,2822.15501741,3302.99926849
14,MHL-20200925-02,MHL-ADM1-77969171B1338463,Ailuk, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,7.65269,946.901519775,1659.444334,2299.53939383,1508.1564147,1915.4084773,809.769663008,2441.71120683,1271.57085794,597.155311706,1280.57701474,1261.57906475,1481.30680532,1370.99879383,1070.41511172,1382.36327737,2167.43492102,1298.9112481,815.372945634,1899.89923483,1184.27722846,1266.77276514,1095.10758367,1236.59938558
15,MHL-20200925-03,MHL-ADM1-77969171B26491534,Arno, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,15.32572,2199.49491504,4109.61001563,4270.56713867,3949.14379297,3673.44360742,3484.53029785,2396.07432617,2716.30378613,2811.32580957,2888.97843457,2786.08344141,3976.19211133,2294.1614375,2754.02411523,3748.53190234,3381.70193945,2579.94332422,2745.98170703,3493.90868848,2744.18855078,3518.48404883,3498.34294531,3779.02509082
16,MHL-20200925-04,MHL-ADM1-77969171B25861322,Aur, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,6.07764,1540.0633101,2049.72275489,2768.79406368,3462.63774463,2643.96048868,2265.93308081,2912.96980548,1741.61271036,2078.79560621,1862.04500326,1845.29629794,2535.08974511,1889.91153108,2360.6733867,2541.67307104,3633.27395537,2032.53566056,1832.56983285,2595.28316613,1685.5974343,2402.48967211,2066.92220052,2190.37097045
17,MHL-20200925-05,MHL-ADM1-77969171B21482466,Ebon, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,5.23461,2779.17105174,4723.24950604,4364.25324196,4539.14496275,3537.84063579,5374.02893918,3914.14136026,2886.59921478,4425.68782931,3958.93455044,3657.52986464,4045.76210767,4011.88560025,4782.51639149,4166.5656937,3955.69037575,2516.45233296,3367.05256121,3305.61252896,4344.22113463,4026.25582815,3470.33982104,4064.52934514
18,MHL-20200925-06,MHL-ADM1-77969171B43209426,Enewetak, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,9.11178,981.742280063,1597.23788674,2965.45337399,1638.89245767,2168.06686543,1296.60640004,1529.27191203,1379.21146297,771.907313063,1631.07257444,1361.12088275,2230.63591034,1546.01296775,1270.59244199,1728.77732758,2268.21366993,1272.41905121,1139.26787279,1857.01167348,1417.31030273,1069.73315106,1130.65765664,1186.15525929
19,MHL-20200925-07,MHL-ADM1-77969171B10775552,Jabat, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,0.55496,2564.1472168,2178.28759766,3341.81225586,2682.53222656,4051.2746582,2383.69067383,2690.43798828,2164.93847656,2315.70043945,2438.03369141,2529.94677734,3906.34033203,2525.6394043,1896.19128418,3446.57055664,4034.59765625,2074.07958984,2191.07641602,3047.35180664,2092.01342773,3077.42236328,2642.47387695,3045.1159668
20,MHL-20200925-08,MHL-ADM1-77969171B41198864,Jaluit, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,14.29794,2964.26548807,3977.89618398,4295.5749119,3466.36134723,3590.6864279,3728.60157842,3248.51890073,3025.95016453,3586.82907078,3769.55362177,3427.79424359,3604.32259468,3632.99781229,3443.81944209,4202.30184167,3419.28642047,3566.24820928,4073.64318423,3165.73540358,2828.916281,4267.62503927,3013.39290931,4274.74976223
21,MHL-20200925-09,MHL-ADM1-77969171B62167569,Kili, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,7.59918,689.522342205,1242.81312656,1413.55435944,1405.53929138,1570.79555321,842.555139542,1085.29107141,1042.63253832,333.272617102,1189.59822369,1331.29064655,918.654791832,748.496422291,1267.13848114,1014.73517227,1846.60547066,1296.17970085,799.062390804,1750.09189034,1148.74605465,855.038888454,851.194923401,989.478526115
22,MHL-20200925-10,MHL-ADM1-77969171B66976617,Kwajalein, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,19.80433,1380.9328548,1558.42050536,2540.13679092,2332.05509747,2162.16832844,1655.42825145,2169.614358,1550.49852863,1183.58679698,1623.20277913,1905.63145859,1973.00252854,2125.49917199,1731.32224374,2761.06456752,3175.06114725,1746.01955659,1503.37784447,2653.23235969,1819.5397408,1916.50486477,1510.27796216,1738.01656471
23,MHL-20200925-11,MHL-ADM1-77969171B40062504,Lae, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,2.12457,1137.98669434,1825.87805176,2304.29882812,2960.77758789,1958.69897461,1366.1418457,2194.64282227,1590.92785645,1219.64135742,1831.6920166,2229.56201172,2617.90600586,2287.34448242,2374.55932617,2657.96362305,3084.34301758,1735.79614258,1689.25671387,2655.97192383,2110.74853516,1797.01525879,1637.91381836,2311.17822266
24,MHL-20200925-12,MHL-ADM1-77969171B67344423,Lib, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,1.0854,1583.71289062,1970.42150879,2165.75024414,2448.71948242,2266.02978516,1762.76672363,2274.21728516,2233.54223633,1658.25927734,2071.10571289,2217.99389648,2473.67944336,2616.99267578,1772.68395996,2990.86547852,3220.18774414,1934.81896973,2163.43701172,3433.44995117,2325.0378418,2409.67724609,1790.65039062,2552.64135742
25,MHL-20200925-13,MHL-ADM1-77969171B26329739,Likiep, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,10.95489,1101.11081905,1498.96784587,1929.04347849,1713.47045496,1813.04742432,825.03378363,2515.34704992,1350.76631114,940.58447601,1383.69625083,1317.25998227,1705.69222922,1300.84813849,1329.5385266,1529.08588854,2407.28284228,1596.40327403,1115.55990232,2340.9082152,1259.20908297,1399.9988021,1392.72534113,1537.32932156
26,MHL-20200925-14,MHL-ADM1-77969171B85569707,Majuro, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,13.1207,2023.58609208,3929.21423454,3702.06794411,3654.7267747,3681.262466,3486.15690256,2168.63201391,2383.83860023,2806.69490408,2522.01276604,2867.21372458,3635.32774852,2253.33310707,2695.83346529,3624.1373485,3583.71743118,2505.61058201,2561.08563404,3081.44722912,2579.00008214,3245.26715145,3370.40251259,3668.44752346
27,MHL-20200925-15,MHL-ADM1-77969171B613539,Maloelap, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,8.99183,1690.8270074,1919.39106379,2452.19522837,2526.20122136,2215.46094162,1456.73775668,2822.23604934,1332.9955931,2013.64335921,1695.93536954,1627.04664488,1994.87576047,1897.25631137,1861.99708928,2041.4631925,3188.48767915,2057.59758614,1829.10986246,2458.85426949,1716.25097656,2311.02216731,1754.13313582,1995.95401743
28,MHL-20200925-16,MHL-ADM1-77969171B25256121,Mejit, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,3.60236,950.427246094,1456.4822998,2544.04418945,1776.2208252,1885.73583984,1054.47705078,1577.35510254,1143.51635742,553.847229004,1189.15270996,1108.1262207,1579.49963379,1111.86340332,1578.03430176,1385.32263184,2415.75292969,1352.79272461,922.459533691,2101.703125,1245.95043945,1406.42150879,1223.25036621,1305.76721191
29,MHL-20200925-17,MHL-ADM1-77969171B87618645,Mili, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,14.77477,2438.46405266,3535.28942966,3978.08245518,4280.41172897,3397.30041977,4088.91486116,3021.67992218,4011.38849776,3493.61539808,2956.52801845,3315.16079783,4897.1712126,3197.19871627,3914.07951982,4198.17652503,3639.96071607,2860.74666057,3724.5434769,3810.76428223,3410.06570789,4205.53093205,3526.45100154,4481.86402881
30,MHL-20200925-18,MHL-ADM1-77969171B84822808,Namdrik, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,4.01208,2526.79093675,4744.55352314,4625.8511869,3366.85741812,3834.21055439,3792.11861854,3692.19993615,3175.68644832,3671.38959961,3826.72558218,3420.797814,4513.12482722,4032.40552885,3690.76331505,4620.63624549,4115.4456881,3020.61758564,3651.61694336,3213.05246019,3080.30873648,4657.86700721,3230.96789363,4541.04866286
31,MHL-20200925-19,MHL-ADM1-77969171B29136781,Namu, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,5.9404,2125.91695281,2168.96066711,2808.42869519,2903.96240234,3035.00714571,2192.39362819,2549.33973349,2035.77139512,2200.28450258,1917.12607501,2731.94717899,3169.73697654,2585.25634766,1974.4766045,3296.01121734,3923.14323179,2113.28477166,2227.65449508,3091.7194693,2147.85670783,2981.59779801,2474.0788443,2777.63463437
32,MHL-20200925-20,MHL-ADM1-77969171B39929553,Rongelap, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,13.42408,918.120061804,1049.8479456,1525.74499229,1535.97928422,2006.6874271,820.648235462,1397.78598192,1012.46224184,455.979003624,1289.85667815,1242.9999271,1081.62309491,793.038078591,1077.23395962,1063.66515915,1717.33894235,1230.41600489,877.084340131,1805.7379919,1160.59940084,838.986397355,1057.20062878,1163.44688613
