FID,adm1_id,adm1_src,adm1_name,adm1_name1,adm1_name2,adm0_id,adm0_src,adm0_name,adm0_name1,adm0_name2,src_lvl,src_lang,src_lang1,src_lang2,src_date,src_update,src_name,src_name1,src_lic,src_url,src_grp,iso_cd,iso_2,iso_3,iso_3_grp,region3_cd,region3_nm,region2_cd,region2_nm,region1_cd,region1_nm,status_cd,status_nm,wld_date,wld_update,wld_view,wld_notes,SqKM,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
10,KIR-20200925-1,KIR-ADM1-97431129B64900294,Gilbert Islands, , ,KIR-20220801,KIR,Kiribati,Kiribati,0,2,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/KIR/ALL/,geoBoundaries,296,KI,KIR,KIR,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,351.88131,17.9922046661,67.6385955811,143.855194092,65.7693023682,141.268386841,110.748435974,90.287399292,85.0086135864,29.5299720764,63.9662590027,70.5681762695,53.4779281616,85.1770248413,50.9979896545,65.4580154419,110.814079285,98.0807647705,37.4489860535,43.5336112976,100.737411499,62.1409683228,16.7283763885,13.8419494629
11,KIR-20200925-2,KIR-ADM1-97431129B95465246,Line Islands, , ,KIR-20220801,KIR,Kiribati,Kiribati,0,2,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/KIR/ALL/,geoBoundaries,296,KI,KIR,KIR,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,675.68246,14.1302194595,58.1768455505,38.7971496582,48.0483627319,53.9809265137,33.5279655457,32.3340988159,22.5170993805,26.6667480469,52.8343391418,56.5868301392,46.5227661133,24.00831604,44.93932724,24.1224384308,44.5267906189,92.6552200317,38.3135528564,38.8385353088,23.7200565338,7.39340162277,21.7092323303,8.47573280334
12,KIR-20200925-3,KIR-ADM1-97431129B92433757,Phoenix Islands, , ,KIR-20220801,KIR,Kiribati,Kiribati,0,2,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/KIR/ALL/,geoBoundaries,296,KI,KIR,KIR,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,79.47373,73.134979248,77.2238235474,175.210296631,92.2197570801,51.5103340149,85.3057174683,67.1277160645,51.9464912415,32.0349197388,91.265586853,113.782608032,23.6610164642,43.9214668274,79.7501144409,82.4364700317,92.4414215088,84.2984619141,22.9928894043,45.5815353394,78.3095626831,37.6810455322,10.5363712311,10.3455839157
13,MHL-20200925-01,MHL-ADM1-77969171B78439827,Ailinglaplap, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,15.96907,240.21824646,101.788612366,213.091140747,104.279556274,232.080047607,111.713485718,171.007354736,124.342155457,99.2661895752,167.302688599,141.015350342,203.427688599,81.0991821289,77.342376709,132.081298828,203.00402832,150.548797607,87.7577362061,90.6853179932,127.198875427,199.395492554,152.509902954,110.236175537
14,MHL-20200925-02,MHL-ADM1-77969171B1338463,Ailuk, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,7.65269,54.7396736145,163.761077881,108.95059967,145.099182129,139.577850342,52.6213302612,354.347869873,99.1944046021,56.1195678711,148.690460205,101.917640686,106.827857971,80.2938919067,50.5423622131,85.2255783081,199.018447876,87.0149841309,38.8856468201,59.066192627,61.2206993103,89.3925552368,64.1422042847,68.2336425781
15,MHL-20200925-03,MHL-ADM1-77969171B26491534,Arno, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,15.32572,209.671173096,241.935455322,169.472381592,251.559082031,147.030166626,199.84197998,142.297225952,127.048454285,169.674636841,187.666549683,167.437896729,174.293319702,115.215026855,139.872085571,129.424179077,182.405319214,93.1630096436,88.9403686523,118.144081116,115.513977051,105.380249023,125.869987488,124.896652222
16,MHL-20200925-04,MHL-ADM1-77969171B25861322,Aur, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,6.07764,113.246627808,146.269271851,110.163780212,350.146606445,217.845336914,199.399841309,267.617523193,101.848197937,165.689865112,120.044319153,148.83001709,170.467727661,146.953063965,169.982315063,118.847793579,157.843841553,137.987304688,174.806915283,105.611495972,166.803161621,94.440536499,133.581832886,83.3296051025
17,MHL-20200925-05,MHL-ADM1-77969171B21482466,Ebon, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,5.23461,221.345809937,503.767822266,349.28717041,219.807693481,207.462554932,195.063446045,256.94354248,146.749282837,259.047454834,209.847213745,292.263793945,189.362640381,244.580856323,586.27331543,360.021942139,109.620811462,186.795196533,375.937957764,132.380111694,250.174163818,151.790405273,234.814315796,182.524124146
18,MHL-20200925-06,MHL-ADM1-77969171B43209426,Enewetak, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,9.11178,67.5586700439,141.994842529,199.975631714,99.3408584595,181.668624878,107.813987732,97.0138702393,123.56552887,33.9266586304,113.551750183,72.6337661743,99.0163803101,96.1316299438,88.8673095703,67.6873931885,108.758712769,82.7627029419,69.0852661133,93.9490661621,61.8488883972,57.0742149353,70.8018417358,53.4128608704
19,MHL-20200925-07,MHL-ADM1-77969171B10775552,Jabat, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,0.55496,174.537689209,104.07888031,341.633209229,258.025268555,276.747467041,220.095550537,236.331375122,120.820198059,103.217468262,166.558319092,185.77331543,293.224121094,157.663604736,95.9166564941,182.457748413,486.395263672,138.702178955,106.905570984,109.166130066,122.065086365,171.222122192,249.01701355,133.523239136
20,MHL-20200925-08,MHL-ADM1-77969171B41198864,Jaluit, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,14.29794,181.346313477,168.107910156,221.392929077,120.915298462,92.3145294189,184.855422974,117.659103394,166.325592041,120.057403564,187.776031494,177.706237793,119.871826172,202.141082764,194.971389771,206.304611206,110.026062012,173.16217041,147.22215271,77.1808853149,184.198059082,205.790206909,88.9574966431,103.228248596
21,MHL-20200925-09,MHL-ADM1-77969171B62167569,Kili, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,7.59918,51.0807189941,97.503578186,72.2159576416,158.263320923,104.427101135,145.125686646,62.176361084,95.3013458252,16.361661911,197.289123535,70.7901916504,61.9417953491,58.7707481384,121.991584778,61.6367340088,152.366256714,75.3047561646,52.7341079712,109.596069336,76.5570602417,81.3612060547,41.4885215759,93.4840087891
22,MHL-20200925-10,MHL-ADM1-77969171B66976617,Kwajalein, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,19.80433,65.8518371582,73.3091049194,134.720367432,146.925689697,92.1014175415,72.1888580322,136.046768188,85.8883285522,70.7363433838,81.9963378906,93.4551773071,93.3990631104,132.187850952,106.041389465,139.568786621,182.654449463,90.5375671387,59.8867988586,99.064453125,77.0137710571,88.8408050537,60.7128067017,57.2404785156
23,MHL-20200925-11,MHL-ADM1-77969171B40062504,Lae, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,2.12457,81.6874771118,118.091140747,171.008117676,343.890319824,165.279647827,197.080245972,175.990829468,172.125396729,99.6322174072,153.364364624,215.463470459,287.969451904,205.335739136,313.280792236,288.857788086,163.60333252,97.8614883423,106.497871399,115.236038208,141.41242981,126.386863708,86.8441925049,232.476898193
24,MHL-20200925-12,MHL-ADM1-77969171B67344423,Lib, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,1.0854,108.906990051,146.786727905,154.465438843,176.296585083,93.3243255615,137.948165894,122.542236328,315.859527588,101.585525513,154.318115234,144.919158936,145.709854126,235.866165161,145.395263672,192.475891113,199.712219238,156.75302124,128.907272339,286.806488037,223.998855591,137.079269409,77.6457901001,110.334602356
25,MHL-20200925-13,MHL-ADM1-77969171B26329739,Likiep, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,10.95489,72.5105361938,148.350234985,71.4963607788,163.221054077,87.5741577148,61.523223877,261.143829346,88.5684738159,64.4566955566,120.780044556,114.790344238,134.066390991,72.5318527222,64.2441253662,90.253692627,149.679138184,71.7866363525,68.0819091797,98.7368774414,66.9435043335,94.700630188,85.435043335,78.2065353394
26,MHL-20200925-14,MHL-ADM1-77969171B85569707,Majuro, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,13.1207,129.761627197,156.537841797,153.18409729,179.996856689,146.038848877,215.802856445,139.992370605,88.7303848267,192.877151489,130.151535034,128.246414185,220.719772339,120.927955627,152.575668335,144.604431152,215.051864624,123.182998657,90.0595855713,116.970977783,132.221710205,119.234779358,139.549621582,119.139328003
27,MHL-20200925-15,MHL-ADM1-77969171B613539,Maloelap, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,8.99183,102.914382935,115.612228394,96.2136459351,131.023590088,91.5862121582,66.6439056396,143.266052246,52.0029602051,127.828727722,139.117980957,130.165542603,127.922119141,257.015808105,120.121559143,70.8355560303,127.433898926,143.833877563,168.206207275,79.3391723633,122.999458313,134.377548218,75.3099594116,77.5575180054
28,MHL-20200925-16,MHL-ADM1-77969171B25256121,Mejit, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,3.60236,91.6923980713,189.926818848,131.339263916,225.62852478,146.378585815,141.226745605,165.018692017,161.096694946,65.4138641357,193.903457642,118.811401367,401.493988037,59.3337135315,141.983459473,89.0151977539,96.4375762939,131.523452759,45.8278274536,109.820480347,89.3979797363,107.039665222,101.247215271,103.366577148
29,MHL-20200925-17,MHL-ADM1-77969171B87618645,Mili, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,14.77477,171.285736084,153.759857178,160.39402771,190.19644165,123.848442078,161.203674316,115.276222229,195.993392944,184.838531494,110.327713013,156.604766846,198.053024292,203.563796997,259.399414062,149.216049194,150.791793823,96.2843017578,166.014816284,147.047119141,174.044448853,182.416213989,99.2149124146,180.658981323
30,MHL-20200925-18,MHL-ADM1-77969171B84822808,Namdrik, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,4.01208,199.460739136,185.891555786,289.469726562,171.366989136,182.108520508,130.141677856,288.68762207,198.450073242,275.764831543,189.481201172,261.566009521,136.469329834,379.592803955,187.038619995,277.084869385,175.044250488,162.267272949,141.46522522,105.919395447,169.134811401,211.220794678,133.186523438,107.409202576
31,MHL-20200925-19,MHL-ADM1-77969171B29136781,Namu, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,5.9404,121.514549255,179.653167725,84.7952880859,177.464538574,127.359886169,166.248153687,104.566360474,172.978530884,81.8755264282,142.773345947,142.853302002,136.306030273,204.271652222,86.3581161499,171.75390625,396.660339355,120.4272995,89.2065505981,146.241241455,128.478042603,161.488021851,199.114196777,86.5094909668
32,MHL-20200925-20,MHL-ADM1-77969171B39929553,Rongelap, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,13.42408,63.0166702271,70.7008132935,55.1538314819,160.696334839,124.070259094,55.6453514099,122.327644348,52.4352989197,34.1982116699,92.6916351318,84.3254852295,56.8252105713,31.2207012177,68.0551147461,54.5152664185,100.361579895,62.5557746887,39.1071815491,84.8044967651,44.0874404907,37.201259613,127.198707581,56.6117591858
33,MHL-20200925-21,MHL-ADM1-77969171B10326431,Ujae, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,2.78886,71.4205093384,117.486534119,218.430374146,379.342803955,113.4116745,77.0304489136,109.296951294,122.222335815,69.978187561,156.854568481,115.660423279,75.5693054199,114.228378296,275.23626709,197.397338867,138.706939697,84.9496231079,79.8190460205,127.428199768,97.0512313843,80.0191955566,73.2966995239,81.5904083252
