FID,adm1_id,adm1_src,adm1_name,adm1_name1,adm1_name2,adm0_id,adm0_src,adm0_name,adm0_name1,adm0_name2,src_lvl,src_lang,src_lang1,src_lang2,src_date,src_update,src_name,src_name1,src_lic,src_url,src_grp,iso_cd,iso_2,iso_3,iso_3_grp,region3_cd,region3_nm,region2_cd,region2_nm,region1_cd,region1_nm,status_cd,status_nm,wld_date,wld_update,wld_view,wld_notes,SqKM,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
10,KIR-20200925-1,KIR-ADM1-97431129B64900294,Gilbert Islands, , ,KIR-20220801,KIR,Kiribati,Kiribati,0,2,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/KIR/ALL/,geoBoundaries,296,KI,KIR,KIR,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,351.88131,1369.26501465,3776.15307617,5511.125,4146.75292969,4092.85180664,4417.18994141,3304.69897461,3969.39257812,2550.37304688,4445.94287109,3478.3581543,2012.94030762,3954.91162109,3374.36328125,3654.15917969,4220.37597656,3398.71337891,1805.50488281,2722.9375,4335.24658203,2884.46655273,2166.14624023,1603.87304688
11,KIR-20200925-2,KIR-ADM1-97431129B95465246,Line Islands, , ,KIR-20220801,KIR,Kiribati,Kiribati,0,2,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/KIR/ALL/,geoBoundaries,296,KI,KIR,KIR,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,675.68246,1150.1907959,2097.4140625,3902.31567383,2810.23828125,2727.57177734,2760.26879883,3239.3840332,2465.30151367,1955.24084473,3679.02099609,3617.89111328,1341.77172852,2516.12255859,2833.36499023,3713.13061523,4890.98583984,2630.51855469,1660.6496582,1401.96972656,2309.00561523,1880.43444824,1554.54394531,1132.53771973
12,KIR-20200925-3,KIR-ADM1-97431129B92433757,Phoenix Islands, , ,KIR-20220801,KIR,Kiribati,Kiribati,0,2,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/KIR/ALL/,geoBoundaries,296,KI,KIR,KIR,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,79.47373,936.921691895,2247.44360352,5107.15283203,2394.17797852,2953.73144531,2400.21337891,2326.91430664,1929.40344238,932.117614746,3212.86889648,2506.91894531,1192.28308105,2365.94702148,1380.58251953,3206.66674805,4170.85351562,2799.90234375,1363.16296387,1052.99255371,3670.35571289,2128.7578125,786.921020508,632.333618164
13,MHL-20200925-01,MHL-ADM1-77969171B78439827,Ailinglaplap, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,15.96907,2983.44018555,2515.16040039,3800.36669922,2854.92749023,4013.44897461,2712.11181641,2951.77148438,2358.3371582,2908.54345703,2607.86157227,3366.57324219,4167.125,2589.93725586,2102.31884766,4352.20068359,3851.26904297,2963.95654297,2612.57226562,3183.09960938,2541.68725586,3576.31054688,2971.37426758,3429.22631836
14,MHL-20200925-02,MHL-ADM1-77969171B1338463,Ailuk, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,7.65269,1015.07952881,1675.22375488,2364.27807617,1630.69677734,2050.06298828,835.714660645,2505.17260742,1420.46630859,812.024230957,1361.67810059,1321.27868652,1525.69628906,1424.56921387,1158.79699707,1568.29052734,2374.34521484,1506.97058105,943.497314453,2244.82177734,1283.9934082,1347.11816406,1150.46398926,1541.63415527
15,MHL-20200925-03,MHL-ADM1-77969171B26491534,Arno, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,15.32572,2309.94165039,4259.51464844,4551.72998047,4175.65087891,3862.89428711,3604.10888672,2586.84350586,2876.49829102,2871.31298828,3184.39306641,2883.98681641,4175.37744141,2406.43798828,3023.3112793,4079.05126953,3713.90136719,2755.62060547,2883.90087891,3647.63525391,2875.8671875,3643.57055664,3670.49658203,4124.16503906
16,MHL-20200925-04,MHL-ADM1-77969171B25861322,Aur, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,6.07764,1630.0958252,2166.06323242,2857.70410156,3839.17456055,2934.65039062,2333.93286133,3060.49755859,1807.74206543,2181.43554688,1925.05761719,1947.30871582,2612.47070312,2064.34619141,2637.9543457,2626.21533203,3720.59863281,2141.41796875,1948.74084473,2674.80493164,1740.0949707,2555.98046875,2284.81079102,2244.76513672
17,MHL-20200925-05,MHL-ADM1-77969171B21482466,Ebon, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,5.23461,2852.34692383,4795.92382812,4468.83886719,4590.73339844,3660.62231445,5509.56738281,4004.14038086,2912.77075195,4507.35498047,4018.69970703,3711.40478516,4304.6796875,4077.52832031,4798.72900391,4239.96044922,4043.35986328,2587.93896484,3435.34960938,3352.1003418,4384.63867188,4113.48193359,3511.37890625,4140.45996094
18,MHL-20200925-06,MHL-ADM1-77969171B43209426,Enewetak, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,9.11178,1702.81640625,2101.04150391,4290.20507812,2509.85546875,2588.95214844,1727.81518555,1932.48706055,2179.62475586,1421.65881348,1742.96643066,2255.54663086,2572.22998047,2547.88452148,1566.56652832,1893.97875977,2594.62841797,1463.80236816,1856.85754395,2640.16674805,2121.19702148,1314.69970703,1450.79345703,1871.67810059
19,MHL-20200925-07,MHL-ADM1-77969171B10775552,Jabat, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,0.55496,2564.1472168,2178.28759766,3341.81225586,2682.53222656,4051.2746582,2383.69067383,2690.43798828,2164.93847656,2315.70043945,2438.03369141,2529.94677734,3906.34033203,2525.6394043,1896.19128418,3446.57055664,4034.59765625,2074.07958984,2191.07641602,3047.35180664,2092.01342773,3077.42236328,2642.47387695,3045.1159668
20,MHL-20200925-08,MHL-ADM1-77969171B41198864,Jaluit, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,14.29794,3180.83154297,4242.01855469,5779.66748047,3683.59521484,3832.28540039,4333.39306641,3450.69897461,3344.07861328,3782.75097656,4038.8840332,3849.90673828,3769.89306641,3907.67358398,3762.60180664,4554.31933594,3630.81054688,3735.6472168,4312.83740234,3439.78051758,3250.86889648,4513.12402344,3272.48364258,4565.65966797
21,MHL-20200925-09,MHL-ADM1-77969171B62167569,Kili, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,7.59918,715.274353027,1268.28308105,1532.71374512,1708.40856934,1630.47412109,925.85736084,1169.28295898,1123.31726074,358.232177734,1247.28845215,1590.73986816,1107.58752441,942.135009766,1471.91760254,1120.13671875,2111.22607422,1380.68261719,831.997192383,1830.23120117,1361.1237793,937.319030762,885.207946777,1030.32641602
22,MHL-20200925-10,MHL-ADM1-77969171B66976617,Kwajalein, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,19.80433,1586.57958984,1648.77111816,2840.70800781,2653.88818359,2325.92089844,1971.19226074,2340.7980957,1792.66357422,1388.33813477,1977.46850586,2143.14697266,2422.20532227,2826.1628418,1939.72729492,3329.18725586,3486.2175293,1949.00891113,1817.11096191,3257.78686523,1869.24536133,2110.89282227,1640.39758301,1964.1328125
23,MHL-20200925-11,MHL-ADM1-77969171B40062504,Lae, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,2.12457,1137.98669434,1825.87805176,2304.29882812,2960.77758789,1958.69897461,1366.1418457,2194.64282227,1590.92785645,1219.64135742,1831.6920166,2229.56201172,2617.90600586,2287.34448242,2374.55932617,2657.96362305,3084.34301758,1735.79614258,1689.25671387,2655.97192383,2110.74853516,1797.01525879,1637.91381836,2311.17822266
24,MHL-20200925-12,MHL-ADM1-77969171B67344423,Lib, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,1.0854,1583.71289062,1970.42150879,2165.75024414,2448.71948242,2266.02978516,1762.76672363,2274.21728516,2233.54223633,1658.25927734,2071.10571289,2217.99389648,2473.67944336,2616.99267578,1772.68395996,2990.86547852,3220.18774414,1934.81896973,2163.43701172,3433.44995117,2325.0378418,2409.67724609,1790.65039062,2552.64135742
25,MHL-20200925-13,MHL-ADM1-77969171B26329739,Likiep, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,10.95489,1241.42919922,1553.14941406,1977.01513672,1956.9041748,1937.49511719,877.426330566,2648.63305664,1380.02331543,998.541015625,1560.98034668,1381.6237793,1739.30004883,1419.74267578,1582.18664551,1601.6295166,2479.5559082,1799.20825195,1207.19262695,2416.27783203,1342.37438965,1553.90063477,1544.09484863,1693.59130859
26,MHL-20200925-14,MHL-ADM1-77969171B85569707,Majuro, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,13.1207,2094.25366211,4098.29199219,3817.13354492,3846.7121582,3791.99584961,3600.58544922,2313.3347168,2470.19799805,2945.34667969,2609.43945312,2943.92944336,3785.55444336,2319.46166992,2854.11816406,3769.26171875,3805.21313477,2636.79711914,2634.62646484,3274.57421875,2657.61938477,3306.02758789,3514.34399414,3732.93164062
27,MHL-20200925-15,MHL-ADM1-77969171B613539,Maloelap, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,8.99183,1944.20251465,1976.24755859,2682.32543945,3088.01269531,2533.70336914,2120.76782227,3035.95385742,1628.04870605,2200.39501953,1961.06750488,1688.78845215,2338.30029297,1993.85327148,2064.89477539,2372.7644043,3575.38110352,2259.01635742,1925.54675293,2723.53637695,1805.6986084,2464.53369141,1824.59509277,2112.28393555
28,MHL-20200925-16,MHL-ADM1-77969171B25256121,Mejit, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,3.60236,950.427246094,1456.4822998,2544.04418945,1776.2208252,1885.73583984,1054.47705078,1577.35510254,1143.51635742,553.847229004,1189.15270996,1108.1262207,1579.49963379,1111.86340332,1578.03430176,1385.32263184,2415.75292969,1352.79272461,922.459533691,2101.703125,1245.95043945,1406.42150879,1223.25036621,1305.76721191
29,MHL-20200925-17,MHL-ADM1-77969171B87618645,Mili, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,14.77477,2590.29907227,3839.9597168,4367.56884766,4489.25976562,3513.42651367,4347.10107422,3210.34448242,4332.99072266,3743.81225586,3271.10913086,3579.4375,5067.02148438,3999.03710938,4392.64160156,4456.03564453,3866.46899414,2985.41381836,3876.18432617,4043.92285156,3654.06762695,4418.37646484,3657.73461914,4620.83642578
30,MHL-20200925-18,MHL-ADM1-77969171B84822808,Namdrik, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,4.01208,2636.2097168,4822.91162109,4643.79931641,3427.41577148,3979.83935547,3882.00756836,3744.57202148,3200.90014648,3729.49682617,3838.52075195,3438.18383789,4604.41503906,4104.48339844,3783.80688477,4886.96044922,4141.12402344,3037.38427734,3663.95019531,3235.6262207,3144.02880859,4684.26660156,3267.90869141,4624.11425781
31,MHL-20200925-19,MHL-ADM1-77969171B29136781,Namu, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,5.9404,2457.07788086,2272.3684082,2988.80688477,3080.08300781,3403.57910156,2306.19726562,2632.27636719,2139.94506836,2395.00244141,2085.41967773,2912.15600586,3468.36914062,2721.27587891,2234.19433594,3446.55322266,4089.93798828,2347.18676758,2457.453125,3226.74853516,2196.43115234,3289.90917969,2581.62744141,3001.44335938
32,MHL-20200925-20,MHL-ADM1-77969171B39929553,Rongelap, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,13.42408,1029.70898438,1163.34020996,1779.57348633,1723.76757812,2169.44116211,896.816650391,1742.22229004,1226.69970703,535.725463867,1448.73278809,1396.43310547,1188.86962891,969.966186523,1216.09655762,1203.84362793,1888.75744629,1307.54345703,961.380310059,1924.27746582,1354.64660645,1023.15594482,1085.37609863,1224.19934082
