FID,adm1_id,adm1_src,adm1_name,adm1_name1,adm1_name2,adm0_id,adm0_src,adm0_name,adm0_name1,adm0_name2,src_lvl,src_lang,src_lang1,src_lang2,src_date,src_update,src_name,src_name1,src_lic,src_url,src_grp,iso_cd,iso_2,iso_3,iso_3_grp,region3_cd,region3_nm,region2_cd,region2_nm,region1_cd,region1_nm,status_cd,status_nm,wld_date,wld_update,wld_view,wld_notes,SqKM,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
10,KIR-20200925-1,KIR-ADM1-97431129B64900294,Gilbert Islands, , ,KIR-20220801,KIR,Kiribati,Kiribati,0,2,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/KIR/ALL/,geoBoundaries,296,KI,KIR,KIR,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,351.88131,87.8576633853,137.060228545,320.987438083,239.142801053,233.46570711,261.398258379,135.118647852,184.262633808,83.0342726494,169.390747537,184.970282799,108.115241875,187.653960042,178.913755231,132.801681808,201.955956176,232.977214827,79.6601823644,75.2236366785,187.828298213,155.28814561,53.6626198027,56.2279493024
11,KIR-20200925-2,KIR-ADM1-97431129B95465246,Line Islands, , ,KIR-20220801,KIR,Kiribati,Kiribati,0,2,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/KIR/ALL/,geoBoundaries,296,KI,KIR,KIR,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,675.68246,155.903236609,80.1075020732,137.854369902,160.44439566,88.8409594765,153.361481158,64.1548369481,70.5386014725,56.1221372493,116.74984826,275.62105093,116.021584232,71.3930790044,97.9320602831,56.388511746,85.9893965088,172.842576982,56.8731667568,87.1796694264,90.5762345646,49.2576892962,54.2522251982,20.3892841291
12,KIR-20200925-3,KIR-ADM1-97431129B92433757,Phoenix Islands, , ,KIR-20220801,KIR,Kiribati,Kiribati,0,2,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/KIR/ALL/,geoBoundaries,296,KI,KIR,KIR,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,79.47373,126.815251637,159.903868513,341.800422744,211.316546865,223.521230933,167.830156276,148.56213516,167.054779168,135.031324541,237.05210091,178.67877575,109.967054189,138.87433777,179.64514749,194.15248083,172.647471604,149.270437147,76.5762590635,89.7487587368,152.766280804,166.287583329,50.4758155843,57.8505569723
13,MHL-20200925-01,MHL-ADM1-77969171B78439827,Ailinglaplap, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,15.96907,280.676687519,115.998808186,359.206650352,157.64527733,255.346139515,189.179637552,221.427747634,148.257711546,149.282761363,204.871946013,196.894697611,270.727554721,126.564359772,94.594031116,170.308388299,303.903142808,205.430257276,111.673984685,140.323034794,171.266629708,220.135100347,186.412382547,128.857338637
14,MHL-20200925-02,MHL-ADM1-77969171B1338463,Ailuk, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,7.65269,67.2784381745,208.863973587,125.441759261,151.002118307,153.156659565,78.5739295596,365.404614645,131.607933166,128.135641249,157.637683808,192.411094787,142.969727047,173.606522212,72.0191807217,94.633229513,227.942871941,91.1215775505,63.6251751128,81.3343573071,82.8391724238,97.0840319679,84.9215879289,86.7613526602
15,MHL-20200925-03,MHL-ADM1-77969171B26491534,Arno, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,15.32572,234.653210938,296.380991211,249.483564758,318.481123047,161.37225885,273.34205011,209.702522522,170.938386963,216.697989502,247.629968262,209.247904785,261.144616699,147.906022461,162.624250732,239.428719421,226.596317688,120.620136871,104.331820129,132.530806702,147.796357666,134.787666595,167.271234406,160.237316833
16,MHL-20200925-04,MHL-ADM1-77969171B25861322,Aur, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,6.07764,138.206657024,185.87257601,126.178623855,496.177738074,252.006070994,272.806167294,391.674888842,114.817023537,187.454579825,158.919667099,170.27059844,207.369081439,189.352464772,196.537671792,140.964074491,191.231172658,165.202248313,187.016644873,142.172861119,181.040751139,131.133057565,182.126600015,92.1020628804
17,MHL-20200925-05,MHL-ADM1-77969171B21482466,Ebon, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,5.23461,240.173241194,553.943362214,356.977784268,233.841289077,251.341782681,236.0824113,291.003587235,153.848766061,283.925953355,240.854812267,342.076210554,206.877067921,297.039508021,599.622613951,370.616288296,122.09828461,190.922357426,404.6377638,164.185451064,288.70607243,164.813646006,244.47724329,189.073370113
18,MHL-20200925-06,MHL-ADM1-77969171B43209426,Enewetak, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,9.11178,86.9928856149,210.289204376,299.677946179,151.737404526,247.592987263,122.262960118,197.818042427,209.009202363,72.8521004481,210.790302605,121.642862282,335.70380922,237.315468946,119.805583676,131.297886678,225.887509428,123.408770378,92.8877489204,131.269883566,104.405951746,102.789144225,110.421576544,115.600188982
19,MHL-20200925-07,MHL-ADM1-77969171B10775552,Jabat, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,0.55496,174.537689209,104.07888031,341.633209229,258.025268555,276.747467041,220.095550537,236.331375122,120.820198059,103.217468262,166.558319092,185.77331543,293.224121094,157.663604736,95.9166564941,182.457748413,486.395263672,138.702178955,106.905570984,109.166130066,122.065086365,171.222122192,249.01701355,133.523239136
20,MHL-20200925-08,MHL-ADM1-77969171B41198864,Jaluit, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,14.29794,243.509305738,212.947074426,301.290700431,199.433811022,137.336052472,286.25548308,156.405412558,225.22222363,188.053310892,295.917676577,262.687540867,142.267420031,266.045684217,229.976487997,233.629332634,155.690004166,296.88853302,183.584109099,94.4303400786,223.274248206,249.347736126,132.059502411,172.548047605
21,MHL-20200925-09,MHL-ADM1-77969171B62167569,Kili, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,7.59918,65.7747049034,144.15106374,87.6168715358,190.514287591,162.699439168,152.577569008,103.433198571,190.540448427,29.8428183049,247.360466957,105.111470759,85.9698274732,105.744599372,140.477714539,75.2515692115,235.099841595,85.0865142941,75.497787714,147.354705215,100.446624517,94.2628521323,66.779591769,111.074487031
22,MHL-20200925-10,MHL-ADM1-77969171B66976617,Kwajalein, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,19.80433,98.8804951314,104.512045374,185.252374949,210.069540684,129.085716104,166.215489825,177.196620485,156.726201639,121.923183417,144.116862699,168.309042541,132.022122725,183.68907655,163.102232831,270.875870519,277.352444919,150.356261103,87.018480049,371.681668432,116.977163687,139.44568231,77.8789006599,75.8665376219
23,MHL-20200925-11,MHL-ADM1-77969171B40062504,Lae, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,2.12457,81.6874771118,118.091140747,171.008117676,343.890319824,165.279647827,197.080245972,175.990829468,172.125396729,99.6322174072,153.364364624,215.463470459,287.969451904,205.335739136,313.280792236,288.857788086,163.60333252,97.8614883423,106.497871399,115.236038208,141.41242981,126.386863708,86.8441925049,232.476898193
24,MHL-20200925-12,MHL-ADM1-77969171B67344423,Lib, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,1.0854,108.906990051,146.786727905,154.465438843,176.296585083,93.3243255615,137.948165894,122.542236328,315.859527588,101.585525513,154.318115234,144.919158936,145.709854126,235.866165161,145.395263672,192.475891113,199.712219238,156.75302124,128.907272339,286.806488037,223.998855591,137.079269409,77.6457901001,110.334602356
25,MHL-20200925-13,MHL-ADM1-77969171B26329739,Likiep, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,10.95489,95.1985800188,174.736316136,97.5778994717,222.006224664,112.900707245,86.0358961336,347.674287398,128.118900718,88.6657497699,137.250938919,129.666853936,160.733059474,90.8220649971,143.847341726,99.5577974005,189.511442583,101.787855756,77.2134701655,128.441348107,98.4994085962,107.104338007,108.757774814,105.215214446
26,MHL-20200925-14,MHL-ADM1-77969171B85569707,Majuro, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,13.1207,157.514124362,177.790357001,169.006633224,208.767765509,212.616570731,241.220331638,186.625296263,112.833377482,203.864566625,160.080046752,157.605001218,253.939172263,141.647162785,178.01049655,166.936588965,270.777271877,136.005707857,99.8895236933,132.963401581,168.631206405,141.818807121,170.856039029,148.285530518
27,MHL-20200925-15,MHL-ADM1-77969171B613539,Maloelap, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,8.99183,246.303166467,150.381552825,136.619847427,246.275992729,124.743857358,122.112923699,193.672453803,78.2708576563,149.012429676,191.978288908,181.226747461,170.840234911,308.514616889,152.041753253,89.6756399516,161.061818097,178.913149035,191.078077986,115.391596614,152.421825512,184.182359025,91.9618124575,96.5884463336
28,MHL-20200925-16,MHL-ADM1-77969171B25256121,Mejit, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,3.60236,91.6923980713,189.926818848,131.339263916,225.62852478,146.378585815,141.226745605,165.018692017,161.096694946,65.4138641357,193.903457642,118.811401367,401.493988037,59.3337135315,141.983459473,89.0151977539,96.4375762939,131.523452759,45.8278274536,109.820480347,89.3979797363,107.039665222,101.247215271,103.366577148
29,MHL-20200925-17,MHL-ADM1-77969171B87618645,Mili, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,14.77477,185.418031086,249.78651718,218.777728413,226.341135365,159.262577116,205.587795997,152.077922141,318.019532847,203.802926766,132.294121262,216.155603394,275.086091685,254.417875186,306.189000093,200.456940052,186.333089607,130.658465955,239.840626561,171.270022843,198.110760297,261.36613281,125.157107656,241.262825367
30,MHL-20200925-18,MHL-ADM1-77969171B84822808,Namdrik, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,4.01208,217.324650456,239.918719717,301.872633714,189.889209219,210.285434195,135.063460365,294.893539663,208.873052509,304.440406212,192.759156212,291.33440364,168.773706994,396.979375282,221.083286461,309.211395264,199.027036696,190.49980234,149.360211886,113.399739192,173.852986262,221.736356765,137.967242197,110.995624836
31,MHL-20200925-19,MHL-ADM1-77969171B29136781,Namu, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,5.9404,203.756856036,225.647901309,180.032056665,210.189473142,190.272984412,256.604062316,198.572347169,199.046086629,159.1639465,171.287239813,191.273766959,150.287681826,210.198789535,148.353538513,213.209546489,489.194659818,206.892456793,100.214906918,213.744270899,163.637539115,190.167317052,397.85190049,103.653421628
32,MHL-20200925-20,MHL-ADM1-77969171B39929553,Rongelap, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,13.42408,93.7979223463,89.2097036574,92.3897038742,263.941944687,156.179339868,79.6940486873,230.964815634,160.354904599,110.738819034,177.722556785,120.585495384,117.161767783,67.3263947257,102.287502289,73.6637508074,171.26222614,90.662023403,68.5348993407,96.874123538,107.991530842,56.3031017515,183.586708634,97.1834920071
33,MHL-20200925-21,MHL-ADM1-77969171B10326431,Ujae, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,2.78886,81.9049952963,142.838142893,235.364801158,420.52600363,132.000021727,104.843195542,163.82063791,181.919941778,96.4411465189,195.528921044,153.650334068,177.574672367,125.250229545,319.216621731,219.224902941,165.595298767,107.050737796,92.0909982764,151.607725226,128.61207962,96.3173778368,81.3239625019,117.961415332
