FID,adm1_id,adm1_src,adm1_name,adm1_name1,adm1_name2,adm0_id,adm0_src,adm0_name,adm0_name1,adm0_name2,src_lvl,src_lang,src_lang1,src_lang2,src_date,src_update,src_name,src_name1,src_lic,src_url,src_grp,iso_cd,iso_2,iso_3,iso_3_grp,region3_cd,region3_nm,region2_cd,region2_nm,region1_cd,region1_nm,status_cd,status_nm,wld_date,wld_update,wld_view,wld_notes,SqKM,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
10,KIR-20200925-1,KIR-ADM1-97431129B64900294,Gilbert Islands, , ,KIR-20220801,KIR,Kiribati,Kiribati,0,2,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/KIR/ALL/,geoBoundaries,296,KI,KIR,KIR,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,351.88131,23.0658947727,57.6221692491,109.075429934,64.5509960838,72.0756002043,58.2702196492,58.6162097735,43.2107951643,19.5797718372,68.4132470628,59.8753618253,29.5263068279,57.7023667632,33.910948408,68.0773029116,124.925080879,70.9872296952,34.6112719224,31.9770134514,96.5339690107,45.313979227,26.3873659118,19.6363017197
11,KIR-20200925-2,KIR-ADM1-97431129B95465246,Line Islands, , ,KIR-20220801,KIR,Kiribati,Kiribati,0,2,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/KIR/ALL/,geoBoundaries,296,KI,KIR,KIR,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,675.68246,5.68458047869,16.8485630394,35.0787436605,23.4188984785,22.830678886,20.3838419788,22.7372542041,11.2510009787,14.1981493015,29.4573360619,40.0091645164,14.5331435181,20.9946614467,15.0124566243,20.5643740546,79.6733695169,51.9350476021,14.7820090755,9.33285879527,30.1945012902,10.7516682979,12.589376279,6.31666518374
12,KIR-20200925-3,KIR-ADM1-97431129B92433757,Phoenix Islands, , ,KIR-20220801,KIR,Kiribati,Kiribati,0,2,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/KIR/ALL/,geoBoundaries,296,KI,KIR,KIR,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,79.47373,17.4260803639,57.9825625474,95.7990902199,57.4344200152,64.0833965125,57.8233510235,55.2941622441,42.2585291888,20.2395754359,67.6103108415,51.840030326,21.1357088704,51.6717210008,35.5178165277,66.3987869598,113.880212282,72.7793783169,32.7771038666,29.8309325246,81.0833965125,40.413191812,18.5625473844,18.1713419257
13,MHL-20200925-01,MHL-ADM1-77969171B78439827,Ailinglaplap, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,15.96907,81.6029962547,99.2509363296,119.116104869,104.325842697,115.685393258,91.6404494382,96.7153558052,90.9550561798,102.97752809,91.8314606742,99.8389513109,138.685393258,92.808988764,91.595505618,123.880149813,114.576779026,104.827715356,107.486891386,127.554307116,88.3520599251,121.602996255,107.239700375,140.970037453
14,MHL-20200925-02,MHL-ADM1-77969171B1338463,Ailuk, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,7.65269,43.1428571429,60.0158730159,78.9603174603,59.4920634921,66.0158730159,34.1428571429,59.3412698413,46.0555555556,25.5079365079,39.0793650794,45.1984126984,56.7301587302,52.4285714286,49.0079365079,65.619047619,73.2619047619,55.3412698413,39.3174603175,81.3650793651,56.0634920635,51.0396825397,52.3095238095,57.8492063492
15,MHL-20200925-03,MHL-ADM1-77969171B26491534,Arno, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,15.32572,90.664,126.9,124.264,122.616,123.512,110.604,96.792,101.196,112.464,106.016,105.744,131.468,91.132,104.192,134.28,120.664,105.804,111.32,149.636,108.972,130.444,138.492,134.224
16,MHL-20200925-04,MHL-ADM1-77969171B25861322,Aur, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,6.07764,62.6565656566,82.4848484848,96.9292929293,92.8787878788,98.8282828283,72.2525252525,87.8686868687,70.6161616162,80.4141414141,64.8181818182,79.5555555556,101.262626263,76.0808080808,71.2626262626,96.9393939394,114.111111111,75.4949494949,73.0202020202,115.04040404,69.7070707071,97.8181818182,79.1111111111,94.9090909091
17,MHL-20200925-05,MHL-ADM1-77969171B21482466,Ebon, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,5.23461,76.0348837209,149.651162791,134.976744186,116.290697674,124.744186047,160.709302326,124.151162791,118.465116279,134.662790698,134.209302326,115.034883721,129.581395349,128.162790698,131.058139535,130.534883721,142.76744186,92.8953488372,130.244186047,128.744186047,126.255813953,147.406976744,132.918604651,141.244186047
18,MHL-20200925-06,MHL-ADM1-77969171B43209426,Enewetak, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,9.11178,45.2317880795,55.4834437086,71.4701986755,60.0264900662,72.4370860927,49.3245033113,56.3046357616,50.6158940397,35.7947019868,46.6490066225,52.2317880795,51.6490066225,46.2516556291,53.8940397351,61.8609271523,80.1059602649,54.5364238411,46.6092715232,78.8079470199,57.5562913907,49.1390728477,49.7748344371,52.9337748344
19,MHL-20200925-07,MHL-ADM1-77969171B10775552,Jabat, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,0.55496,83.0,102.0,108.0,92.0,111.0,82.0,98.0,81.0,97.0,79.0,96.0,125.0,96.0,88.0,114.0,112.0,97.0,106.0,123.0,78.0,105.0,95.0,134.0
20,MHL-20200925-08,MHL-ADM1-77969171B41198864,Jaluit, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,14.29794,88.7565217391,135.386956522,138.504347826,124.808695652,125.952173913,127.526086957,125.508695652,106.304347826,142.9,117.27826087,112.865217391,143.865217391,111.130434783,119.217391304,140.173913043,127.269565217,106.930434783,148.334782609,138.717391304,112.869565217,156.430434783,137.613043478,166.695652174
21,MHL-20200925-09,MHL-ADM1-77969171B62167569,Kili, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,7.59918,31.1796875,49.5078125,62.21875,53.359375,70.96875,36.0234375,32.6171875,41.1015625,13.59375,34.703125,46.5,43.28125,35.9140625,45.0,46.875,57.7109375,53.6171875,34.7109375,69.3359375,50.6015625,33.5234375,38.296875,46.578125
22,MHL-20200925-10,MHL-ADM1-77969171B66976617,Kwajalein, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,19.80433,57.8333333333,62.2924528302,84.0754716981,84.1509433962,90.965408805,59.8647798742,81.4245283019,61.6163522013,53.2044025157,60.6949685535,70.0188679245,88.8176100629,64.5691823899,59.3081761006,87.8427672956,94.3553459119,71.7169811321,67.0377358491,101.36163522,66.6635220126,76.5691823899,65.1981132075,86.8364779874
23,MHL-20200925-11,MHL-ADM1-77969171B40062504,Lae, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,2.12457,54.0,79.0,91.0,93.0,88.0,57.0,80.0,66.0,58.0,71.0,80.0,89.0,67.0,64.0,91.0,94.0,77.0,74.0,113.0,64.0,79.0,73.0,91.0
24,MHL-20200925-12,MHL-ADM1-77969171B67344423,Lib, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,1.0854,62.0,77.0,93.0,86.0,100.0,68.0,96.0,68.0,76.0,78.0,91.0,100.0,69.0,71.0,106.0,101.0,81.0,81.0,112.0,74.0,98.0,77.0,116.0
25,MHL-20200925-13,MHL-ADM1-77969171B26329739,Likiep, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,10.95489,47.4285714286,55.6263736264,86.3241758242,63.6703296703,74.3296703297,34.7252747253,65.0054945055,52.521978022,35.7802197802,41.7417582418,47.3461538462,67.7087912088,51.5659340659,48.4285714286,67.0549450549,81.7637362637,65.0989010989,49.5274725275,92.7857142857,56.6318681319,49.9450549451,60.2857142857,69.7362637363
26,MHL-20200925-14,MHL-ADM1-77969171B85569707,Majuro, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,13.1207,84.8037383178,117.191588785,117.439252336,113.224299065,117.0,103.808411215,85.6588785047,91.7476635514,109.920560748,99.5140186916,99.9158878505,119.897196262,85.4065420561,108.0,133.728971963,120.995327103,102.028037383,107.327102804,132.364485981,95.0934579439,123.621495327,128.971962617,136.107476636
27,MHL-20200925-15,MHL-ADM1-77969171B613539,Maloelap, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,8.99183,64.0878378378,70.2364864865,84.0878378378,84.9054054054,86.9932432432,57.7905405405,81.777027027,63.0472972973,69.7837837838,56.0810810811,62.4054054054,83.8513513514,69.5472972973,64.7297297297,91.6148648649,105.027027027,73.8918918919,70.3513513514,105.02027027,63.9324324324,85.3040540541,71.777027027,91.5608108108
28,MHL-20200925-16,MHL-ADM1-77969171B25256121,Mejit, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,3.60236,49.0,55.0,87.0,62.0,69.0,39.0,57.0,42.0,28.0,38.0,40.0,49.0,55.0,53.0,64.0,79.0,67.0,49.0,84.0,56.0,48.0,48.0,67.0
29,MHL-20200925-17,MHL-ADM1-77969171B87618645,Mili, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,14.77477,80.7868217054,133.596899225,129.255813953,131.612403101,126.810077519,140.151162791,117.11627907,125.937984496,128.798449612,118.662790698,106.224806202,138.317829457,110.957364341,130.833333333,140.639534884,131.26744186,106.058139535,140.736434109,143.589147287,117.674418605,143.798449612,145.507751938,158.007751938
30,MHL-20200925-18,MHL-ADM1-77969171B84822808,Namdrik, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,4.01208,86.9230769231,151.507692308,144.015384615,111.092307692,128.338461538,138.0,119.569230769,100.169230769,137.184615385,125.015384615,113.030769231,153.830769231,129.292307692,120.569230769,129.553846154,130.261538462,104.861538462,148.923076923,131.630769231,120.061538462,150.0,133.0,181.707692308
31,MHL-20200925-19,MHL-ADM1-77969171B29136781,Namu, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,5.9404,73.3978494624,89.5053763441,104.537634409,97.7419354839,104.989247312,72.311827957,91.7956989247,80.7849462366,94.0967741935,80.5913978495,92.3225806452,126.430107527,81.7849462366,77.623655914,102.612903226,103.741935484,92.7096774194,91.376344086,124.301075269,78.9247311828,101.924731183,89.7419354839,122.720430108
32,MHL-20200925-20,MHL-ADM1-77969171B39929553,Rongelap, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,13.42408,40.4444444444,46.1712962963,68.2731481481,53.3101851852,70.9074074074,35.2407407407,47.3564814815,44.2962962963,18.6203703704,41.4907407407,41.087962963,44.3055555556,38.0277777778,39.5277777778,51.3333333333,63.7777777778,54.8240740741,39.1759259259,74.7268518519,50.1666666667,39.6527777778,41.6712962963,55.5648148148
33,MHL-20200925-21,MHL-ADM1-77969171B10326431,Ujae, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,2.78886,53.4347826087,77.347826087,91.5217391304,96.4782608696,90.1086956522,64.7391304348,80.5434782609,61.1304347826,54.847826087,69.3695652174,70.6086956522,85.8695652174,64.6304347826,67.5869565217,87.0652173913,94.7608695652,75.1086956522,74.1304347826,109.130434783,67.3260869565,71.9347826087,67.4782608696,93.4130434783
