FID,adm1_id,adm1_src,adm1_name,adm1_name1,adm1_name2,adm0_id,adm0_src,adm0_name,adm0_name1,adm0_name2,src_lvl,src_lang,src_lang1,src_lang2,src_date,src_update,src_name,src_name1,src_lic,src_url,src_grp,iso_cd,iso_2,iso_3,iso_3_grp,region3_cd,region3_nm,region2_cd,region2_nm,region1_cd,region1_nm,status_cd,status_nm,wld_date,wld_update,wld_view,wld_notes,SqKM,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
10,KIR-20200925-1,KIR-ADM1-97431129B64900294,Gilbert Islands, , ,KIR-20220801,KIR,Kiribati,Kiribati,0,2,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/KIR/ALL/,geoBoundaries,296,KI,KIR,KIR,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,351.88131,56.0640217947,110.099097565,184.717010046,123.27498723,137.192746467,118.732674953,119.045973097,91.7783075089,53.3063170441,129.466712072,112.82751575,77.0580623191,116.602247574,81.298825132,138.74816959,212.640558488,127.034564958,86.5181338328,84.3058062319,181.002043249,87.7010045973,72.0386514558,62.7612804359
11,KIR-20200925-2,KIR-ADM1-97431129B95465246,Line Islands, , ,KIR-20220801,KIR,Kiribati,Kiribati,0,2,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/KIR/ALL/,geoBoundaries,296,KI,KIR,KIR,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,675.68246,15.7457069134,46.0646854702,81.5684669455,58.6547735564,55.5163270754,47.7945546757,53.6497019308,38.6884954177,40.9252602545,56.7876145565,69.3907820981,39.3595515615,56.9562238633,36.1872942433,54.3074116914,158.20099653,86.5662425483,37.9051517039,37.8981226088,59.4194323338,27.8684046623,36.4399857639,30.3470949373
12,KIR-20200925-3,KIR-ADM1-97431129B92433757,Phoenix Islands, , ,KIR-20220801,KIR,Kiribati,Kiribati,0,2,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/KIR/ALL/,geoBoundaries,296,KI,KIR,KIR,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,79.47373,43.5034116755,109.899924185,166.028051554,117.432903715,129.911296437,119.420015163,112.881728582,94.5117513268,58.620166793,126.818043973,99.3358605004,66.5223654284,110.780136467,88.2653525398,127.019711903,192.946171342,136.843821077,91.6588324488,78.2592873389,153.693707354,82.0166793025,67.0924943139,57.4586808188
13,MHL-20200925-01,MHL-ADM1-77969171B78439827,Ailinglaplap, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,15.96907,128.662921348,170.730337079,189.194756554,179.153558052,184.827715356,176.588014981,176.63670412,166.119850187,186.981273408,165.31835206,171.183520599,224.531835206,168.471910112,161.048689139,198.486891386,203.348314607,180.123595506,195.898876404,216.202247191,165.003745318,207.269662921,190.056179775,244.438202247
14,MHL-20200925-02,MHL-ADM1-77969171B1338463,Ailuk, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,7.65269,91.126984127,118.0,157.80952381,128.015873016,143.238095238,101.952380952,117.642857143,115.53968254,80.8492063492,91.5396825397,117.53968254,121.595238095,117.674603175,105.142857143,145.682539683,155.277777778,139.0,103.53968254,170.301587302,118.698412698,120.952380952,117.801587302,151.658730159
15,MHL-20200925-03,MHL-ADM1-77969171B26491534,Arno, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,15.32572,128.464,202.088,197.736,188.716,199.788,196.304,176.052,184.976,199.536,184.58,188.032,212.204,173.932,170.084,216.816,203.808,172.868,218.396,244.764,191.064,222.684,217.96,232.48
16,MHL-20200925-04,MHL-ADM1-77969171B25861322,Aur, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,6.07764,120.393939394,144.96969697,168.060606061,161.666666667,179.252525253,139.323232323,149.313131313,142.97979798,164.393939394,124.282828283,157.121212121,187.393939394,151.707070707,139.323232323,181.494949495,194.353535354,147.393939394,161.313131313,205.686868687,141.393939394,180.141414141,166.96969697,200.212121212
17,MHL-20200925-05,MHL-ADM1-77969171B21482466,Ebon, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,5.23461,117.302325581,229.38372093,213.813953488,207.779069767,200.418604651,241.220930233,212.674418605,196.779069767,222.558139535,200.906976744,178.755813953,206.360465116,208.034883721,212.523255814,223.720930233,223.058139535,184.023255814,238.325581395,208.569767442,211.325581395,225.5,228.186046512,238.988372093
18,MHL-20200925-06,MHL-ADM1-77969171B43209426,Enewetak, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,9.11178,90.3973509934,123.344370861,135.178807947,128.894039735,148.198675497,122.443708609,108.894039735,121.728476821,93.6490066225,104.543046358,116.529801325,117.410596026,105.821192053,117.543046358,141.344370861,155.867549669,122.549668874,115.251655629,155.17218543,125.165562914,121.841059603,117.887417219,137.298013245
19,MHL-20200925-07,MHL-ADM1-77969171B10775552,Jabat, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,0.55496,126.0,165.0,183.0,179.0,182.0,164.0,172.0,157.0,184.0,162.0,176.0,222.0,159.0,160.0,201.0,207.0,173.0,188.0,225.0,156.0,195.0,174.0,237.0
20,MHL-20200925-08,MHL-ADM1-77969171B41198864,Jaluit, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,14.29794,134.1,221.313043478,206.904347826,192.373913043,196.413043478,210.039130435,201.956521739,187.239130435,223.304347826,197.156521739,185.3,234.947826087,195.37826087,190.030434783,222.126086957,213.991304348,185.060869565,239.552173913,229.608695652,199.665217391,239.782608696,232.882608696,249.669565217
21,MHL-20200925-09,MHL-ADM1-77969171B62167569,Kili, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,7.59918,80.828125,113.0390625,134.453125,113.6953125,137.078125,93.265625,94.328125,108.328125,71.65625,96.1484375,107.8359375,98.3203125,94.578125,112.234375,131.578125,145.15625,117.546875,86.28125,144.046875,112.25,94.4765625,114.9921875,129.28125
22,MHL-20200925-10,MHL-ADM1-77969171B66976617,Kwajalein, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,19.80433,107.034591195,132.374213836,166.188679245,155.616352201,164.342767296,135.125786164,158.336477987,127.311320755,127.150943396,132.518867925,144.383647799,167.591194969,135.600628931,123.830188679,174.899371069,174.003144654,146.600628931,147.610062893,190.031446541,133.245283019,158.716981132,139.251572327,181.389937107
23,MHL-20200925-11,MHL-ADM1-77969171B40062504,Lae, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,2.12457,99.0,150.0,172.0,165.0,154.0,144.0,145.0,143.0,134.0,143.0,156.0,174.0,136.0,138.0,186.0,167.0,145.0,157.0,193.0,138.0,171.0,152.0,189.0
24,MHL-20200925-12,MHL-ADM1-77969171B67344423,Lib, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,1.0854,114.0,163.0,168.0,171.0,173.0,136.0,162.0,132.0,149.0,143.0,175.0,189.0,141.0,144.0,188.0,187.0,155.0,155.0,218.0,141.0,182.0,156.0,207.0
25,MHL-20200925-13,MHL-ADM1-77969171B26329739,Likiep, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,10.95489,93.4945054945,114.258241758,161.906593407,141.17032967,146.423076923,99.0274725275,116.241758242,116.752747253,91.6538461538,101.697802198,132.346153846,140.472527473,124.203296703,108.873626374,149.10989011,167.379120879,126.835164835,124.467032967,178.620879121,122.291208791,136.489010989,122.994505495,162.543956044
26,MHL-20200925-14,MHL-ADM1-77969171B85569707,Majuro, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,13.1207,130.546728972,193.327102804,193.808411215,198.26635514,189.73364486,195.014018692,164.518691589,180.934579439,192.345794393,180.191588785,185.275700935,210.046728972,171.579439252,178.359813084,212.630841121,205.443925234,172.943925234,221.238317757,229.112149533,176.981308411,211.135514019,215.257009346,228.037383178
27,MHL-20200925-15,MHL-ADM1-77969171B613539,Maloelap, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,8.99183,114.486486486,139.993243243,170.405405405,149.439189189,158.783783784,122.189189189,145.290540541,129.898648649,132.945945946,116.378378378,145.358108108,168.858108108,142.216216216,137.351351351,170.22972973,187.72972973,141.574324324,144.560810811,198.972972973,142.060810811,168.804054054,161.209459459,188.216216216
28,MHL-20200925-16,MHL-ADM1-77969171B25256121,Mejit, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,3.60236,101.0,120.0,170.0,126.0,139.0,92.0,115.0,116.0,83.0,100.0,108.0,130.0,116.0,109.0,143.0,161.0,140.0,105.0,167.0,133.0,124.0,119.0,145.0
29,MHL-20200925-17,MHL-ADM1-77969171B87618645,Mili, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,14.77477,126.007751938,219.302325581,208.755813953,208.271317829,205.03875969,222.906976744,202.825581395,207.453488372,211.325581395,207.399224806,187.488372093,229.182170543,192.189922481,204.996124031,231.445736434,213.46124031,184.515503876,237.596899225,239.53875969,211.337209302,240.410852713,238.689922481,248.360465116
30,MHL-20200925-18,MHL-ADM1-77969171B84822808,Namdrik, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,4.01208,133.092307692,224.4,212.046153846,188.661538462,199.092307692,207.430769231,206.769230769,184.246153846,215.323076923,195.430769231,194.6,246.123076923,212.076923077,204.384615385,224.015384615,222.2,184.738461538,248.030769231,215.584615385,195.492307692,231.138461538,239.630769231,266.630769231
31,MHL-20200925-19,MHL-ADM1-77969171B29136781,Namu, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,5.9404,118.075268817,158.623655914,178.827956989,160.924731183,177.612903226,157.268817204,161.602150538,145.688172043,172.204301075,158.623655914,175.623655914,208.064516129,153.23655914,143.408602151,191.086021505,195.268817204,165.784946237,179.76344086,211.225806452,153.76344086,192.268817204,169.440860215,221.129032258
32,MHL-20200925-20,MHL-ADM1-77969171B39929553,Rongelap, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,13.42408,82.3796296296,111.689814815,134.666666667,121.944444444,138.666666667,92.9259259259,107.0,112.180555556,63.5601851852,89.3009259259,105.768518519,101.648148148,104.796296296,108.064814815,125.731481481,144.407407407,126.787037037,98.6388888889,154.143518519,115.337962963,98.8564814815,115.268518519,127.773148148
33,MHL-20200925-21,MHL-ADM1-77969171B10326431,Ujae, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,2.78886,103.347826087,156.782608696,169.652173913,167.826086957,163.630434783,140.195652174,156.695652174,133.391304348,124.543478261,140.239130435,146.608695652,163.826086957,135.239130435,134.97826087,170.739130435,160.586956522,142.739130435,158.739130435,202.760869565,138.47826087,154.5,145.739130435,195.543478261
34,MHL-20200925-22,MHL-ADM1-77969171B67382439,Utirik, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,9.9088,72.5521472393,89.9877300613,122.196319018,107.865030675,118.404907975,93.6871165644,99.3558282209,99.4539877301,55.0490797546,83.0797546012,91.9447852761,97.717791411,82.3312883436,98.7791411043,104.668711656,122.687116564,115.558282209,75.7484662577,136.490797546,95.6012269939,82.7116564417,93.6564417178,110.539877301
