FID,adm1_id,adm1_src,adm1_name,adm1_name1,adm1_name2,adm0_id,adm0_src,adm0_name,adm0_name1,adm0_name2,src_lvl,src_lang,src_lang1,src_lang2,src_date,src_update,src_name,src_name1,src_lic,src_url,src_grp,iso_cd,iso_2,iso_3,iso_3_grp,region3_cd,region3_nm,region2_cd,region2_nm,region1_cd,region1_nm,status_cd,status_nm,wld_date,wld_update,wld_view,wld_notes,SqKM,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
10,KIR-20200925-1,KIR-ADM1-97431129B64900294,Gilbert Islands, , ,KIR-20220801,KIR,Kiribati,Kiribati,0,2,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/KIR/ALL/,geoBoundaries,296,KI,KIR,KIR,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,351.88131,6.19887621318,11.8837050911,11.7338668483,13.8719564107,8.98450536353,8.7507236506,8.62932061979,7.98893240252,4.46620126,14.8023156819,16.078324536,6.29286565639,8.81934275498,6.46160395028,15.4088200238,15.4210795164,13.9947216074,7.18985186446,7.17861399625,13.6395368636,8.38787672399,5.77847777967,4.85765366933
11,KIR-20200925-2,KIR-ADM1-97431129B95465246,Line Islands, , ,KIR-20220801,KIR,Kiribati,Kiribati,0,2,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/KIR/ALL/,geoBoundaries,296,KI,KIR,KIR,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,675.68246,3.0271376457,3.72586529051,6.3518996352,3.43331257229,4.23382863244,4.55396387579,4.4182756473,3.38660023134,2.87392116736,5.23720971617,10.6133107928,4.01877391227,5.27635910668,4.15321647833,4.2997597651,13.0915561883,20.042708426,4.43811727022,3.36862710206,6.7030874633,2.83717412581,3.65326096628,3.13711184269
12,KIR-20200925-3,KIR-ADM1-97431129B92433757,Phoenix Islands, , ,KIR-20220801,KIR,Kiribati,Kiribati,0,2,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/KIR/ALL/,geoBoundaries,296,KI,KIR,KIR,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,79.47373,5.35253980288,10.0614101592,12.1880212282,12.0659590599,8.89840788476,10.1857467779,6.81728582259,7.9279757392,3.46777862017,10.6171341926,13.6861258529,5.32827899924,7.75435936315,6.38968915845,16.2115238817,20.4579226687,19.0348749052,5.48294162244,5.613343442,13.3343442002,7.16679302502,6.50720242608,4.72403335861
13,MHL-20200925-01,MHL-ADM1-77969171B78439827,Ailinglaplap, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,15.96907,15.7490636704,11.6966292135,12.5280898876,12.3820224719,13.0,11.2097378277,12.8052434457,13.3483146067,9.0,10.2097378277,12.2209737828,14.0,14.2546816479,11.5992509363,13.6629213483,12.2434456929,9.97752808989,12.9962546816,12.0936329588,10.3857677903,13.8913857678,11.2621722846,20.1460674157
14,MHL-20200925-02,MHL-ADM1-77969171B1338463,Ailuk, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,7.65269,8.98412698413,8.84920634921,11.9682539683,9.97619047619,6.76984126984,5.12698412698,9.0,7.03174603175,3.47619047619,8.78571428571,9.36507936508,8.99206349206,9.52380952381,7.15079365079,8.0,11.0317460317,16.7222222222,8.38095238095,12.0,6.19047619048,8.21428571429,6.06349206349,8.46031746032
15,MHL-20200925-03,MHL-ADM1-77969171B26491534,Arno, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,15.32572,11.496,15.536,12.36,12.812,12.564,10.724,8.672,10.028,11.696,16.152,10.228,12.36,15.256,11.74,18.352,19.096,9.816,12.104,15.644,10.616,28.684,15.0,20.344
16,MHL-20200925-04,MHL-ADM1-77969171B25861322,Aur, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,6.07764,11.8080808081,13.1616161616,9.13131313131,12.3434343434,12.0,8.9595959596,12.797979798,10.4646464646,10.1414141414,6.0404040404,10.9292929293,12.8888888889,7.0101010101,13.7878787879,15.0707070707,18.696969697,10.2323232323,7.0,11.303030303,7.62626262626,12.5656565657,8.9898989899,15.8585858586
17,MHL-20200925-05,MHL-ADM1-77969171B21482466,Ebon, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,5.23461,19.3488372093,13.6744186047,12.0,14.8023255814,12.0,12.0,9.0,12.2325581395,19.6976744186,15.0,9.58139534884,13.1627906977,17.6627906977,15.9418604651,14.4418604651,22.2209302326,10.7790697674,17.8604651163,18.1395348837,17.0,15.0,19.9534883721,19.0
18,MHL-20200925-06,MHL-ADM1-77969171B43209426,Enewetak, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,9.11178,8.65562913907,8.68874172185,10.7880794702,7.47682119205,18.2516556291,7.08609271523,7.19867549669,6.27152317881,6.30463576159,10.2317880795,7.54304635762,9.14569536424,10.0794701987,8.58940397351,11.5695364238,14.8013245033,13.8344370861,8.54966887417,9.29139072848,9.25165562914,7.2119205298,7.5298013245,12.2582781457
19,MHL-20200925-07,MHL-ADM1-77969171B10775552,Jabat, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,0.55496,14.0,16.0,14.0,15.0,13.0,10.0,13.0,14.0,10.0,8.0,9.0,18.0,8.0,9.0,10.0,12.0,11.0,14.0,11.0,9.0,11.0,11.0,21.0
20,MHL-20200925-08,MHL-ADM1-77969171B41198864,Jaluit, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,14.29794,14.452173913,19.6,12.2913043478,12.4565217391,14.2304347826,15.9826086957,13.1391304348,13.3869565217,11.9217391304,9.82173913043,9.75652173913,12.9347826087,11.0565217391,11.2347826087,18.4391304348,12.5913043478,10.3565217391,13.5608695652,14.9913043478,8.83043478261,13.8782608696,24.9434782609,20.3826086957
21,MHL-20200925-09,MHL-ADM1-77969171B62167569,Kili, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,7.59918,6.859375,8.6015625,8.59375,7.9375,9.0625,5.078125,7.0,5.5859375,6.8828125,8.4921875,5.2890625,6.3671875,5.3125,13.1796875,12.5625,16.484375,10.203125,7.7734375,9.59375,10.6171875,5.8515625,10.0,9.71875
22,MHL-20200925-10,MHL-ADM1-77969171B66976617,Kwajalein, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,19.80433,12.9591194969,8.77044025157,10.4591194969,9.97798742138,14.320754717,7.3679245283,9.72327044025,6.90251572327,5.59748427673,10.3333333333,12.2169811321,8.84591194969,9.35534591195,9.04716981132,16.1540880503,12.3710691824,11.9748427673,8.80503144654,10.3647798742,7.91509433962,9.55974842767,10.7169811321,12.6132075472
23,MHL-20200925-11,MHL-ADM1-77969171B40062504,Lae, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,2.12457,11.0,8.0,10.0,9.0,17.0,6.0,11.0,7.0,6.0,8.0,9.0,8.0,9.0,14.0,12.0,15.0,11.0,10.0,11.0,11.0,15.0,9.0,14.0
24,MHL-20200925-12,MHL-ADM1-77969171B67344423,Lib, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,1.0854,9.0,9.0,9.0,13.0,14.0,8.0,11.0,7.0,10.0,8.0,13.0,10.0,7.0,11.0,12.0,11.0,9.0,6.0,14.0,9.0,9.0,10.0,18.0
25,MHL-20200925-13,MHL-ADM1-77969171B26329739,Likiep, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,10.95489,8.96703296703,6.6043956044,10.5549450549,6.83516483516,9.34065934066,7.48351648352,8.42307692308,7.40659340659,4.69230769231,7.78021978022,9.91758241758,9.49450549451,6.68131868132,8.06593406593,9.43956043956,13.1098901099,10.5714285714,8.13186813187,11.8846153846,6.58791208791,7.49450549451,8.1978021978,11.7362637363
26,MHL-20200925-14,MHL-ADM1-77969171B85569707,Majuro, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,13.1207,13.0794392523,12.4859813084,10.6495327103,15.3644859813,11.1355140187,10.3037383178,9.0,8.94392523364,9.69158878505,15.2803738318,9.64018691589,14.5373831776,21.0747663551,16.3411214953,19.6074766355,15.8411214953,8.73831775701,12.1588785047,13.3925233645,8.35514018692,14.6635514019,15.0,19.0093457944
27,MHL-20200925-15,MHL-ADM1-77969171B613539,Maloelap, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,8.99183,8.41216216216,11.3040540541,8.63513513514,8.85135135135,13.1959459459,7.91216216216,8.65540540541,9.33783783784,6.50675675676,9.86486486486,11.9459459459,8.60135135135,7.21621621622,9.91891891892,12.3040540541,17.7905405405,13.8378378378,6.95945945946,12.1216216216,7.58783783784,9.07432432432,9.97297297297,9.81756756757
28,MHL-20200925-16,MHL-ADM1-77969171B25256121,Mejit, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,3.60236,8.0,8.0,13.0,7.0,8.0,7.0,7.0,8.0,5.0,11.0,10.0,8.0,6.0,9.0,12.0,20.0,13.0,7.0,11.0,9.0,6.0,6.0,8.0
29,MHL-20200925-17,MHL-ADM1-77969171B87618645,Mili, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,14.77477,10.8372093023,13.7829457364,13.7170542636,15.507751938,12.7015503876,15.1124031008,10.6937984496,13.3720930233,15.2054263566,10.9728682171,7.59302325581,12.1666666667,18.3604651163,12.7945736434,15.5387596899,19.7713178295,10.7170542636,14.8759689922,11.6046511628,13.4573643411,13.5775193798,16.523255814,22.5968992248
30,MHL-20200925-18,MHL-ADM1-77969171B84822808,Namdrik, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,4.01208,10.0,16.6923076923,13.0,17.0,10.4615384615,10.5846153846,13.0153846154,9.30769230769,11.2153846154,16.8769230769,13.0153846154,14.2153846154,15.8615384615,11.2153846154,14.3076923077,12.4307692308,8.78461538462,20.0,15.1384615385,9.75384615385,11.4923076923,24.2615384615,19.7538461538
31,MHL-20200925-19,MHL-ADM1-77969171B29136781,Namu, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,5.9404,12.1182795699,9.94623655914,10.7741935484,11.0,13.1935483871,9.0752688172,9.56989247312,9.34408602151,13.2365591398,10.4408602151,16.3548387097,11.1290322581,7.18279569892,10.2365591398,13.1075268817,10.9892473118,12.2795698925,10.4946236559,11.7419354839,8.58064516129,12.2150537634,11.6989247312,18.5376344086
32,MHL-20200925-20,MHL-ADM1-77969171B39929553,Rongelap, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,13.42408,6.88888888889,9.07407407407,10.7546296296,7.01388888889,8.10185185185,6.33333333333,7.65740740741,6.14351851852,5.25,7.42592592593,9.29166666667,7.31018518519,6.49537037037,10.6898148148,11.5509259259,12.2037037037,9.85648148148,8.8287037037,11.3981481481,7.72222222222,5.90277777778,7.18981481481,7.9537037037
33,MHL-20200925-21,MHL-ADM1-77969171B10326431,Ujae, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,2.78886,10.8695652174,13.347826087,11.4347826087,9.9347826087,11.5652173913,7.0,11.0,7.34782608696,5.5652173913,9.73913043478,11.9565217391,9.69565217391,8.30434782609,11.652173913,13.3260869565,10.0434782609,11.8043478261,9.95652173913,11.152173913,9.26086956522,9.65217391304,11.5869565217,17.5217391304
