FID,adm1_id,adm1_src,adm1_name,adm1_name1,adm1_name2,adm0_id,adm0_src,adm0_name,adm0_name1,adm0_name2,src_lvl,src_lang,src_lang1,src_lang2,src_date,src_update,src_name,src_name1,src_lic,src_url,src_grp,iso_cd,iso_2,iso_3,iso_3_grp,region3_cd,region3_nm,region2_cd,region2_nm,region1_cd,region1_nm,status_cd,status_nm,wld_date,wld_update,wld_view,wld_notes,SqKM,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
10,KIR-20200925-1,KIR-ADM1-97431129B64900294,Gilbert Islands, , ,KIR-20220801,KIR,Kiribati,Kiribati,0,2,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/KIR/ALL/,geoBoundaries,296,KI,KIR,KIR,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,351.88131,157.935978205,254.900902435,180.282989954,241.72501277,228.807253533,246.267325047,245.954026903,273.221692491,312.693682956,235.533287928,252.17248425,287.941937681,249.397752426,283.701174868,226.25183041,152.359441512,238.965435042,278.481866167,280.694193768,183.997956751,278.298995403,292.961348544,302.238719564
11,KIR-20200925-2,KIR-ADM1-97431129B95465246,Line Islands, , ,KIR-20220801,KIR,Kiribati,Kiribati,0,2,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/KIR/ALL/,geoBoundaries,296,KI,KIR,KIR,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,675.68246,198.254293087,318.93531453,283.431533055,306.345226444,310.483672925,317.205445324,311.350298069,326.311504582,325.074739746,308.212385444,295.609217902,325.640448438,309.043776137,328.812705757,310.692588309,206.79900347,279.433757452,327.094848296,327.101877391,305.580567666,338.131595338,328.560014236,334.652905063
12,KIR-20200925-3,KIR-ADM1-97431129B92433757,Phoenix Islands, , ,KIR-20220801,KIR,Kiribati,Kiribati,0,2,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/KIR/ALL/,geoBoundaries,296,KI,KIR,KIR,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,79.47373,170.496588324,255.100075815,198.971948446,247.567096285,236.088703563,245.579984837,252.118271418,270.488248673,307.379833207,238.181956027,265.6641395,298.477634572,255.219863533,276.73464746,237.980288097,172.053828658,229.156178923,273.341167551,286.740712661,211.306292646,283.983320697,297.907505686,307.541319181
13,MHL-20200925-01,MHL-ADM1-77969171B78439827,Ailinglaplap, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,15.96907,85.3370786517,194.269662921,175.805243446,185.846441948,181.172284644,188.411985019,188.36329588,198.880149813,179.018726592,199.68164794,193.816479401,140.468164794,197.528089888,203.951310861,166.513108614,161.651685393,185.876404494,169.101123596,148.797752809,199.996254682,158.730337079,174.943820225,120.561797753
14,MHL-20200925-02,MHL-ADM1-77969171B1338463,Ailuk, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,7.65269,122.873015873,247.0,207.19047619,236.984126984,222.761904762,263.047619048,247.357142857,249.46031746,285.150793651,273.46031746,247.46031746,243.404761905,248.325396825,259.857142857,219.317460317,209.722222222,227.0,261.46031746,194.698412698,246.301587302,245.047619048,247.198412698,213.341269841
15,MHL-20200925-03,MHL-ADM1-77969171B26491534,Arno, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,15.32572,85.536,162.912,167.264,176.284,166.212,168.696,188.948,180.024,166.464,180.42,176.968,152.796,192.068,194.916,148.184,161.192,193.132,146.604,120.236,173.936,143.316,147.04,132.52
16,MHL-20200925-04,MHL-ADM1-77969171B25861322,Aur, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,6.07764,93.6060606061,220.03030303,196.939393939,203.333333333,186.747474747,225.676767677,215.686868687,222.02020202,201.606060606,240.717171717,207.878787879,177.606060606,214.292929293,225.676767677,183.505050505,170.646464646,218.606060606,203.686868687,159.313131313,223.606060606,185.858585859,198.03030303,164.787878788
17,MHL-20200925-05,MHL-ADM1-77969171B21482466,Ebon, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,5.23461,96.6976744186,135.61627907,151.186046512,157.220930233,165.581395349,123.779069767,152.325581395,168.220930233,143.441860465,164.093023256,186.244186047,158.639534884,157.965116279,152.476744186,141.279069767,141.941860465,181.976744186,126.674418605,156.430232558,153.674418605,140.5,136.813953488,126.011627907
18,MHL-20200925-06,MHL-ADM1-77969171B43209426,Enewetak, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,9.11178,123.602649007,241.655629139,229.821192053,236.105960265,217.801324503,242.556291391,256.105960265,243.271523179,272.350993377,260.456953642,248.470198675,247.589403974,260.178807947,247.456953642,223.655629139,209.132450331,243.450331126,249.748344371,209.82781457,239.834437086,244.158940397,247.112582781,227.701986755
19,MHL-20200925-07,MHL-ADM1-77969171B10775552,Jabat, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,0.55496,88.0,200.0,182.0,186.0,184.0,201.0,193.0,208.0,182.0,203.0,189.0,143.0,207.0,205.0,164.0,158.0,193.0,177.0,140.0,209.0,171.0,191.0,128.0
20,MHL-20200925-08,MHL-ADM1-77969171B41198864,Jaluit, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,14.29794,79.9,143.686956522,158.095652174,172.626086957,169.586956522,154.960869565,163.043478261,177.760869565,142.695652174,167.843478261,179.7,130.052173913,170.62173913,174.969565217,142.873913043,151.008695652,180.939130435,125.447826087,135.391304348,165.334782609,126.217391304,132.117391304,115.330434783
21,MHL-20200925-09,MHL-ADM1-77969171B62167569,Kili, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,7.59918,133.171875,251.9609375,230.546875,251.3046875,228.921875,271.734375,270.671875,256.671875,294.34375,268.8515625,257.1640625,266.6796875,271.421875,252.765625,233.421875,219.84375,248.453125,278.71875,220.953125,252.75,271.5234375,250.0078125,235.71875
22,MHL-20200925-10,MHL-ADM1-77969171B66976617,Kwajalein, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,19.80433,106.965408805,232.625786164,198.811320755,209.383647799,201.657232704,229.874213836,206.663522013,237.688679245,238.849056604,232.481132075,220.616352201,197.408805031,230.399371069,241.169811321,190.100628931,190.996855346,219.399371069,217.389937107,174.968553459,231.754716981,207.283018868,225.748427673,183.610062893
23,MHL-20200925-11,MHL-ADM1-77969171B40062504,Lae, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,2.12457,115.0,215.0,193.0,200.0,212.0,221.0,220.0,222.0,232.0,222.0,209.0,191.0,230.0,227.0,179.0,198.0,221.0,208.0,172.0,227.0,195.0,213.0,176.0
24,MHL-20200925-12,MHL-ADM1-77969171B67344423,Lib, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,1.0854,100.0,202.0,197.0,194.0,193.0,229.0,203.0,233.0,217.0,222.0,190.0,176.0,225.0,221.0,177.0,178.0,211.0,210.0,147.0,224.0,184.0,209.0,158.0
25,MHL-20200925-13,MHL-ADM1-77969171B26329739,Likiep, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,10.95489,120.505494505,250.741758242,203.093406593,223.82967033,219.576923077,265.972527473,248.758241758,248.247252747,274.346153846,263.302197802,232.653846154,224.527472527,241.796703297,256.126373626,215.89010989,197.620879121,239.164835165,240.532967033,186.379120879,242.708791209,229.510989011,242.005494505,202.456043956
26,MHL-20200925-14,MHL-ADM1-77969171B85569707,Majuro, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,13.1207,83.453271028,171.672897196,171.191588785,166.73364486,176.26635514,169.985981308,200.481308411,184.065420561,173.654205607,184.808411215,179.724299065,154.953271028,194.420560748,186.640186916,152.369158879,159.556074766,193.056074766,143.761682243,135.887850467,188.018691589,154.864485981,149.742990654,136.962616822
27,MHL-20200925-15,MHL-ADM1-77969171B613539,Maloelap, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,8.99183,99.5135135135,225.006756757,194.594594595,215.560810811,207.216216216,242.810810811,219.709459459,235.101351351,233.054054054,248.621621622,219.641891892,196.141891892,223.783783784,227.648648649,194.77027027,177.27027027,224.425675676,220.439189189,166.027027027,222.939189189,197.195945946,203.790540541,176.783783784
28,MHL-20200925-16,MHL-ADM1-77969171B25256121,Mejit, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,3.60236,113.0,245.0,195.0,239.0,227.0,273.0,250.0,249.0,283.0,265.0,257.0,235.0,250.0,256.0,222.0,204.0,226.0,260.0,198.0,232.0,242.0,246.0,220.0
29,MHL-20200925-17,MHL-ADM1-77969171B87618645,Mili, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,14.77477,87.992248062,145.697674419,156.244186047,156.728682171,160.96124031,142.093023256,162.174418605,157.546511628,154.674418605,157.600775194,177.511627907,135.817829457,173.810077519,160.003875969,133.554263566,151.53875969,181.484496124,127.403100775,125.46124031,153.662790698,125.589147287,126.310077519,116.639534884
30,MHL-20200925-18,MHL-ADM1-77969171B84822808,Namdrik, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,4.01208,80.9076923077,140.6,152.953846154,176.338461538,166.907692308,157.569230769,158.230769231,180.753846154,150.676923077,169.569230769,170.4,118.876923077,153.923076923,160.615384615,140.984615385,142.8,181.261538462,116.969230769,149.415384615,169.507692308,134.861538462,125.369230769,98.3692307692
31,MHL-20200925-19,MHL-ADM1-77969171B29136781,Namu, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,5.9404,95.9247311828,206.376344086,186.172043011,204.075268817,188.387096774,207.731182796,203.397849462,219.311827957,193.795698925,206.376344086,189.376344086,156.935483871,212.76344086,221.591397849,173.913978495,169.731182796,200.215053763,185.23655914,153.774193548,211.23655914,173.731182796,195.559139785,143.870967742
32,MHL-20200925-20,MHL-ADM1-77969171B39929553,Rongelap, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,13.42408,131.62037037,253.310185185,230.333333333,243.055555556,227.333333333,272.074074074,258.0,252.819444444,302.439814815,275.699074074,259.231481481,263.351851852,261.203703704,256.935185185,239.268518519,220.592592593,239.212962963,266.361111111,210.856481481,249.662037037,267.143518519,249.731481481,237.226851852
33,MHL-20200925-21,MHL-ADM1-77969171B10326431,Ujae, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,2.78886,110.652173913,208.217391304,195.347826087,197.173913043,202.369565217,224.804347826,208.304347826,231.608695652,241.456521739,224.760869565,218.391304348,201.173913043,230.760869565,230.02173913,194.260869565,204.413043478,223.260869565,206.260869565,162.239130435,226.52173913,211.5,219.260869565,169.456521739
34,MHL-20200925-22,MHL-ADM1-77969171B67382439,Utirik, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,9.9088,141.447852761,275.012269939,242.803680982,257.134969325,247.595092025,271.312883436,265.644171779,265.54601227,310.950920245,281.920245399,273.055214724,267.282208589,283.668711656,266.220858896,260.331288344,242.312883436,250.441717791,289.251533742,228.509202454,269.398773006,283.288343558,271.343558282,254.460122699
