FID,adm1_id,adm1_src,adm1_name,adm1_name1,adm1_name2,adm0_id,adm0_src,adm0_name,adm0_name1,adm0_name2,src_lvl,src_lang,src_lang1,src_lang2,src_date,src_update,src_name,src_name1,src_lic,src_url,src_grp,iso_cd,iso_2,iso_3,iso_3_grp,region3_cd,region3_nm,region2_cd,region2_nm,region1_cd,region1_nm,status_cd,status_nm,wld_date,wld_update,wld_view,wld_notes,SqKM,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
10,KIR-20200925-1,KIR-ADM1-97431129B64900294,Gilbert Islands, , ,KIR-20220801,KIR,Kiribati,Kiribati,0,2,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/KIR/ALL/,geoBoundaries,296,KI,KIR,KIR,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,351.88131,39.1079516431,61.2915034905,23.5223906011,49.2930359271,28.6017367615,42.1745274987,89.7871615869,71.8513536523,169.595947557,122.316873829,79.3715307339,112.608547591,88.0423974119,46.4197173506,43.6303422442,21.8482887792,62.1559679891,79.23310063,76.8247914184,36.9194619445,87.8292184573,131.2961008,99.1270219649
11,KIR-20200925-2,KIR-ADM1-97431129B95465246,Line Islands, , ,KIR-20220801,KIR,Kiribati,Kiribati,0,2,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/KIR/ALL/,geoBoundaries,296,KI,KIR,KIR,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,675.68246,89.4605391939,125.136933891,163.67915295,95.9135154373,121.954889225,90.5127680399,109.508675149,149.361153128,227.220304298,148.74837619,223.998131506,303.000622831,206.507429487,197.27021977,267.794554676,131.913159534,205.748821069,252.68066554,267.408221372,129.27021977,166.218613756,230.960761634,214.762167453
12,KIR-20200925-3,KIR-ADM1-97431129B92433757,Phoenix Islands, , ,KIR-20220801,KIR,Kiribati,Kiribati,0,2,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/KIR/ALL/,geoBoundaries,296,KI,KIR,KIR,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,79.47373,57.9393479909,86.406368461,32.9476876422,51.8991660349,34.2683851403,41.9499620925,83.7649734647,85.313115997,107.678544352,78.6429112964,84.9848369977,127.091736164,120.633813495,70.0924943139,57.7407126611,38.8491281274,61.2547384382,66.8286580743,77.5754359363,35.2160727824,92.0636846096,122.511751327,118.125094769
13,MHL-20200925-01,MHL-ADM1-77969171B78439827,Ailinglaplap, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,15.96907,10.5692883895,22.3146067416,18.7453183521,31.2958801498,18.5842696629,23.7677902622,18.6629213483,23.5767790262,26.6554307116,20.2846441948,33.5767790262,15.6928838951,26.6179775281,25.2471910112,35.5243445693,22.3445692884,45.9625468165,20.543071161,13.0374531835,31.8052434457,20.8389513109,21.0149812734,35.531835206
14,MHL-20200925-02,MHL-ADM1-77969171B1338463,Ailuk, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,7.65269,20.2222222222,61.1031746032,44.4285714286,79.0,36.1507936508,91.0952380952,70.0714285714,59.6746031746,77.9920634921,79.626984127,121.103174603,35.1666666667,35.7857142857,100.531746032,44.5238095238,41.0,172.047619048,52.4365079365,35.753968254,78.6111111111,32.8333333333,87.8015873016,86.1111111111
15,MHL-20200925-03,MHL-ADM1-77969171B26491534,Arno, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,15.32572,10.648,19.368,21.4,26.128,22.04,22.808,31.0,34.904,29.94,21.3,26.504,18.888,25.492,23.132,27.844,21.544,70.784,17.124,11.0,29.62,18.916,16.792,22.608
16,MHL-20200925-04,MHL-ADM1-77969171B25861322,Aur, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,6.07764,11.6666666667,34.1818181818,37.4444444444,37.1616161616,32.4141414141,53.1414141414,31.898989899,33.4343434343,20.9090909091,35.9898989899,32.6868686869,32.6161616162,25.0606060606,35.9696969697,47.9595959596,22.3232323232,133.96969697,23.4444444444,15.0,63.4444444444,28.3535353535,26.8181818182,49.2222222222
17,MHL-20200925-05,MHL-ADM1-77969171B21482466,Ebon, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,5.23461,11.3604651163,11.5465116279,19.4186046512,22.0,28.0,17.6744186047,11.2674418605,15.7906976744,15.0,11.0,33.7906976744,26.0,14.8372093023,12.1511627907,13.0,21.9186046512,29.1162790698,18.011627907,15.0930232558,16.7441860465,12.5813953488,26.0,19.011627907
18,MHL-20200925-06,MHL-ADM1-77969171B43209426,Enewetak, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,9.11178,20.3642384106,94.5695364238,47.7483443709,51.6887417219,66.9801324503,85.5231788079,50.6357615894,53.3377483444,115.973509934,136.635761589,39.2251655629,49.9271523179,91.2052980132,65.0662251656,60.4304635762,67.0529801325,113.966887417,80.9271523179,61.357615894,71.2052980132,61.5496688742,97.4966887417,89.9536423841
19,MHL-20200925-07,MHL-ADM1-77969171B10775552,Jabat, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,0.55496,13.0,22.0,25.0,35.0,20.0,19.0,27.0,34.0,30.0,37.0,47.0,19.0,20.0,23.0,22.0,21.0,43.0,23.0,16.0,45.0,19.0,17.0,25.0
20,MHL-20200925-08,MHL-ADM1-77969171B41198864,Jaluit, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,14.29794,9.21739130435,16.7739130435,16.4260869565,22.9304347826,15.3,19.4217391304,12.4260869565,19.3565217391,18.0,21.6217391304,26.2695652174,14.0217391304,18.8826086957,16.847826087,13.3391304348,21.2565217391,28.9304347826,10.547826087,13.6086956522,21.6652173913,12.647826087,13.847826087,14.8652173913
21,MHL-20200925-09,MHL-ADM1-77969171B62167569,Kili, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,7.59918,31.625,44.40625,35.7109375,58.8203125,42.3359375,71.40625,60.546875,61.5859375,80.6953125,98.984375,79.765625,61.34375,60.546875,101.4609375,94.34375,81.484375,123.734375,169.5703125,66.703125,151.96875,46.171875,95.765625,69.0
22,MHL-20200925-10,MHL-ADM1-77969171B66976617,Kwajalein, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,19.80433,18.0031446541,29.3742138365,32.4685534591,34.1886792453,36.2232704403,50.4842767296,46.4371069182,56.4496855346,39.9150943396,53.179245283,48.7987421384,29.5974842767,33.2798742138,88.1006289308,49.3301886792,34.0377358491,122.581761006,52.2641509434,19.251572327,44.1289308176,41.3962264151,43.5,51.0786163522
23,MHL-20200925-11,MHL-ADM1-77969171B40062504,Lae, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,2.12457,19.0,35.0,34.0,44.0,52.0,53.0,57.0,36.0,30.0,38.0,54.0,37.0,50.0,72.0,43.0,55.0,81.0,44.0,16.0,44.0,23.0,42.0,62.0
24,MHL-20200925-12,MHL-ADM1-77969171B67344423,Lib, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,1.0854,17.0,33.0,36.0,33.0,29.0,24.0,25.0,57.0,34.0,49.0,30.0,21.0,30.0,40.0,27.0,24.0,115.0,20.0,18.0,44.0,33.0,24.0,54.0
25,MHL-20200925-13,MHL-ADM1-77969171B26329739,Likiep, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,10.95489,20.9835164835,69.2252747253,18.6483516484,60.7362637363,35.9230769231,55.978021978,71.967032967,74.2967032967,49.989010989,129.472527473,72.6813186813,49.010989011,51.2087912088,114.467032967,67.0934065934,41.0,121.835164835,86.7912087912,30.7967032967,78.0,48.0054945055,117.0,76.9230769231
26,MHL-20200925-14,MHL-ADM1-77969171B85569707,Majuro, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,13.1207,11.5654205607,17.8831775701,19.2663551402,25.8504672897,21.4579439252,18.4205607477,24.8738317757,30.8831775701,27.0,23.1869158879,27.6121495327,26.2102803738,25.6121495327,25.8785046729,26.8037383178,19.5093457944,71.9392523364,17.1495327103,10.3785046729,26.285046729,22.0,16.953271028,20.0
27,MHL-20200925-15,MHL-ADM1-77969171B613539,Maloelap, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,8.99183,11.6351351351,88.25,28.7837837838,36.277027027,31.1081081081,57.472972973,64.1418918919,39.027027027,25.1824324324,34.777027027,50.5337837838,44.5810810811,31.5945945946,43.277027027,48.7702702703,29.1824324324,146.709459459,38.9256756757,17.2567567568,77.2905405405,27.2297297297,24.2027027027,54.0
28,MHL-20200925-16,MHL-ADM1-77969171B25256121,Mejit, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,3.60236,14.0,127.0,28.0,48.0,32.0,68.0,74.0,47.0,67.0,88.0,76.0,73.0,35.0,91.0,44.0,21.0,128.0,51.0,26.0,78.0,45.0,120.0,85.0
29,MHL-20200925-17,MHL-ADM1-77969171B87618645,Mili, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,14.77477,11.8178294574,18.7015503876,21.1937984496,23.6162790698,15.3217054264,18.3100775194,18.9651162791,20.6007751938,20.5813953488,29.3914728682,24.0,23.8178294574,23.4302325581,13.4379844961,18.8759689922,20.2093023256,42.4651162791,14.1976744186,13.4069767442,16.515503876,13.1937984496,13.476744186,21.0852713178
30,MHL-20200925-18,MHL-ADM1-77969171B84822808,Namdrik, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,4.01208,10.0,16.0,14.9846153846,25.1538461538,14.0,14.2615384615,13.5692307692,20.3076923077,15.5846153846,23.3538461538,25.0,16.5076923077,20.4461538462,13.7538461538,12.2153846154,20.8307692308,23.2307692308,12.0769230769,11.6461538462,13.0,13.0,20.7076923077,11.4153846154
31,MHL-20200925-19,MHL-ADM1-77969171B29136781,Namu, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,5.9404,13.752688172,24.5591397849,31.7634408602,32.3440860215,28.2903225806,26.5698924731,22.9569892473,20.3870967742,33.7096774194,37.5161290323,41.4731182796,22.0,32.0430107527,40.0537634409,31.9892473118,24.5698924731,65.0430107527,32.2043010753,15.935483871,35.752688172,21.2258064516,19.5268817204,34.5161290323
32,MHL-20200925-20,MHL-ADM1-77969171B39929553,Rongelap, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,13.42408,30.2175925926,51.9722222222,50.6666666667,56.1342592593,33.7592592593,80.5925925926,63.1296296296,68.6527777778,141.481481481,159.162037037,92.3240740741,56.7037037037,63.0509259259,142.555555556,91.5833333333,43.5462962963,151.722222222,134.412037037,37.8009259259,149.023148148,52.9537037037,91.2777777778,70.7268518519
33,MHL-20200925-21,MHL-ADM1-77969171B10326431,Ujae, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,2.78886,16.2608695652,37.7391304348,38.9130434783,33.0,49.4565217391,49.3695652174,48.2391304348,43.847826087,36.6956521739,53.652173913,52.652173913,27.0,49.6956521739,70.0217391304,42.6304347826,42.5,122.695652174,27.0,17.1739130435,61.2173913043,28.6739130435,38.8260869565,51.2608695652
