42,NIU-20201217-05,NIU-ADM1-93272968B22665780,Hikutavake, , ,NIU-20220801,NIU,Niue (NZ),Niue,0,1,en, , ,1/1/20 0:00,17/12/2020 00:00:00,Pacific Data Hub, ,Creative Commons Attribution 4.0 International (CC BY 4.0),https://www.geoboundaries.org/api/current/gbOpen/NIU/ALL/,geoBoundaries,570,NU,NIU,NZL,61,Polynesia,61,Polynesia,9,Oceania,5,Territory/Self-governing territory,22/08/2022 00:00:00,1/8/22 0:00,intl, ,12.55638,20.0,22.0,21.0,16.0,12.0,13.0,10.0,8.0,8.0,9.0,15.0,23.0,18.0,25.0,25.0,26.0,23.0,23.0,15.0,17.0,16.0,12.0,20.0,25.0,28.0,22.0,24.0,25.0,26.0,20.0,26.0,17.0,21.0,20.0,23.0,25.0,26.0,22.0,23.0,25.0,23.0,24.0,21.0,21.0,22.0,17.0,20.0,18.0,25.0,28.0,22.0,16.0,22.0,16.0,26.0,15.0,20.0,17.0,11.0,24.0,22.0,21.0,24.0,15.0,18.0,12.0,19.0,15.0,11.0,13.0,18.0,14.0,22.0,24.0,26.0,18.0,25.0,25.0,23.0,29.0,14.0,8.0,17.0,15.0,24.0,24.0,26.0,27.0,18.0,10.0,18.0,9.0,17.0,10.0,20.0,11.0,16.0,26.0,31.0,18.0,24.0,17.0,18.0,16.0,9.0,16.0,19.0,22.0,23.0,28.0,20.0,23.0,29.0,20.0,20.0,23.0,25.0,23.0,12.0,25.0,27.0,24.0,28.0,20.0,11.0,10.0,7.0,4.0,11.0,12.0,17.0,19.0,23.0,27.0,25.0,22.0,20.0,11.0,22.0,11.0,10.0,12.0,18.0,15.0,28.0,27.0,27.0,21.0,27.0,20.0,18.0,17.0,12.0,13.0,24.0,26.0,23.0,14.0,25.0,20.0,22.0,19.0,23.0,11.0,16.0,11.0,19.0,20.0,26.0,23.0,28.0,28.0,17.0,20.0,25.0,18.0,9.0,6.0,20.0,23.0,25.0,31.0,25.0,24.0,26.0,19.0,25.0,22.0,17.0,22.0,20.0,24.0,26.0,27.0,20.0,19.0,19.0,15.0,12.0,14.0,0.0,12.0,21.0,23.0,26.0,25.0,23.0,23.0,17.0,16.0,7.0,14.0,14.0,12.0,14.0,22.0,21.0,25.0,23.0,20.0,17.0,19.0,17.0,12.0,14.0,16.0,16.0,20.0,23.0,21.0,24.0,25.0,19.0,18.0,14.0,16.0,14.0,10.0,13.0,20.0,26.0,27.0,27.0,20.0,13.0,17.0,13.0,13.0,9.0,13.0,18.0,14.0,21.0,26.0,22.0,14.0,19.0,21.0,18.0,8.0,10.0,7.0,9.0,19.0,19.0,30.0,22.0,22.0,16.0,21.0,22.0,16.0,14.0,7.0,17.0,16.0
43,NIU-20201217-06,NIU-ADM1-93272968B67473314,Lakepa, , ,NIU-20220801,NIU,Niue (NZ),Niue,0,1,en, , ,1/1/20 0:00,17/12/2020 00:00:00,Pacific Data Hub, ,Creative Commons Attribution 4.0 International (CC BY 4.0),https://www.geoboundaries.org/api/current/gbOpen/NIU/ALL/,geoBoundaries,570,NU,NIU,NZL,61,Polynesia,61,Polynesia,9,Oceania,5,Territory/Self-governing territory,22/08/2022 00:00:00,1/8/22 0:00,intl, ,21.70531,22.0,22.0,21.0,16.0,12.0,13.0,10.0,8.0,8.0,9.0,15.0,23.0,18.0,25.0,25.0,26.0,24.0,24.0,17.0,18.0,16.0,12.0,20.0,26.0,28.0,22.0,26.0,26.0,26.0,20.0,26.0,19.0,21.0,22.0,24.0,27.0,27.0,23.0,24.0,25.0,23.0,24.0,22.0,21.0,22.0,17.0,20.0,18.0,26.0,28.0,23.0,18.0,25.0,17.0,27.0,15.0,20.0,21.0,12.0,26.0,22.0,21.0,25.0,16.0,18.0,12.0,19.0,15.0,12.0,13.0,18.0,15.0,22.0,24.0,26.0,19.0,25.0,25.0,24.0,30.0,14.0,8.0,17.0,15.0,24.0,25.0,26.0,27.0,19.0,12.0,19.0,9.0,17.0,12.0,20.0,11.0,18.0,27.0,31.0,19.0,24.0,17.0,19.0,16.0,9.0,16.0,19.0,24.0,24.0,29.0,20.0,23.0,29.0,21.0,20.0,23.0,25.0,24.0,13.0,25.0,28.0,24.0,29.0,20.0,12.0,11.0,7.0,6.0,11.0,12.0,19.0,20.0,23.0,27.0,26.0,24.0,21.0,13.0,22.0,12.0,11.0,15.0,22.0,16.0,28.0,27.0,29.0,21.0,27.0,20.0,20.0,17.0,15.0,14.0,24.0,27.0,24.0,16.0,25.0,21.0,22.0,19.0,24.0,11.0,16.0,15.0,19.0,20.0,26.0,24.0,28.0,28.0,18.0,20.0,25.0,18.0,9.0,7.0,21.0,24.0,25.0,31.0,25.0,24.0,27.0,19.0,25.0,22.0,19.0,23.0,20.0,25.0,26.0,27.0,20.0,19.0,19.0,15.0,12.0,15.0,1.0,14.0,21.0,23.0,26.0,28.0,25.0,23.0,17.0,17.0,8.0,14.0,15.0,12.0,15.0,22.0,22.0,25.0,25.0,24.0,20.0,19.0,19.0,13.0,14.0,16.0,16.0,20.0,23.0,24.0,24.0,25.0,19.0,19.0,14.0,16.0,14.0,10.0,13.0,21.0,26.0,27.0,28.0,20.0,13.0,17.0,13.0,13.0,10.0,13.0,18.0,14.0,22.0,26.0,22.0,14.0,19.0,21.0,18.0,10.0,10.0,7.0,9.0,19.0,19.0,30.0,22.0,22.0,16.0,23.0,22.0,16.0,14.0,7.0,17.0,16.0
44,NIU-20201217-07,NIU-ADM1-93272968B30363054,Liku, , ,NIU-20220801,NIU,Niue (NZ),Niue,0,1,en, , ,1/1/20 0:00,17/12/2020 00:00:00,Pacific Data Hub, ,Creative Commons Attribution 4.0 International (CC BY 4.0),https://www.geoboundaries.org/api/current/gbOpen/NIU/ALL/,geoBoundaries,570,NU,NIU,NZL,61,Polynesia,61,Polynesia,9,Oceania,5,Territory/Self-governing territory,22/08/2022 00:00:00,1/8/22 0:00,intl, ,54.27329,18.0,20.0,18.0,13.0,9.0,11.0,8.0,11.0,7.0,9.0,12.0,23.0,17.0,23.0,25.0,25.0,25.0,24.0,17.0,18.0,15.0,12.0,18.0,26.0,28.0,22.0,26.0,25.0,27.0,17.0,24.0,17.0,20.0,22.0,24.0,27.0,25.0,24.0,24.0,24.0,23.0,24.0,23.0,19.0,21.0,17.0,18.0,18.0,26.0,27.0,23.0,19.0,25.0,16.0,27.0,14.0,20.0,21.0,14.0,27.0,22.0,20.0,25.0,16.0,18.0,12.0,19.0,15.0,13.0,12.0,18.0,16.0,22.0,24.0,25.0,21.0,25.0,24.0,21.0,30.0,14.0,10.0,17.0,15.0,25.0,25.0,25.0,27.0,19.0,14.0,19.0,9.0,17.0,12.0,20.0,11.0,18.0,27.0,30.0,20.0,23.0,17.0,19.0,14.0,8.0,16.0,19.0,25.0,24.0,29.0,21.0,22.0,29.0,21.0,20.0,23.0,24.0,24.0,13.0,24.0,26.0,25.0,29.0,18.0,13.0,11.0,7.0,5.0,9.0,12.0,21.0,20.0,22.0,27.0,26.0,24.0,23.0,15.0,19.0,11.0,9.0,16.0,19.0,18.0,27.0,27.0,29.0,21.0,26.0,19.0,20.0,17.0,15.0,14.0,24.0,26.0,24.0,16.0,25.0,21.0,22.0,19.0,24.0,9.0,15.0,15.0,19.0,20.0,25.0,27.0,27.0,28.0,17.0,21.0,25.0,18.0,9.0,7.0,21.0,25.0,25.0,31.0,25.0,24.0,27.0,18.0,25.0,23.0,18.0,24.0,20.0,25.0,26.0,27.0,19.0,19.0,18.0,12.0,11.0,14.0,2.0,15.0,21.0,22.0,25.0,28.0,22.0,23.0,17.0,17.0,9.0,13.0,15.0,11.0,15.0,23.0,22.0,24.0,24.0,24.0,20.0,19.0,19.0,13.0,14.0,14.0,16.0,21.0,23.0,24.0,24.0,26.0,18.0,20.0,16.0,17.0,12.0,10.0,13.0,20.0,26.0,27.0,27.0,21.0,12.0,17.0,13.0,12.0,8.0,11.0,18.0,13.0,22.0,25.0,22.0,12.0,19.0,18.0,18.0,10.0,11.0,6.0,11.0,19.0,19.0,30.0,22.0,22.0,16.0,24.0,19.0,15.0,12.0,8.0,16.0,14.0
45,NIU-20201217-08,NIU-ADM1-93272968B37412917,Makefu, , ,NIU-20220801,NIU,Niue (NZ),Niue,0,1,en, , ,1/1/20 0:00,17/12/2020 00:00:00,Pacific Data Hub, ,Creative Commons Attribution 4.0 International (CC BY 4.0),https://www.geoboundaries.org/api/current/gbOpen/NIU/ALL/,geoBoundaries,570,NU,NIU,NZL,61,Polynesia,61,Polynesia,9,Oceania,5,Territory/Self-governing territory,22/08/2022 00:00:00,1/8/22 0:00,intl, ,14.92219,25.0,22.0,23.0,22.0,12.0,15.0,12.0,16.0,10.0,10.0,18.0,24.0,23.0,26.0,25.0,25.0,25.0,23.0,18.0,18.0,16.0,13.0,20.0,26.0,28.0,22.0,26.0,24.0,26.0,16.0,26.0,18.0,21.0,22.0,24.0,27.0,26.0,23.0,24.0,24.0,22.0,24.0,22.0,23.0,21.0,17.0,20.0,18.0,26.0,28.0,22.0,18.0,24.0,15.0,26.0,14.0,21.0,21.0,13.0,26.0,23.0,21.0,25.0,17.0,19.0,13.0,20.0,15.0,13.0,14.0,18.0,16.0,22.0,24.0,26.0,20.0,25.0,25.0,21.0,30.0,14.0,10.0,17.0,15.0,25.0,25.0,26.0,27.0,19.0,12.0,19.0,10.0,17.0,12.0,20.0,13.0,19.0,27.0,31.0,19.0,23.0,19.0,19.0,16.0,9.0,17.0,19.0,25.0,23.0,28.0,21.0,23.0,29.0,21.0,21.0,23.0,25.0,24.0,13.0,25.0,29.0,25.0,29.0,20.0,13.0,11.0,7.0,5.0,12.0,12.0,22.0,20.0,23.0,27.0,25.0,24.0,22.0,12.0,21.0,11.0,10.0,16.0,19.0,17.0,27.0,27.0,29.0,20.0,26.0,20.0,20.0,18.0,15.0,15.0,26.0,27.0,24.0,16.0,24.0,20.0,24.0,19.0,24.0,11.0,16.0,15.0,19.0,21.0,25.0,26.0,28.0,29.0,17.0,22.0,26.0,20.0,10.0,7.0,21.0,25.0,25.0,31.0,25.0,24.0,27.0,19.0,25.0,25.0,18.0,23.0,21.0,25.0,26.0,28.0,19.0,20.0,19.0,14.0,11.0,16.0,0.0,16.0,21.0,22.0,25.0,28.0,22.0,25.0,17.0,17.0,9.0,13.0,16.0,11.0,14.0,25.0,23.0,24.0,24.0,24.0,20.0,22.0,18.0,13.0,15.0,18.0,16.0,21.0,23.0,23.0,24.0,26.0,18.0,18.0,14.0,17.0,14.0,13.0,15.0,20.0,26.0,27.0,28.0,20.0,13.0,16.0,13.0,13.0,10.0,14.0,21.0,15.0,21.0,26.0,23.0,15.0,20.0,20.0,19.0,10.0,10.0,8.0,9.0,20.0,21.0,30.0,26.0,22.0,17.0,24.0,20.0,18.0,14.0,9.0,20.0,17.0
46,NIU-20201217-09,NIU-ADM1-93272968B91564996,Mutalau, , ,NIU-20220801,NIU,Niue (NZ),Niue,0,1,en, , ,1/1/20 0:00,17/12/2020 00:00:00,Pacific Data Hub, ,Creative Commons Attribution 4.0 International (CC BY 4.0),https://www.geoboundaries.org/api/current/gbOpen/NIU/ALL/,geoBoundaries,570,NU,NIU,NZL,61,Polynesia,61,Polynesia,9,Oceania,5,Territory/Self-governing territory,22/08/2022 00:00:00,1/8/22 0:00,intl, ,26.8932,20.0,22.0,21.0,16.0,12.0,13.0,10.0,8.0,8.0,9.0,15.0,23.0,18.0,25.0,25.0,26.0,24.0,23.0,17.0,18.0,16.0,12.0,20.0,26.0,28.0,22.0,25.0,25.0,26.0,20.0,26.0,17.0,21.0,22.0,24.0,27.0,26.0,23.0,24.0,25.0,23.0,24.0,22.0,21.0,22.0,17.0,20.0,18.0,26.0,28.0,22.0,18.0,24.0,16.0,26.0,15.0,20.0,21.0,12.0,26.0,22.0,21.0,24.0,16.0,18.0,12.0,19.0,15.0,12.0,13.0,18.0,15.0,22.0,24.0,26.0,18.0,25.0,25.0,23.0,30.0,14.0,8.0,17.0,15.0,24.0,25.0,26.0,27.0,19.0,12.0,19.0,9.0,17.0,12.0,20.0,11.0,18.0,27.0,31.0,19.0,24.0,17.0,19.0,16.0,9.0,16.0,19.0,24.0,23.0,28.0,20.0,23.0,29.0,21.0,20.0,23.0,25.0,24.0,13.0,25.0,27.0,24.0,29.0,20.0,12.0,11.0,7.0,5.0,11.0,12.0,19.0,19.0,23.0,27.0,25.0,24.0,21.0,12.0,22.0,11.0,10.0,15.0,19.0,16.0,28.0,27.0,29.0,21.0,27.0,20.0,20.0,17.0,15.0,14.0,24.0,26.0,23.0,16.0,25.0,20.0,22.0,19.0,23.0,11.0,16.0,15.0,19.0,20.0,26.0,24.0,28.0,28.0,17.0,20.0,25.0,18.0,9.0,7.0,21.0,24.0,25.0,31.0,25.0,24.0,27.0,19.0,25.0,22.0,18.0,23.0,20.0,24.0,26.0,27.0,20.0,19.0,19.0,15.0,12.0,14.0,0.0,14.0,21.0,23.0,26.0,28.0,23.0,23.0,17.0,17.0,8.0,14.0,14.0,12.0,14.0,22.0,22.0,25.0,24.0,24.0,20.0,19.0,17.0,13.0,14.0,16.0,16.0,20.0,23.0,23.0,24.0,25.0,19.0,18.0,14.0,16.0,14.0,10.0,13.0,20.0,26.0,27.0,27.0,20.0,13.0,17.0,13.0,13.0,9.0,13.0,18.0,14.0,21.0,26.0,22.0,14.0,19.0,21.0,18.0,8.0,10.0,7.0,9.0,19.0,19.0,30.0,22.0,22.0,16.0,23.0,22.0,16.0,14.0,7.0,17.0,16.0
47,NIU-20201217-10,NIU-ADM1-93272968B99333348,Namukulu, , ,NIU-20220801,NIU,Niue (NZ),Niue,0,1,en, , ,1/1/20 0:00,17/12/2020 00:00:00,Pacific Data Hub, ,Creative Commons Attribution 4.0 International (CC BY 4.0),https://www.geoboundaries.org/api/current/gbOpen/NIU/ALL/,geoBoundaries,570,NU,NIU,NZL,61,Polynesia,61,Polynesia,9,Oceania,5,Territory/Self-governing territory,22/08/2022 00:00:00,1/8/22 0:00,intl, ,1.89329,20.0,22.0,21.0,16.0,12.0,13.0,10.0,8.0,8.0,9.0,15.0,23.0,18.0,25.0,25.0,26.0,23.0,23.0,15.0,17.0,16.0,12.0,20.0,25.0,28.0,22.0,24.0,25.0,26.0,20.0,26.0,17.0,21.0,20.0,23.0,25.0,26.0,22.0,23.0,25.0,23.0,24.0,21.0,21.0,22.0,17.0,20.0,18.0,25.0,28.0,22.0,16.0,22.0,16.0,26.0,15.0,20.0,17.0,11.0,24.0,22.0,21.0,24.0,15.0,18.0,12.0,19.0,15.0,11.0,13.0,18.0,14.0,22.0,24.0,26.0,18.0,25.0,25.0,23.0,29.0,14.0,8.0,17.0,15.0,24.0,24.0,26.0,27.0,18.0,10.0,18.0,9.0,17.0,10.0,20.0,11.0,16.0,26.0,31.0,18.0,24.0,17.0,18.0,16.0,9.0,16.0,19.0,22.0,23.0,28.0,20.0,23.0,29.0,20.0,20.0,23.0,25.0,23.0,12.0,25.0,27.0,24.0,28.0,20.0,11.0,10.0,7.0,4.0,11.0,12.0,17.0,19.0,23.0,27.0,25.0,22.0,20.0,11.0,22.0,11.0,10.0,12.0,18.0,15.0,28.0,27.0,27.0,21.0,27.0,20.0,18.0,17.0,12.0,13.0,24.0,26.0,23.0,14.0,25.0,20.0,22.0,19.0,23.0,11.0,16.0,11.0,19.0,20.0,26.0,23.0,28.0,28.0,17.0,20.0,25.0,18.0,9.0,6.0,20.0,23.0,25.0,31.0,25.0,24.0,26.0,19.0,25.0,22.0,17.0,22.0,20.0,24.0,26.0,27.0,20.0,19.0,19.0,15.0,12.0,14.0,0.0,12.0,21.0,23.0,26.0,25.0,23.0,23.0,17.0,16.0,7.0,14.0,14.0,12.0,14.0,22.0,21.0,25.0,23.0,20.0,17.0,19.0,17.0,12.0,14.0,16.0,16.0,20.0,23.0,21.0,24.0,25.0,19.0,18.0,14.0,16.0,14.0,10.0,13.0,20.0,26.0,27.0,27.0,20.0,13.0,17.0,13.0,13.0,9.0,13.0,18.0,14.0,21.0,26.0,22.0,14.0,19.0,21.0,18.0,8.0,10.0,7.0,9.0,19.0,19.0,30.0,22.0,22.0,16.0,21.0,22.0,16.0,14.0,7.0,17.0,16.0
48,NIU-20201217-11,NIU-ADM1-93272968B19280791,Tamakautoga, , ,NIU-20220801,NIU,Niue (NZ),Niue,0,1,en, , ,1/1/20 0:00,17/12/2020 00:00:00,Pacific Data Hub, ,Creative Commons Attribution 4.0 International (CC BY 4.0),https://www.geoboundaries.org/api/current/gbOpen/NIU/ALL/,geoBoundaries,570,NU,NIU,NZL,61,Polynesia,61,Polynesia,9,Oceania,5,Territory/Self-governing territory,22/08/2022 00:00:00,1/8/22 0:00,intl, ,14.40326,22.0,21.0,25.0,19.0,12.0,14.0,11.0,13.0,10.0,10.0,17.0,25.0,18.0,25.0,25.0,25.0,26.0,24.0,18.0,18.0,15.0,12.0,19.0,27.0,28.0,22.0,26.0,25.0,27.0,17.0,25.0,18.0,20.0,22.0,24.0,27.0,25.0,24.0,24.0,24.0,22.0,25.0,23.0,23.0,22.0,19.0,20.0,19.0,26.0,27.0,23.0,19.0,25.0,15.0,26.0,14.0,21.0,21.0,14.0,27.0,23.0,21.0,25.0,17.0,18.0,12.0,20.0,14.0,13.0,14.0,17.0,17.0,21.0,24.0,25.0,22.0,25.0,24.0,21.0,30.0,15.0,10.0,16.0,14.0,25.0,25.0,26.0,27.0,19.0,14.0,19.0,9.0,17.0,12.0,20.0,12.0,18.0,29.0,30.0,20.0,24.0,18.0,19.0,14.0,9.0,16.0,19.0,25.0,23.0,28.0,21.0,22.0,29.0,21.0,20.0,23.0,25.0,24.0,13.0,25.0,27.0,25.0,29.0,18.0,16.0,11.0,7.0,5.0,8.0,14.0,23.0,19.0,22.0,27.0,25.0,24.0,23.0,15.0,21.0,11.0,10.0,17.0,19.0,18.0,27.0,27.0,30.0,21.0,28.0,20.0,23.0,17.0,15.0,15.0,26.0,26.0,25.0,18.0,25.0,22.0,24.0,19.0,24.0,11.0,15.0,15.0,19.0,21.0,25.0,27.0,28.0,29.0,18.0,22.0,27.0,21.0,10.0,7.0,21.0,26.0,25.0,31.0,25.0,24.0,27.0,18.0,25.0,25.0,18.0,24.0,20.0,25.0,26.0,28.0,20.0,20.0,18.0,15.0,11.0,16.0,2.0,16.0,21.0,22.0,24.0,28.0,22.0,25.0,17.0,17.0,10.0,13.0,16.0,11.0,15.0,26.0,23.0,25.0,24.0,24.0,20.0,22.0,18.0,13.0,16.0,16.0,16.0,22.0,23.0,24.0,24.0,26.0,18.0,20.0,16.0,18.0,13.0,11.0,14.0,20.0,26.0,27.0,27.0,21.0,13.0,17.0,13.0,13.0,9.0,13.0,19.0,14.0,22.0,26.0,23.0,15.0,20.0,19.0,19.0,11.0,11.0,6.0,13.0,20.0,19.0,30.0,25.0,22.0,18.0,25.0,20.0,20.0,13.0,9.0,19.0,17.0
49,NIU-20201217-12,NIU-ADM1-93272968B39581911,Toi, , ,NIU-20220801,NIU,Niue (NZ),Niue,0,1,en, , ,1/1/20 0:00,17/12/2020 00:00:00,Pacific Data Hub, ,Creative Commons Attribution 4.0 International (CC BY 4.0),https://www.geoboundaries.org/api/current/gbOpen/NIU/ALL/,geoBoundaries,570,NU,NIU,NZL,61,Polynesia,61,Polynesia,9,Oceania,5,Territory/Self-governing territory,22/08/2022 00:00:00,1/8/22 0:00,intl, ,7.92267,20.0,22.0,21.0,16.0,12.0,13.0,10.0,8.0,8.0,9.0,15.0,23.0,18.0,25.0,25.0,26.0,23.0,23.0,15.0,17.0,16.0,12.0,20.0,25.0,28.0,22.0,24.0,25.0,26.0,20.0,26.0,17.0,21.0,20.0,23.0,25.0,26.0,22.0,23.0,25.0,23.0,24.0,21.0,21.0,22.0,17.0,20.0,18.0,25.0,28.0,22.0,16.0,22.0,16.0,26.0,15.0,20.0,17.0,11.0,24.0,22.0,21.0,24.0,15.0,18.0,12.0,19.0,15.0,11.0,13.0,18.0,14.0,22.0,24.0,26.0,18.0,25.0,25.0,23.0,29.0,14.0,8.0,17.0,15.0,24.0,24.0,26.0,27.0,18.0,10.0,18.0,9.0,17.0,10.0,20.0,11.0,16.0,26.0,31.0,18.0,24.0,17.0,18.0,16.0,9.0,16.0,19.0,22.0,23.0,28.0,20.0,23.0,29.0,20.0,20.0,23.0,25.0,23.0,12.0,25.0,27.0,24.0,28.0,20.0,11.0,10.0,7.0,4.0,11.0,12.0,17.0,19.0,23.0,27.0,25.0,22.0,20.0,11.0,22.0,11.0,10.0,12.0,18.0,15.0,28.0,27.0,27.0,21.0,27.0,20.0,18.0,17.0,12.0,13.0,24.0,26.0,23.0,14.0,25.0,20.0,22.0,19.0,23.0,11.0,16.0,11.0,19.0,20.0,26.0,23.0,28.0,28.0,17.0,20.0,25.0,18.0,9.0,6.0,20.0,23.0,25.0,31.0,25.0,24.0,26.0,19.0,25.0,22.0,17.0,22.0,20.0,24.0,26.0,27.0,20.0,19.0,19.0,15.0,12.0,14.0,0.0,12.0,21.0,23.0,26.0,25.0,23.0,23.0,17.0,16.0,7.0,14.0,14.0,12.0,14.0,22.0,21.0,25.0,23.0,20.0,17.0,19.0,17.0,12.0,14.0,16.0,16.0,20.0,23.0,21.0,24.0,25.0,19.0,18.0,14.0,16.0,14.0,10.0,13.0,20.0,26.0,27.0,27.0,20.0,13.0,17.0,13.0,13.0,9.0,13.0,18.0,14.0,21.0,26.0,22.0,14.0,19.0,21.0,18.0,8.0,10.0,7.0,9.0,19.0,19.0,30.0,22.0,22.0,16.0,21.0,22.0,16.0,14.0,7.0,17.0,16.0
50,NIU-20201217-13,NIU-ADM1-93272968B73664666,Tuapa, , ,NIU-20220801,NIU,Niue (NZ),Niue,0,1,en, , ,1/1/20 0:00,17/12/2020 00:00:00,Pacific Data Hub, ,Creative Commons Attribution 4.0 International (CC BY 4.0),https://www.geoboundaries.org/api/current/gbOpen/NIU/ALL/,geoBoundaries,570,NU,NIU,NZL,61,Polynesia,61,Polynesia,9,Oceania,5,Territory/Self-governing territory,22/08/2022 00:00:00,1/8/22 0:00,intl, ,16.36821,25.0,22.0,23.0,22.0,12.0,15.0,12.0,16.0,10.0,10.0,18.0,23.0,23.0,26.0,25.0,26.0,25.0,23.0,17.0,18.0,16.0,13.0,20.0,26.0,28.0,22.0,26.0,25.0,26.0,20.0,26.0,18.0,21.0,22.0,24.0,27.0,26.0,23.0,24.0,25.0,23.0,24.0,22.0,21.0,22.0,17.0,20.0,18.0,26.0,28.0,22.0,18.0,24.0,16.0,26.0,15.0,20.0,21.0,12.0,26.0,22.0,21.0,25.0,16.0,19.0,13.0,20.0,15.0,13.0,14.0,18.0,16.0,22.0,24.0,26.0,18.0,25.0,25.0,23.0,30.0,14.0,10.0,17.0,15.0,25.0,25.0,26.0,27.0,19.0,12.0,19.0,10.0,17.0,12.0,20.0,13.0,19.0,27.0,31.0,19.0,24.0,19.0,19.0,16.0,9.0,17.0,19.0,24.0,23.0,28.0,21.0,23.0,29.0,21.0,21.0,23.0,25.0,24.0,13.0,25.0,29.0,24.0,29.0,20.0,12.0,11.0,7.0,5.0,12.0,12.0,22.0,20.0,23.0,27.0,25.0,24.0,22.0,12.0,22.0,11.0,10.0,16.0,19.0,17.0,28.0,27.0,29.0,21.0,27.0,20.0,20.0,18.0,15.0,14.0,26.0,27.0,24.0,16.0,25.0,20.0,23.0,19.0,24.0,11.0,16.0,15.0,19.0,20.0,26.0,24.0,28.0,29.0,17.0,20.0,26.0,20.0,10.0,7.0,21.0,24.0,25.0,31.0,25.0,24.0,27.0,19.0,25.0,24.0,18.0,23.0,21.0,24.0,26.0,27.0,20.0,20.0,19.0,15.0,12.0,14.0,0.0,14.0,21.0,23.0,26.0,28.0,23.0,25.0,17.0,17.0,8.0,14.0,16.0,12.0,14.0,23.0,23.0,25.0,24.0,24.0,20.0,19.0,17.0,13.0,14.0,18.0,16.0,20.0,23.0,23.0,24.0,25.0,19.0,18.0,14.0,17.0,14.0,13.0,15.0,20.0,26.0,27.0,28.0,20.0,13.0,17.0,13.0,13.0,10.0,14.0,21.0,15.0,21.0,26.0,23.0,15.0,20.0,21.0,19.0,10.0,10.0,8.0,9.0,20.0,21.0,30.0,26.0,22.0,16.0,23.0,22.0,17.0,14.0,9.0,20.0,17.0
51,NIU-20201217-14,NIU-ADM1-93272968B58016882,Vaiea, , ,NIU-20220801,NIU,Niue (NZ),Niue,0,1,en, , ,1/1/20 0:00,17/12/2020 00:00:00,Pacific Data Hub, ,Creative Commons Attribution 4.0 International (CC BY 4.0),https://www.geoboundaries.org/api/current/gbOpen/NIU/ALL/,geoBoundaries,570,NU,NIU,NZL,61,Polynesia,61,Polynesia,9,Oceania,5,Territory/Self-governing territory,22/08/2022 00:00:00,1/8/22 0:00,intl, ,5.88335,18.0,20.0,18.0,13.0,9.0,11.0,8.0,11.0,7.0,9.0,12.0,23.0,17.0,22.0,25.0,24.0,25.0,24.0,17.0,14.0,15.0,12.0,18.0,25.0,28.0,22.0,26.0,25.0,27.0,15.0,22.0,17.0,20.0,18.0,23.0,27.0,25.0,24.0,24.0,23.0,22.0,24.0,23.0,18.0,21.0,17.0,18.0,18.0,23.0,26.0,23.0,19.0,25.0,15.0,24.0,13.0,20.0,19.0,14.0,27.0,21.0,20.0,25.0,15.0,15.0,11.0,18.0,13.0,13.0,12.0,17.0,16.0,21.0,24.0,25.0,21.0,25.0,24.0,21.0,30.0,13.0,10.0,16.0,14.0,25.0,23.0,25.0,26.0,19.0,14.0,18.0,9.0,16.0,11.0,20.0,11.0,17.0,27.0,30.0,20.0,22.0,17.0,17.0,14.0,7.0,16.0,18.0,25.0,23.0,28.0,21.0,22.0,29.0,21.0,20.0,21.0,24.0,21.0,12.0,20.0,26.0,25.0,28.0,17.0,13.0,11.0,6.0,4.0,8.0,11.0,21.0,18.0,22.0,27.0,25.0,24.0,23.0,15.0,17.0,10.0,8.0,16.0,18.0,18.0,27.0,27.0,27.0,20.0,26.0,19.0,20.0,17.0,13.0,13.0,24.0,26.0,24.0,16.0,25.0,21.0,22.0,19.0,23.0,9.0,15.0,12.0,18.0,20.0,24.0,27.0,27.0,28.0,15.0,21.0,25.0,18.0,9.0,7.0,21.0,25.0,24.0,31.0,25.0,24.0,27.0,17.0,25.0,23.0,16.0,24.0,18.0,25.0,26.0,27.0,19.0,19.0,18.0,12.0,11.0,14.0,2.0,15.0,21.0,21.0,24.0,26.0,22.0,21.0,16.0,16.0,9.0,12.0,15.0,11.0,15.0,23.0,22.0,24.0,24.0,23.0,19.0,19.0,18.0,13.0,14.0,14.0,16.0,21.0,23.0,24.0,24.0,26.0,18.0,20.0,16.0,17.0,12.0,10.0,13.0,20.0,26.0,27.0,26.0,21.0,12.0,17.0,13.0,12.0,8.0,11.0,18.0,13.0,22.0,24.0,22.0,12.0,19.0,18.0,18.0,10.0,11.0,6.0,11.0,18.0,19.0,30.0,22.0,22.0,15.0,24.0,19.0,15.0,12.0,8.0,16.0,14.0
